text_id,level,mean_TF,median_TF,mean_nonzero_TF,n_subjects,n_rows
2_10_1,Adv,228.6100296692959,158.0,370.5327234342013,104,13819
2_10_1,Ele,235.93169448476053,178.0,352.6180856832972,105,11024
2_10_2,Adv,239.59525574499628,176.0,358.76789876789877,104,13490
2_10_2,Ele,269.4366410926566,199.0,384.4325754841814,105,11861
2_10_3,Adv,265.8949555863418,187.0,393.34502712477394,105,12271
2_10_3,Ele,218.5000441189447,160.0,347.5454035087719,104,11333
2_10_4,Adv,278.1894452811245,193.0,412.93097988077494,105,15936
2_10_4,Ele,249.80138439209557,180.0,367.8840841828346,103,8957
2_1_1,Adv,283.56637311141634,206.0,389.8801377471673,105,12377
2_1_1,Ele,250.52147462090258,178.0,369.8877865665639,104,11013
2_1_2,Adv,241.92704560573583,175.0,368.4186177397569,105,13529
2_1_2,Ele,227.31774471100314,164.0,353.927817178881,104,9879
2_1_3,Adv,217.65265928480667,163.0,343.4193040240584,104,11018
2_1_3,Ele,238.4767134162477,183.0,357.26600594648164,105,7558
2_1_4,Adv,189.75163208207042,147.0,315.53542696520304,104,17156
2_1_4,Ele,216.48490925498848,171.0,332.10336871250576,105,9973
2_1_5,Adv,257.37629569012546,177.0,390.8217873045459,104,14664
2_1_5,Ele,284.6261229591438,206.0,401.4432569413839,105,12801
2_1_6,Adv,281.0161865569273,201.5,393.47123787573224,105,14580
2_1_6,Ele,239.26996699669968,177.0,348.6956163254088,104,10605
2_2_1,Adv,250.10355594102342,172.0,379.2338243029984,104,11530
2_2_1,Ele,282.9734521238301,196.0,405.62448400412796,105,11112
2_2_2,Adv,242.76714483452875,167.0,375.60021415360654,104,15894
2_2_2,Ele,258.8002703616086,188.0,385.438896718341,105,14795
2_2_3,Adv,285.3027956176804,192.0,416.31560088202866,104,10588
2_2_3,Ele,315.15563684735616,225.0,425.4742592038312,105,9021
2_2_4,Adv,410.64278403275335,293.0,510.86332767402376,105,5862
2_2_4,Ele,286.4395688991532,202.0,392.8054895750858,104,5196
2_2_5,Adv,287.144775208517,203.0,410.6802443991853,104,14747
2_2_5,Ele,231.74503281488808,168.0,352.00054622422505,104,11123
2_2_6,Adv,276.2981260647359,196.0,396.86867862969007,105,8805
2_2_6,Ele,228.9711377579476,174.0,346.3055672711936,104,7172
2_3_1,Adv,239.43916702324918,166.0,374.0020051242063,104,14022
2_3_1,Ele,237.48296079149873,183.0,348.8110871905275,105,13645
2_3_2,Adv,235.2604964957097,169.0,363.5346153846154,104,15267
2_3_2,Ele,270.1059438635113,194.0,385.12882552968875,105,10902
2_3_3,Adv,281.0230745244777,191.0,414.40178407209856,105,16035
2_3_3,Ele,242.21206225680933,165.0,374.69396483446855,104,9766
2_3_4,Adv,235.41781106949645,164.0,375.5952196525396,104,14418
2_3_4,Ele,261.2356439704676,189.0,379.6110862762628,105,9752
2_4_1,Adv,264.9460778617083,190.0,386.22073521938,105,8605
2_4_1,Ele,212.53567199526347,161.0,332.6131572851517,104,6756
2_4_2,Adv,318.6021590014618,211.0,450.8798535964354,105,8893
2_4_2,Ele,256.404355666528,177.0,381.1959166838523,103,7209
2_4_3,Adv,312.9052204285849,220.0,431.70161500390725,105,10593
2_4_3,Ele,268.3321042281219,183.5,397.1529925413862,103,8136
2_4_4,Adv,300.5136589824312,205.0,427.62398843930634,105,9847
2_4_4,Ele,276.2352604464797,187.0,391.64340204512257,103,8735
2_4_5,Adv,263.71030565323235,173.0,392.59208053691276,103,11091
2_4_5,Ele,275.91161693837796,194.0,393.8191131274696,105,9753
2_4_6,Adv,253.96476218097447,180.0,366.15952331172906,103,6896
2_4_6,Ele,270.24112038140646,198.0,377.5725228975854,105,8390
2_4_7,Adv,292.2152108933909,198.0,425.670053217223,105,12044
2_4_7,Ele,245.70565232847494,175.0,375.43183052688755,103,8439
2_5_1,Adv,237.86751753993133,166.0,369.88730269266483,104,13398
2_5_1,Ele,242.08038120908742,182.0,352.94470175438596,105,10388
2_5_2,Adv,240.5724488560707,166.0,378.2582794061667,104,16522
2_5_2,Ele,240.57789030984466,174.0,364.5906607700312,105,11651
2_5_3,Adv,286.3208222811671,193.0,414.92581203152025,105,7540
2_5_3,Ele,220.41469605878424,164.0,342.5672757475083,104,7485
2_5_4,Adv,270.01229273870786,188.0,389.37872749759515,104,10494
2_5_4,Ele,298.2721989772199,212.0,410.4164401087478,105,8604
2_5_5,Adv,281.66999805308586,200.0,399.17713602501607,105,15409
2_5_5,Ele,223.37127003699138,164.0,346.5074598316756,104,8110
2_6_1,Adv,225.29558332686486,167.0,347.3115950700012,104,12883
2_6_1,Ele,261.62680778864024,191.0,378.86451386451387,105,12377
2_6_2,Adv,284.53042138849156,194.0,407.19524484333175,105,9089
2_6_2,Ele,201.90372903087936,156.0,324.1195540308748,104,9359
2_6_3,Adv,262.4742355950786,189.0,380.8149522799576,104,8209
2_6_3,Ele,267.42650880739245,196.0,378.0763421106348,105,6926
2_6_4,Adv,292.3241536808168,203.0,412.44522365428355,105,14888
2_6_4,Ele,246.0923198912551,169.0,367.9713753387534,104,8828
2_7_1,Adv,301.29836856617646,210.0,423.53052325581393,105,8704
2_7_1,Ele,228.8452820242488,167.5,350.8745201050717,104,7588
2_7_2,Adv,229.2500778573653,175.0,349.96767138917943,105,16055
2_7_2,Ele,214.41997223324077,160.0,332.9039260969977,104,10084
2_7_3,Adv,241.95424771734815,170.0,363.05748324646316,104,10076
2_7_3,Ele,290.7011162674025,193.0,415.89090256594295,105,7973
2_7_4,Adv,187.08504768660833,150.0,305.2009772405812,104,12687
2_7_4,Ele,210.26154537286612,170.0,321.236925188744,105,11130
2_7_5,Adv,264.26337295690934,189.0,386.3138745587836,105,16152
2_7_5,Ele,232.9525209466412,164.0,362.15173674588664,104,13606
2_7_6,Adv,184.57324840764332,146.0,304.54091152815016,104,15386
2_7_6,Ele,210.21606392787623,166.0,324.67072784810125,105,9761
2_8_1,Adv,240.14554401312193,176.0,358.9035790161791,104,9145
2_8_1,Ele,252.4487895716946,190.0,361.9040515075377,105,9129
2_8_2,Adv,224.04005971634734,164.0,349.1792916235781,104,12057
2_8_2,Ele,224.2657587865938,171.0,340.74724321645397,105,12263
2_8_3,Adv,259.1031101148781,179.0,388.32824748040315,105,10707
2_8_3,Ele,218.59790142472085,154.5,355.14466687519547,104,10388
2_8_4,Adv,323.03025569349666,216.0,452.07881716718447,105,12163
2_8_4,Ele,272.3087152695322,180.0,406.77261440227034,104,8422
2_8_5,Adv,262.84438287485983,174.0,392.9445759368836,104,15159
2_8_5,Ele,307.1508815878216,207.0,426.6486884368308,105,10379
2_8_6,Adv,230.1131495438318,163.0,357.65428483353884,104,10084
2_8_6,Ele,244.10822216172068,177.5,358.7873149259704,105,7346
2_9_1,Adv,335.5369826688133,232.0,451.5018478399388,105,10559
2_9_1,Ele,272.12723565934573,193.0,387.50659804697807,104,10791
2_9_2,Adv,316.7878689236111,211.0,443.1568002428658,105,9216
2_9_2,Ele,285.4598409032589,194.0,408.3836270190896,104,7794
2_9_3,Adv,268.4003951492029,187.0,403.026189258312,105,14678
2_9_3,Ele,217.750508599963,164.0,334.8150149296175,104,10814
2_9_4,Adv,233.02972493345163,162.0,371.8765045008597,104,15778
2_9_4,Ele,236.17900413711584,174.0,359.891815827986,105,13536
2_9_5,Adv,318.0421442300847,218.0,436.8803051046352,105,14047
2_9_5,Ele,244.62014998369742,177.0,364.4644158367744,104,12268
2_9_6,Adv,269.5159549868969,182.0,408.0163360560093,104,12974
2_9_6,Ele,325.27449046679817,228.0,447.2248587570621,105,6084
3_10_1,Adv,275.6472299168975,189.0,402.3803073190457,102,7220
3_10_1,Ele,284.5745651554035,188.0,413.50859747255026,99,7014
3_10_2,Adv,256.64561088007196,179.0,381.83545150501675,99,8897
3_10_2,Ele,261.90039254170756,181.0,382.8931133428981,102,8152
3_10_3,Adv,265.8310414560162,183.0,391.4635199523526,99,9890
3_10_3,Ele,252.87016872083282,178.0,380.2151853184599,102,8357
3_10_4,Adv,255.9651189127973,182.0,378.2081659973226,99,13245
3_10_4,Ele,235.55338205789624,168.0,362.9259218370501,102,13956
3_10_5,Adv,200.04251612903226,156.0,319.0963260265514,102,15500
3_10_5,Ele,200.01145786220414,157.5,315.9504643962848,99,13266
3_10_6,Adv,206.21061742642817,160.0,326.12064245300235,102,8665
3_10_6,Ele,199.7239470517449,156.0,319.6660246533128,99,8310
3_1_1,Adv,284.1937507540113,188.0,424.94489041219447,102,16578
3_1_1,Ele,269.8828480963781,185.0,401.8297113947338,99,12949
3_1_2,Adv,334.9020483193277,215.0,465.3555920452472,102,7616
3_1_2,Ele,364.9019174041298,235.0,491.48944623789424,99,5424
3_1_3,Adv,263.8253067356648,184.0,389.5601429627804,99,11981
3_1_3,Ele,219.5847869842335,162.0,349.95041432771984,102,11924
3_1_4,Adv,294.3280998389694,204.0,421.51109829922166,99,14904
3_1_4,Ele,276.89521492295216,197.0,394.7870027752081,102,12330
3_1_5,Adv,293.6087580270529,203.0,417.8750607681089,99,14638
3_1_5,Ele,265.4660700969426,188.0,381.00963253656795,102,8046
3_2_1,Adv,271.5555828421742,191.0,390.640956194065,102,12216
3_2_1,Ele,273.05529595015577,181.0,400.33329104288254,99,11556
3_2_2,Adv,329.66565261480514,231.0,446.7377306635257,99,6903
3_2_2,Ele,268.30752080856126,206.0,367.50264657980455,102,6728
3_2_3,Adv,298.5136927887804,203.0,426.3961829994586,99,10553
3_2_3,Ele,269.68037735849055,195.0,383.9640026863667,102,10600
3_2_4,Adv,297.19966567607725,200.0,419.31944444444446,99,10768
3_2_4,Ele,277.2095928292171,190.0,398.88817233809,102,10487
3_2_5,Adv,264.23534860742296,180.0,402.66920760399023,102,16193
3_2_5,Ele,266.7008856088561,185.0,397.38255992962394,99,13550
3_3_1,Adv,310.6480174176948,206.0,442.9437441204139,102,15157
3_3_1,Ele,283.59054612861826,190.0,410.2775657555441,99,14026
3_3_2,Adv,291.24437973997834,198.0,418.8428279287175,102,14768
3_3_2,Ele,291.62910164487556,196.0,423.165605875153,99,11855
3_3_3,Adv,268.64645926320696,178.0,411.369172702234,99,15011
3_3_3,Ele,242.81430964345537,176.0,370.92274887291336,102,12537
3_3_4,Adv,293.16764621559633,192.0,436.9018372142705,99,13952
3_3_4,Ele,245.34269275028768,170.0,388.01771414705166,102,13035
3_3_5,Adv,278.0833276508694,188.0,416.34425727411946,102,14665
3_3_5,Ele,273.64232762056594,182.0,416.5566072078631,99,12545
3_4_1,Adv,268.6708625496325,185.0,390.59899287644316,98,11837
3_4_1,Ele,213.51757532281206,166.0,324.40708446866483,102,8364
3_4_2,Adv,275.3846397566694,191.0,399.4709991727181,102,15781
3_4_2,Ele,276.995947850599,197.0,396.5768697187539,98,11352
3_4_3,Adv,276.01661770877047,197.0,390.8185383244207,102,11915
3_4_3,Ele,234.6231643468267,178.0,346.34005655042415,98,7831
3_4_4,Adv,281.76228452242196,198.0,403.958399296394,102,16301
3_4_4,Ele,279.1201720584282,195.0,404.03450512388116,98,11159
3_4_5,Adv,299.057423857868,206.0,417.2155503098259,102,9456
3_4_5,Ele,235.9835657370518,173.0,356.41594584430237,98,8032
3_5_1,Adv,284.84804899869243,193.0,419.3644376899696,99,14531
3_5_1,Ele,273.14469223907224,193.0,389.7596741344195,102,11210
3_5_2,Adv,254.66958721540075,175.0,391.3368730444676,99,16207
3_5_2,Ele,241.72118468213546,173.0,374.01167542323407,102,15903
3_5_3,Adv,295.74747921457634,199.0,421.54828542612205,102,11306
3_5_3,Ele,279.40442043222004,191.0,410.79390525707686,99,10180
3_5_4,Adv,270.48014930437733,183.0,402.78170793329963,99,14735
3_5_4,Ele,274.6864305177112,189.0,403.6918148326125,102,9175
3_6_1,Adv,246.39619771863119,177.0,368.1943181818182,99,13150
3_6_1,Ele,233.14197098549275,177.0,347.17729439809295,102,9995
3_6_2,Adv,298.21383748994367,199.0,412.5999554764025,102,6215
3_6_2,Ele,304.77733598409543,205.0,419.14695830485306,99,6036
3_6_3,Adv,298.509900990099,208.0,409.90375670840785,99,7676
3_6_3,Ele,263.7563473744951,194.0,375.81891058581704,102,6932
3_6_4,Adv,284.06846880553735,201.0,400.39235332893867,102,10691
3_6_4,Ele,267.4101429113444,189.0,379.7435344827586,99,7907
3_6_5,Adv,279.47515505810225,190.0,404.77005678884876,99,14027
3_6_5,Ele,255.40924504729608,179.0,381.7172579354495,102,11206
3_6_6,Adv,254.419780354623,170.0,397.88792938015735,102,16299
3_6_6,Ele,265.81215744892876,182.0,396.0541945063103,99,14049
3_6_7,Adv,293.71237172177877,202.0,405.8865471735277,99,7016
3_6_7,Ele,233.31045421773612,175.0,344.55025553662693,102,6935
3_7_1,Adv,319.19162979074474,223.0,435.90924920618664,102,13333
3_7_1,Ele,277.2576826591408,197.0,391.57429140832596,99,12756
3_7_2,Adv,251.05941704035874,179.0,381.426442410049,102,14272
3_7_2,Ele,239.98932214701117,177.0,357.1071073911193,99,10489
3_7_3,Adv,279.605040803062,200.0,396.08092071611253,102,13847
3_7_3,Ele,278.0969934640523,203.0,389.02389369742775,99,11475
3_7_4,Adv,305.0993907083016,215.0,427.21072837794605,99,13130
3_7_4,Ele,254.85408239700374,183.5,383.53083079697893,102,13350
3_7_5,Adv,284.55821501014196,194.0,414.0708382526564,99,12325
3_7_5,Ele,256.9644134641842,188.0,368.6425,102,10903
3_7_6,Adv,236.15396853455894,179.0,349.58079288237604,102,11314
3_7_6,Ele,238.0120026672594,175.0,356.1077485866312,99,8998
3_7_7,Adv,227.24947088140917,171.0,347.9898588604286,99,14647
3_7_7,Ele,215.45140356172652,166.0,336.21785209609044,102,13252
3_8_1,Adv,235.11479898490717,166.0,367.1125130344108,98,14974
3_8_1,Ele,232.50555376690278,168.0,360.6753652141341,102,12424
3_8_2,Adv,255.26009211595775,174.0,396.3672696676483,99,11073
3_8_2,Ele,256.50365600785767,183.0,383.5416122715405,102,9163
3_8_3,Adv,251.2743740439578,172.0,384.2746860379217,102,12421
3_8_3,Ele,245.20640050036485,175.0,370.961204857278,99,9593
3_8_4,Adv,254.21284916201117,176.0,383.9082801012414,102,12530
3_8_4,Ele,227.02775771334228,167.0,347.736051841315,99,9691
3_8_5,Adv,312.850471589602,213.0,434.56175107844706,99,8694
3_8_5,Ele,321.3321046164648,220.0,427.51728164409155,102,5697
3_8_6,Adv,263.02139213427677,188.0,383.85710854947166,99,12154
3_8_6,Ele,257.0982800982801,184.0,375.3064047822374,102,8547
3_9_1,Adv,264.2726293103448,183.0,394.3550116133643,102,8352
3_9_1,Ele,249.32647289866458,177.0,372.8766447368421,98,6365
3_9_2,Adv,250.32003879258093,176.0,379.57536764705884,102,16498
3_9_2,Ele,261.4534402701562,179.0,389.79433606041533,98,11845
3_9_3,Adv,231.88767591740103,171.0,355.66713738148076,102,15206
3_9_3,Ele,234.0479251899474,173.0,354.02778479413996,98,11977
3_9_4,Adv,284.46546323771844,186.0,419.7950371001095,98,12132
3_9_4,Ele,291.49245093105185,195.0,423.4659111679766,102,7948
