text_id,level,mean_FF,median_FF,mean_nonzero_FF,n_subjects,n_rows
1_2_5,Ele,145.59543436905517,155.0,210.45279560036664,114,9462
1_2_6,Adv,157.175045823514,166.5,218.71069411550374,114,7638
1_2_6,Ele,139.252722323049,150.0,208.54790486976216,114,6612
1_3_1,Adv,146.25730994152048,156.0,217.16353111432707,114,9234
1_3_1,Ele,134.66687066503468,147.0,208.47528817306173,114,9804
1_3_2,Adv,156.11345798707293,164.0,214.25106922223983,114,8664
1_3_2,Ele,154.3292847503374,165.0,216.42316426949282,114,7410
1_3_3,Adv,146.42229394240317,157.0,214.2090799031477,114,12084
1_3_3,Ele,133.697783933518,145.0,209.27113744760803,114,10830
1_3_4,Adv,141.93580189411583,152.0,213.77493277212673,114,12882
1_3_4,Ele,135.93637574950034,148.0,208.27543382102755,114,9006
1_3_5,Adv,143.56162280701756,154.0,211.31084570690768,114,18240
1_3_5,Ele,140.6702262903636,153.0,213.11864406779662,114,7866
1_4_1,Adv,141.9041312959819,152.0,208.46740937811774,114,17670
1_4_1,Ele,144.33984375,154.0,213.41645556794,114,14592
1_4_2,Adv,143.96896513435487,154.0,212.05078093057486,114,18012
1_4_2,Ele,140.0198457135747,151.0,212.168080693816,114,16074
1_4_3,Adv,154.28558424362794,160.0,216.66321905868682,114,12084
1_4_3,Ele,143.1532948224219,155.0,208.11772939346812,114,9348
1_4_4,Adv,149.33432638199272,157.0,215.99377593360995,114,18126
1_4_4,Ele,145.18713450292398,156.0,209.51054852320675,114,14022
1_4_5,Adv,147.01674641148324,157.0,209.6179647527004,114,10032
1_4_5,Ele,149.4950020399837,157.0,212.8138521852766,114,9804
1_5_1,Adv,140.47636452241716,149.0,214.47730654761904,114,8208
1_5_1,Ele,133.0460208492245,145.0,207.23564356435642,114,7866
1_5_2,Adv,141.48974709501024,151.0,215.157557384149,114,17556
1_5_2,Ele,137.68080649384655,149.0,209.14996022275258,114,15276
1_5_3,Adv,158.49504195270785,166.0,213.77263374485597,114,13110
1_5_3,Ele,154.58419036095987,163.0,216.21294598787196,114,9918
1_5_4,Adv,153.6680216802168,161.0,218.44044943820225,114,17712
1_5_4,Ele,147.4208133971292,158.5,211.7348528232734,114,12540
1_5_5,Adv,150.79358891054798,160.0,212.38987187309334,114,9234
1_5_5,Ele,159.04509513219668,165.0,217.7822703434275,114,8094
1_6_1,Adv,147.6764585883313,157.0,215.545630489802,114,9804
1_6_1,Ele,143.71225194132873,153.0,210.6608347386172,114,6954
1_6_2,Adv,147.0957217605417,156.0,211.20936913048283,114,12996
1_6_2,Ele,146.5971470732907,156.0,212.62687277051128,114,12198
1_6_3,Adv,154.84850877192983,162.0,217.96184714162243,114,11400
1_6_3,Ele,150.61748472304356,157.0,211.8332409204325,114,10146
1_6_4,Adv,138.78442568685867,151.0,210.5814917127072,114,12084
1_6_4,Ele,135.06494601889338,147.0,209.57073681455307,114,11856
1_7_1,Adv,131.68686518928902,141.0,210.58231819859728,114,17328
1_7_1,Ele,134.54654359780048,146.0,208.72682035137606,114,15276
1_7_2,Adv,135.37156323644933,147.0,209.4324488555803,114,15276
1_7_2,Ele,137.0141592920354,148.0,210.58150240636115,113,14690
1_7_3,Adv,147.23358226647701,156.0,213.5963026655202,114,16872
1_7_3,Ele,140.93468174568653,151.0,209.872935334125,114,13794
1_7_4,Adv,132.79020467836258,141.0,212.29243078029486,114,17784
1_7_4,Ele,130.442655145326,140.0,207.3724633156416,114,15276
1_8_1,Adv,132.49020010964912,144.0,205.32041206457095,114,14592
1_8_1,Ele,129.63611111111112,140.0,204.57053870111892,114,13680
1_8_2,Adv,153.15453106450337,160.0,214.35696482968706,114,15162
1_8_2,Ele,148.78512723249565,158.0,210.05545018409015,114,12654
1_8_3,Adv,139.68752963489806,151.0,210.76802003219458,114,16872
1_8_3,Ele,137.20627001265916,148.0,208.40889039701392,114,13429
1_8_4,Adv,145.59985069055617,154.0,214.98916038949108,114,16074
