text_id,level,mean_FirstPassFF,median_FirstPassFF,mean_nonzero_FirstPassFF,n_subjects,n_rows
2_6_1,Adv,208.6174945643084,192.0,208.6174945643084,104,5979
2_6_1,Ele,215.60745542949758,199.0,215.60745542949758,105,6170
2_6_2,Adv,215.2140601978531,196.0,215.2140601978531,105,4751
2_6_2,Ele,202.29754453538757,190.0,202.29754453538757,104,4154
2_6_3,Adv,210.11358403683806,195.0,210.11358403683806,104,3909
2_6_3,Ele,214.96367112810708,199.0,214.96367112810708,105,3661
2_6_4,Adv,217.13006711409395,197.0,217.13006711409395,105,7450
2_6_4,Ele,199.84792855370875,185.0,199.84792855370875,104,4031
2_7_1,Adv,220.16314067611776,201.0,220.16314067611776,105,4585
2_7_1,Ele,209.66648184086498,194.0,209.66648184086498,104,3607
2_7_2,Adv,215.66874585268747,197.0,215.66874585268747,105,7535
2_7_2,Ele,204.3238660449343,187.0,204.3238660449343,104,4718
2_7_3,Adv,208.35993172605077,191.0,208.35993172605077,104,4687
2_7_3,Ele,211.02072538860102,193.0,211.02072538860102,105,3860
2_7_4,Adv,205.80229431797812,191.0,205.80229431797812,104,5579
2_7_4,Ele,215.08061456752657,199.0,215.08061456752657,105,5272
2_7_5,Adv,213.78609062170705,196.0,213.78609062170705,105,7592
2_7_5,Ele,204.74537037037038,189.0,204.74537037037038,104,5832
2_7_6,Adv,205.25924276169266,190.0,205.25924276169266,104,6735
2_7_6,Ele,210.15213675213676,194.0,210.15213675213676,105,4680
2_8_1,Adv,210.8093886462882,193.0,210.8093886462882,104,4580
2_8_1,Ele,215.43540863922127,198.0,215.43540863922127,105,4931
2_8_2,Adv,210.98237325095403,194.0,210.98237325095403,104,5503
2_8_2,Ele,209.10569790964263,193.0,209.10569790964263,105,5932
2_8_3,Adv,214.31943651246905,194.0,214.31943651246905,105,5253
2_8_3,Ele,206.52886048988285,189.0,206.52886048988285,104,4695
2_8_4,Adv,213.79718841076632,197.0,213.79718841076632,105,5833
2_8_4,Ele,209.8919878296146,195.0,209.8919878296146,104,3944
2_8_5,Adv,206.7726940505774,190.0,206.7726940505774,104,6841
2_8_5,Ele,213.13677042801555,194.0,213.13677042801555,105,5140
2_8_6,Adv,206.13914174252275,189.0,206.13914174252275,104,4614
2_8_6,Ele,209.3082747431044,192.0,209.3082747431044,105,3698
2_9_1,Adv,221.46838839510315,202.0,221.46838839510315,105,5963
2_9_1,Ele,208.95221205898824,194.0,208.95221205898824,104,5357
2_9_2,Adv,219.0520008125127,201.0,219.0520008125127,105,4923
2_9_2,Ele,210.72510706638116,195.0,210.72510706638116,104,3736
2_9_3,Adv,218.4423555432679,201.0,218.4423555432679,105,7234
2_9_3,Ele,207.66549775959479,191.0,207.66549775959479,104,5133
2_9_4,Adv,212.0021014289717,195.0,212.0021014289717,104,7138
2_9_4,Ele,213.44316205533596,195.0,213.44316205533596,105,6325
2_9_5,Adv,219.20691051423944,203.0,219.20691051423944,105,7409
2_9_5,Ele,208.47100571230743,193.0,208.47100571230743,104,5777
2_9_6,Adv,213.10319792566983,196.0,213.10319792566983,104,5785
2_9_6,Ele,217.5159468438538,203.0,217.5159468438538,105,3010
3_10_1,Adv,208.33448474381117,192.0,208.33448474381117,102,3474
3_10_1,Ele,209.36344282238443,191.0,209.36344282238443,99,3288
3_10_2,Adv,208.92276711679696,191.0,208.92276711679696,99,4221
3_10_2,Ele,208.64369538077403,191.0,208.64369538077403,102,4005
3_10_3,Adv,206.60726683638046,189.0,206.60726683638046,99,4321
3_10_3,Ele,206.40220016098738,192.0,206.40220016098738,102,3727
3_10_4,Adv,212.79667909183328,196.0,212.79667909183328,99,5902
3_10_4,Ele,207.8608874421792,192.0,207.8608874421792,102,5837
3_10_5,Adv,205.77249224405378,190.0,205.77249224405378,102,6769
3_10_5,Ele,207.29095853161115,190.0,207.29095853161115,99,5884
3_10_6,Adv,209.1622464898596,193.0,209.1622464898596,102,3846
3_10_6,Ele,203.35720119793083,189.0,203.35720119793083,99,3673
3_1_1,Adv,214.19443266921013,196.0,214.19443266921013,102,7077
3_1_1,Ele,215.44567776656575,196.0,215.44567776656575,99,5946
3_1_2,Adv,215.55520338087692,196.0,215.55520338087692,102,3786
3_1_2,Ele,215.92677595628416,197.0,215.92677595628416,99,2745
3_1_3,Adv,214.1787918458949,195.0,214.1787918458949,99,5347
3_1_3,Ele,206.32883159402496,192.0,206.32883159402496,102,4887
3_1_4,Adv,214.2366201502837,196.0,214.2366201502837,99,6521
3_1_4,Ele,209.70168753402285,194.0,209.70168753402285,102,5511
3_1_5,Adv,213.4135593220339,196.0,213.4135593220339,99,6490
3_1_5,Ele,209.327142149579,193.0,209.327142149579,102,4038
3_2_1,Adv,212.04146919431278,196.0,212.04146919431278,102,5908
3_2_1,Ele,206.96877409406324,190.0,206.96877409406324,99,5188
3_2_2,Adv,223.34188698807674,201.0,223.34188698807674,99,3858
3_2_2,Ele,212.08020804817957,198.0,212.08020804817957,102,3653
3_2_3,Adv,214.83263263263262,196.0,214.83263263263262,99,4995
3_2_3,Ele,209.95673531078782,194.0,209.95673531078782,102,5293
3_2_4,Adv,211.67854315122725,192.0,211.67854315122725,99,5052
3_2_4,Ele,207.18372924111836,191.0,207.18372924111836,102,4757
3_2_5,Adv,212.08118782913985,196.0,212.08118782913985,102,6836
3_2_5,Ele,211.00051116033396,194.0,211.00051116033396,99,5869
3_3_1,Adv,217.78845607051466,200.0,217.78845607051466,102,7034
3_3_1,Ele,212.26754451593595,193.0,212.26754451593595,99,6683
3_3_2,Adv,214.4922650321074,196.0,214.4922650321074,102,6852
3_3_2,Ele,216.17330781277187,197.0,216.17330781277187,99,5747
3_3_3,Adv,214.493265211333,195.0,214.493265211333,99,6459
3_3_3,Ele,213.215411558669,198.0,213.215411558669,102,5710
3_3_4,Adv,213.92657516123697,197.0,213.92657516123697,99,6047
3_3_4,Ele,210.5755231229119,195.0,210.5755231229119,102,5687
3_3_5,Adv,216.0754833720031,198.0,216.0754833720031,102,6465
3_3_5,Ele,212.04486148346737,196.0,212.04486148346737,99,5595
3_4_1,Adv,214.9467758444217,196.0,214.9467758444217,98,5862
3_4_1,Ele,204.29928400954654,192.0,204.29928400954654,102,4190
3_4_2,Adv,214.8424948594928,196.0,214.8424948594928,102,7295
3_4_2,Ele,214.1567230632235,195.0,214.1567230632235,98,5615
3_4_3,Adv,215.87962659679005,196.0,215.87962659679005,102,6106
3_4_3,Ele,214.59574981888431,197.0,214.59574981888431,98,4141
3_4_4,Adv,216.25207427894114,198.0,216.25207427894114,102,7593
3_4_4,Ele,212.47238638679437,194.0,212.47238638679437,98,4907
3_4_5,Adv,212.595025092734,195.0,212.595025092734,102,4583
3_4_5,Ele,209.8113708820404,192.0,209.8113708820404,98,3764
3_5_1,Adv,218.92095105758838,199.0,218.92095105758838,99,6477
3_5_1,Ele,212.6410157752982,197.0,212.6410157752982,102,5198
3_5_2,Adv,214.24254176610978,195.0,214.24254176610978,99,6704
3_5_2,Ele,213.14002932551318,195.0,213.14002932551318,102,6820
3_5_3,Adv,212.85886610373944,197.0,212.85886610373944,102,4974
3_5_3,Ele,213.20446927374303,193.0,213.20446927374303,99,4475
3_5_4,Adv,211.96007544797234,195.0,211.96007544797234,99,6362
3_5_4,Ele,208.63536812674744,193.0,208.63536812674744,102,4292
3_6_1,Adv,209.5604305985973,193.0,209.5604305985973,99,6131
3_6_1,Ele,212.662208025554,196.0,212.662208025554,102,5009
3_6_2,Adv,207.49497487437185,189.0,207.49497487437185,102,3184
3_6_2,Ele,207.8838239949351,193.0,207.8838239949351,99,3159
3_6_3,Adv,216.36091333169654,199.0,216.36091333169654,99,4073
3_6_3,Ele,211.59769144144144,192.0,211.59769144144144,102,3552
3_6_4,Adv,214.49737039819684,197.0,214.49737039819684,102,5324
3_6_4,Ele,210.305055487053,191.0,210.305055487053,99,4055
3_6_5,Adv,209.6986084756483,193.0,209.6986084756483,99,6324
3_6_5,Ele,207.84816440542699,193.0,207.84816440542699,102,5012
3_6_6,Adv,209.44299912306343,193.0,209.44299912306343,102,6842
3_6_6,Ele,211.03339787028074,192.0,211.03339787028074,99,6198
3_6_7,Adv,214.35479336519538,194.0,214.35479336519538,99,3557
3_6_7,Ele,209.9086859688196,193.0,209.9086859688196,102,3592
3_7_1,Adv,218.42641737032568,200.0,218.42641737032568,102,6632
3_7_1,Ele,215.22106918238993,194.0,215.22106918238993,99,6360
3_7_2,Adv,211.05432826051384,196.0,211.05432826051384,102,6111
3_7_2,Ele,209.38947806196714,194.0,209.38947806196714,99,4809
3_7_3,Adv,214.15343533487297,198.0,214.15343533487297,102,6928
3_7_3,Ele,215.3164056059357,197.0,215.3164056059357,99,6065
3_7_4,Adv,216.73981829573935,197.0,216.73981829573935,99,6384
3_7_4,Ele,217.44225169847945,198.0,217.44225169847945,102,6182
3_7_5,Adv,214.27876031665824,194.0,214.27876031665824,99,5937
3_7_5,Ele,211.31248836776476,194.0,211.31248836776476,102,5373
3_7_6,Adv,207.91563494870888,194.0,207.91563494870888,102,5654
3_7_6,Ele,211.09398410896708,193.0,211.09398410896708,99,4405
3_7_7,Adv,212.20492654696542,194.0,212.20492654696542,99,6739
3_7_7,Ele,209.14772727272728,194.0,209.14772727272728,102,5984
3_8_1,Adv,211.67155290884105,194.0,211.67155290884105,98,6549
3_8_1,Ele,210.7251280175567,194.0,210.7251280175567,102,5468
3_8_2,Adv,214.86993603411514,197.0,214.86993603411514,99,5159
3_8_2,Ele,213.73118788452436,198.0,213.73118788452436,102,4226
3_8_3,Adv,210.34553283100107,193.0,210.34553283100107,102,5574
3_8_3,Ele,213.93933377454223,194.0,213.93933377454223,99,4533
3_8_4,Adv,210.65719002201027,193.0,210.65719002201027,102,5452
3_8_4,Ele,208.01990606128382,189.0,208.01990606128382,99,4471
3_8_5,Adv,220.42320897230488,200.0,220.42320897230488,99,4369
3_8_5,Ele,211.34041163018622,194.0,211.34041163018622,102,3061
3_8_6,Adv,211.32723948811702,193.0,211.32723948811702,99,5470
3_8_6,Ele,207.63330880549424,191.0,207.63330880549424,102,4077
3_9_1,Adv,219.39129365469748,201.0,219.39129365469748,102,4066
3_9_1,Ele,208.9278518037049,193.0,208.9278518037049,98,3077
3_9_2,Adv,212.3394584139265,195.0,212.3394584139265,102,7238
3_9_2,Ele,215.19689213893966,196.0,215.19689213893966,98,5470
3_9_3,Adv,207.78106852497098,192.0,207.78106852497098,102,6888
3_9_3,Ele,204.9785660091047,191.0,204.9785660091047,98,5272
3_9_4,Adv,209.9539865871833,193.0,209.9539865871833,98,5368
3_9_4,Ele,208.33059660645867,194.0,208.33059660645867,102,3654
