text_id,level,mean_FirstPassGD,median_FirstPassGD,mean_nonzero_FirstPassGD,n_subjects,n_rows
2_5_4,Adv,251.90008074283406,208.0,251.90008074283406,104,4954
2_5_4,Ele,260.1679104477612,218.0,260.1679104477612,105,4556
2_5_5,Adv,262.1313624678663,222.0,262.1313624678663,105,7780
2_5_5,Ele,248.9815516805661,208.0,248.9815516805661,104,3957
2_6_1,Adv,247.01839772537213,208.0,247.01839772537213,104,5979
2_6_1,Ele,258.0094003241491,218.0,258.0094003241491,105,6170
2_6_2,Adv,281.01031361818565,217.0,281.01031361818565,105,4751
2_6_2,Ele,234.1172363986519,203.0,234.1172363986519,104,4154
2_6_3,Adv,245.70427219237658,210.0,245.70427219237658,104,3909
2_6_3,Ele,248.09915323682054,214.0,248.09915323682054,105,3661
2_6_4,Adv,262.3198657718121,219.0,262.3198657718121,105,7450
2_6_4,Ele,229.8447035475068,200.0,229.8447035475068,104,4031
2_7_1,Adv,265.3537622682661,223.0,265.3537622682661,105,4585
2_7_1,Ele,244.04685334072636,207.0,244.04685334072636,104,3607
2_7_2,Adv,250.42017252820173,212.0,250.42017252820173,105,7535
2_7_2,Ele,232.01208139041967,198.0,232.01208139041967,104,4718
2_7_3,Adv,241.6541497759761,204.0,241.6541497759761,104,4687
2_7_3,Ele,248.11968911917097,212.0,248.11968911917097,105,3860
2_7_4,Adv,233.97311346119378,203.0,233.97311346119378,104,5579
2_7_4,Ele,243.59768588770865,213.0,243.59768588770865,105,5272
2_7_5,Adv,255.03371970495257,215.0,255.03371970495257,105,7592
2_7_5,Ele,234.2184499314129,202.0,234.2184499314129,104,5832
2_7_6,Adv,233.45181885671863,201.0,233.45181885671863,104,6735
2_7_6,Ele,238.6051282051282,206.0,238.6051282051282,105,4680
2_8_1,Adv,251.43995633187774,211.0,251.43995633187774,104,4580
2_8_1,Ele,260.2790509024539,218.0,260.2790509024539,105,4931
2_8_2,Adv,246.25422496819917,208.0,246.25422496819917,104,5503
2_8_2,Ele,248.40964261631828,211.0,248.40964261631828,105,5932
2_8_3,Adv,256.3946316390634,212.0,256.3946316390634,105,5253
2_8_3,Ele,245.0234291799787,203.0,245.0234291799787,104,4695
2_8_4,Adv,258.5141436653523,217.0,258.5141436653523,105,5833
2_8_4,Ele,252.24467545638944,214.0,252.24467545638944,104,3944
2_8_5,Adv,250.18871510013156,207.0,250.18871510013156,104,6841
2_8_5,Ele,258.2933852140078,213.0,258.2933852140078,105,5140
2_8_6,Adv,246.43281317728653,206.0,246.43281317728653,104,4614
2_8_6,Ele,246.1611681990265,208.0,246.1611681990265,105,3698
2_9_1,Adv,285.1465705181955,230.0,285.1465705181955,105,5963
2_9_1,Ele,257.0955758820235,213.0,257.0955758820235,104,5357
2_9_2,Adv,279.5992281129393,222.0,279.5992281129393,105,4923
2_9_2,Ele,248.8369914346895,209.0,248.8369914346895,104,3736
2_9_3,Adv,269.32250483826374,225.0,269.32250483826374,105,7234
2_9_3,Ele,240.52055328268068,203.0,240.52055328268068,104,5133
2_9_4,Adv,262.31059120201735,215.0,262.31059120201735,104,7138
2_9_4,Ele,252.8300395256917,210.0,252.8300395256917,105,6325
2_9_5,Adv,276.86057497638006,229.0,276.86057497638006,105,7409
2_9_5,Ele,243.43500086550114,206.0,243.43500086550114,104,5777
2_9_6,Adv,264.42229904926535,215.0,264.42229904926535,104,5785
2_9_6,Ele,256.7279069767442,224.0,256.7279069767442,105,3010
3_10_1,Adv,253.793609671848,212.0,253.793609671848,102,3474
3_10_1,Ele,254.56052311435522,209.0,254.56052311435522,99,3288
3_10_2,Adv,242.87088367685382,205.0,242.87088367685382,99,4221
3_10_2,Ele,239.16779026217228,205.0,239.16779026217228,102,4005
3_10_3,Adv,241.55288127748207,202.0,241.55288127748207,99,4321
3_10_3,Ele,237.02548966997585,206.0,237.02548966997585,102,3727
3_10_4,Adv,251.98678414096915,210.0,251.98678414096915,99,5902
3_10_4,Ele,240.12335103649136,205.0,240.12335103649136,102,5837
3_10_5,Adv,237.74767321613237,205.0,237.74767321613237,102,6769
3_10_5,Ele,238.95190346702924,203.0,238.95190346702924,99,5884
3_10_6,Adv,234.13260530421218,201.0,234.13260530421218,102,3846
3_10_6,Ele,226.26844541246936,196.0,226.26844541246936,99,3673
3_1_1,Adv,264.73661155857,217.0,264.73661155857,102,7077
3_1_1,Ele,262.3392196434578,213.0,262.3392196434578,99,5946
3_1_2,Adv,265.2482831484416,220.0,265.2482831484416,102,3786
3_1_2,Ele,270.36174863387976,218.0,270.36174863387976,99,2745
3_1_3,Adv,259.9515616233402,211.0,259.9515616233402,99,5347
3_1_3,Ele,238.05647636586863,207.0,238.05647636586863,102,4887
3_1_4,Adv,263.6867044931759,216.0,263.6867044931759,99,6521
3_1_4,Ele,246.65142442387952,211.0,246.65142442387952,102,5511
3_1_5,Adv,263.6121725731895,216.0,263.6121725731895,99,6490
3_1_5,Ele,256.50792471520555,211.5,256.50792471520555,102,4038
3_2_1,Adv,262.1396411645227,214.0,262.1396411645227,102,5908
3_2_1,Ele,257.223400154202,206.0,257.223400154202,99,5188
3_2_2,Adv,289.05572835666146,229.0,289.05572835666146,99,3858
3_2_2,Ele,257.49411442649875,216.0,257.49411442649875,102,3653
3_2_3,Adv,261.7721721721722,216.0,261.7721721721722,99,4995
3_2_3,Ele,252.2125448705838,213.0,252.2125448705838,102,5293
3_2_4,Adv,260.3159144893112,212.0,260.3159144893112,99,5052
3_2_4,Ele,248.2179945343704,208.0,248.2179945343704,102,4757
3_2_5,Adv,256.2966647162083,216.0,256.2966647162083,102,6836
3_2_5,Ele,249.08127449309933,208.0,249.08127449309933,99,5869
3_3_1,Adv,280.66747227750926,225.0,280.66747227750926,102,7034
3_3_1,Ele,269.7914110429448,217.0,269.7914110429448,99,6683
3_3_2,Adv,275.6115002918856,219.0,275.6115002918856,102,6852
3_3_2,Ele,261.8435705585523,218.0,261.8435705585523,99,5747
3_3_3,Adv,270.0611549775507,215.0,270.0611549775507,99,6459
3_3_3,Ele,260.20227670753064,217.0,260.20227670753064,102,5710
3_3_4,Adv,277.5634198776253,220.0,277.5634198776253,99,6047
3_3_4,Ele,262.48602074907683,217.0,262.48602074907683,102,5687
3_3_5,Adv,272.27130703789635,222.0,272.27130703789635,102,6465
3_3_5,Ele,266.91403038427165,220.0,266.91403038427165,99,5595
3_4_1,Adv,262.80126236779256,214.0,262.80126236779256,98,5862
3_4_1,Ele,236.5747016706444,205.0,236.5747016706444,102,4190
3_4_2,Adv,263.8226182316655,215.0,263.8226182316655,102,7295
3_4_2,Ele,264.4302760463045,217.0,264.4302760463045,98,5615
3_4_3,Adv,269.17867671143136,219.0,269.17867671143136,102,6106
3_4_3,Ele,261.12750543347016,218.0,261.12750543347016,98,4141
3_4_4,Adv,258.4273673119979,217.0,258.4273673119979,102,7593
3_4_4,Ele,245.94314244956186,206.0,245.94314244956186,98,4907
3_4_5,Adv,267.4909447959852,215.0,267.4909447959852,102,4583
3_4_5,Ele,249.76912858660998,210.0,249.76912858660998,98,3764
3_5_1,Adv,269.75235448510114,220.0,269.75235448510114,99,6477
3_5_1,Ele,255.90380915736822,211.0,255.90380915736822,102,5198
3_5_2,Adv,260.6109785202864,212.5,260.6109785202864,99,6704
3_5_2,Ele,246.91304985337243,210.0,246.91304985337243,102,6820
3_5_3,Adv,257.28468033775636,217.0,257.28468033775636,102,4974
3_5_3,Ele,256.75106145251397,216.0,256.75106145251397,99,4475
3_5_4,Adv,249.12181703866707,210.0,249.12181703866707,99,6362
3_5_4,Ele,241.17497670083878,210.0,241.17497670083878,102,4292
3_6_1,Adv,252.64736584570218,207.0,252.64736584570218,99,6131
3_6_1,Ele,249.27430624875225,213.0,249.27430624875225,102,5009
3_6_2,Adv,243.11871859296483,202.0,243.11871859296483,102,3184
3_6_2,Ele,248.9996834441279,210.0,248.9996834441279,99,3159
3_6_3,Adv,273.6700220967346,218.0,273.6700220967346,99,4073
3_6_3,Ele,253.6545608108108,213.0,253.6545608108108,102,3552
3_6_4,Adv,276.41547708489855,224.0,276.41547708489855,102,5324
3_6_4,Ele,257.2098643649815,211.0,257.2098643649815,99,4055
3_6_5,Adv,259.6276091081594,216.0,259.6276091081594,99,6324
3_6_5,Ele,252.85155626496407,212.0,252.85155626496407,102,5012
3_6_6,Adv,254.03098509207834,212.0,254.03098509207834,102,6842
3_6_6,Ele,251.59616005162957,211.0,251.59616005162957,99,6198
3_6_7,Adv,263.33258363789713,214.0,263.33258363789713,99,3557
3_6_7,Ele,252.75445434298442,212.0,252.75445434298442,102,3592
3_7_1,Adv,284.45250301568154,231.0,284.45250301568154,102,6632
3_7_1,Ele,263.75770440251574,217.0,263.75770440251574,99,6360
3_7_2,Adv,256.78317787596137,215.0,256.78317787596137,102,6111
3_7_2,Ele,243.68870867124141,208.0,243.68870867124141,99,4809
3_7_3,Adv,271.76169168591224,223.0,271.76169168591224,102,6928
3_7_3,Ele,266.917230008244,221.0,266.917230008244,99,6065
3_7_4,Adv,270.0878759398496,222.0,270.0878759398496,99,6384
3_7_4,Ele,272.6884503396959,224.0,272.6884503396959,102,6182
3_7_5,Adv,277.20650160013474,219.0,277.20650160013474,99,5937
3_7_5,Ele,257.9685464358831,212.0,257.9685464358831,102,5373
3_7_6,Adv,258.0705695083127,215.0,258.0705695083127,102,5654
3_7_6,Ele,253.17525539160044,209.0,253.17525539160044,99,4405
3_7_7,Adv,253.95681851906812,212.0,253.95681851906812,99,6739
3_7_7,Ele,242.15374331550802,209.0,242.15374331550802,102,5984
3_8_1,Adv,266.6091006260498,213.0,266.6091006260498,98,6549
3_8_1,Ele,258.64776883686903,211.0,258.64776883686903,102,5468
3_8_2,Adv,269.21166892808685,219.0,269.21166892808685,99,5159
3_8_2,Ele,258.8121154756271,215.0,258.8121154756271,102,4226
3_8_3,Adv,252.7671331180481,211.0,252.7671331180481,102,5574
3_8_3,Ele,253.49150672843592,211.0,253.49150672843592,99,4533
3_8_4,Adv,249.59721203228173,212.0,249.59721203228173,102,5452
3_8_4,Ele,244.8351599194811,204.0,244.8351599194811,99,4471
3_8_5,Adv,269.30144197756925,218.0,269.30144197756925,99,4369
3_8_5,Ele,250.80986605684416,210.0,250.80986605684416,102,3061
3_8_6,Adv,267.89561243144425,212.0,267.89561243144425,99,5470
3_8_6,Ele,258.35099337748346,209.0,258.35099337748346,102,4077
3_9_1,Adv,270.6197737333989,220.0,270.6197737333989,102,4066
3_9_1,Ele,254.79395515112122,209.0,254.79395515112122,98,3077
3_9_2,Adv,258.09229068803535,215.0,258.09229068803535,102,7238
3_9_2,Ele,255.2418647166362,211.0,255.2418647166362,98,5470
3_9_3,Adv,248.59668989547038,209.0,248.59668989547038,102,6888
3_9_3,Ele,237.84597875569045,203.0,237.84597875569045,98,5272
3_9_4,Adv,253.65387481371087,211.0,253.65387481371087,98,5368
3_9_4,Ele,241.79447181171318,207.0,241.79447181171318,102,3654
