text_id,level,mean_NF,median_NF,mean_nonzero_NF,n_subjects,n_rows
3_6_6,Adv,1.2575367647058824,1.0,1.9652398735995404,102,16320
3_6_6,Ele,1.2969839237444871,1.0,1.9318711591438864,99,14058
3_6_7,Adv,1.4588134869825011,1.0,2.014538310412574,99,7029
3_6_7,Ele,1.148356401384083,1.0,1.6957632531403024,102,6936
3_7_1,Adv,1.5446789402784014,1.0,2.107843137254902,102,13362
3_7_1,Ele,1.3228408112129042,1.0,1.8673593456394384,99,12771
3_7_2,Adv,1.2190476190476192,1.0,1.8515209529887258,102,14280
3_7_2,Ele,1.1740041928721174,1.0,1.746526793308761,99,10494
3_7_3,Adv,1.3619521337946943,1.0,1.927857142857143,102,13872
3_7_3,Ele,1.3256704980842913,1.0,1.8538723818801754,99,11484
3_7_4,Adv,1.4486038195237008,1.0,2.027582534611289,99,13143
3_7_4,Ele,1.2293069899715612,1.0,1.8491500619160193,102,13362
3_7_5,Adv,1.3785118613877418,1.0,2.0040018832391713,99,12351
3_7_5,Ele,1.2586586036283673,1.0,1.8048876625936146,102,10914
3_7_6,Adv,1.179650238473768,1.0,1.7456541628545288,102,11322
3_7_6,Ele,1.1756021756021755,1.0,1.7578423236514522,99,9009
3_7_7,Adv,1.0963008463008463,1.0,1.6784743991640543,99,14652
3_7_7,Ele,1.066817496229261,1.0,1.664235294117647,102,13260
3_8_1,Adv,1.1379885287448313,1.0,1.7755463059313215,98,14994
3_8_1,Ele,1.140549662487946,1.0,1.767717025781542,102,12444
3_8_2,Adv,1.2253787878787878,1.0,1.901343408900084,99,11088
3_8_2,Ele,1.2618736383442266,1.0,1.8851098454027664,102,9180
3_8_3,Adv,1.2527322404371584,1.0,1.9139349294045427,102,12444
3_8_3,Ele,1.1777569509528272,1.0,1.7808219178082192,99,9603
3_8_4,Adv,1.254184600669536,1.0,1.8928184770840852,102,12546
3_8_4,Ele,1.1265718408575551,1.0,1.7245187756390028,99,9702
3_8_5,Adv,1.511248852157943,1.0,2.0974988051617016,99,8712
3_8_5,Ele,1.6062675070028012,1.0,2.135210612054922,102,5712
3_8_6,Adv,1.295228709862856,1.0,1.8886360914860496,99,12177
3_8_6,Ele,1.2975023342670402,1.0,1.8919332879509871,102,8568
3_9_1,Adv,1.2728359636537543,1.0,1.8980210376181137,102,8364
3_9_1,Ele,1.2039246467817897,1.0,1.7998122506453884,98,6370
3_9_2,Adv,1.2276688453159041,1.0,1.8600770218228497,102,16524
3_9_2,Ele,1.256367009613763,1.0,1.8720784116612215,98,11858
3_9_3,Adv,1.1603494711949025,1.0,1.7786728426140368,102,15223
3_9_3,Ele,1.1565943238731218,1.0,1.7492740815553591,98,11980
3_9_4,Adv,1.407587228439763,1.0,2.075597621647858,98,12152
3_9_4,Ele,1.447083961789844,1.0,2.101295856908195,102,7956
