text_id,level,SkipRateFirstPass,SkipRateTotal,n_subjects,n_rows
1_2_5,Ele,0.528429507503699,0.30818008877615727,114,9462
1_2_6,Adv,0.4725058915946583,0.2813563760146635,114,7638
1_2_6,Ele,0.515728977616455,0.3322746521476104,114,6612
1_3_1,Adv,0.5102880658436214,0.32651072124756336,114,9234
1_3_1,Ele,0.5277437780497756,0.3540391676866585,114,9804
1_3_2,Adv,0.45590951061865187,0.2713527239150508,114,8664
1_3_2,Ele,0.49163292847503376,0.2869095816464238,114,7410
1_3_3,Adv,0.5257365110890434,0.3164515061238001,114,12084
1_3_3,Ele,0.5243767313019391,0.36112650046168054,114,10830
1_3_4,Adv,0.5128861977953734,0.3360503027480205,114,12882
1_3_4,Ele,0.5334221630024428,0.34732400621807685,114,9006
1_3_5,Adv,0.530811403508772,0.3206140350877193,114,18240
1_3_5,Ele,0.528095601322146,0.3399440630561912,114,7866
1_4_1,Adv,0.5281267685342388,0.3192982456140351,114,17670
1_4_1,Ele,0.5254248903508771,0.3236705043859649,114,14592
1_4_2,Adv,0.5094381523428825,0.321063735287586,114,18012
1_4_2,Ele,0.5341545352743561,0.3400522583053378,114,16074
1_4_3,Adv,0.496772591857001,0.28790135716650117,114,12084
1_4_3,Ele,0.5054557124518614,0.31215233204963627,114,9348
1_4_4,Adv,0.5334326381992718,0.30861745558865716,114,18126
1_4_4,Ele,0.5370845813721296,0.30701754385964913,114,14022
1_4_5,Adv,0.5118620414673046,0.2986443381180223,114,10032
1_4_5,Ele,0.5197878416972664,0.297531619747042,114,9804
1_5_1,Adv,0.5130360623781677,0.34502923976608185,114,8208
1_5_1,Ele,0.5049580472921434,0.35799644037630307,114,7866
1_5_2,Adv,0.5292777398040556,0.3423900660742766,114,17556
1_5_2,Ele,0.5166928515318147,0.34171249018067557,114,15276
1_5_3,Adv,0.477116704805492,0.2585812356979405,114,13110
1_5_3,Ele,0.4817503528937286,0.2850373059084493,114,9918
1_5_4,Adv,0.5243337850045167,0.29652213188798554,114,17712
1_5_4,Ele,0.5401116427432217,0.3037480063795853,114,12540
1_5_5,Adv,0.5206844271171757,0.2900151613601906,114,9234
1_5_5,Ele,0.46565357054608353,0.2697059550284161,114,8094
1_6_1,Adv,0.4845981232150143,0.31487148102815177,114,9804
1_6_1,Ele,0.4627552487776819,0.3178027034800115,114,6954
1_6_2,Adv,0.5216220375500153,0.30355493998153277,114,12996
1_6_2,Ele,0.5302508607968519,0.3105427119199869,114,12198
1_6_3,Adv,0.49298245614035086,0.2895614035087719,114,11400
1_6_3,Ele,0.5090676128523556,0.2889808791642026,114,10146
1_6_4,Adv,0.5145647136709699,0.340946706388613,114,12084
1_6_4,Ele,0.5089406207827261,0.3555161943319838,114,11856
1_7_1,Adv,0.5268928901200369,0.37465373961218834,114,17328
1_7_1,Ele,0.5131578947368421,0.3553940822204766,114,15276
1_7_2,Adv,0.5441214977742864,0.3536266038229903,114,15276
1_7_2,Ele,0.5379169503063308,0.34935330156569094,113,14690
1_7_3,Adv,0.5081792318634424,0.310692271218587,114,16872
1_7_3,Ele,0.5343627664201827,0.32847614905031175,114,13794
1_7_4,Adv,0.5569613135402609,0.37449392712550605,114,17784
1_7_4,Ele,0.5389499869075675,0.37097407698350354,114,15276
1_8_1,Adv,0.5291940789473685,0.35471491228070173,114,14592
1_8_1,Ele,0.5307748538011696,0.3663011695906433,114,13680
1_8_2,Adv,0.4842369080596227,0.2855164226355362,114,15162
1_8_2,Ele,0.4944681523628892,0.29168642326537064,114,12654
1_8_3,Adv,0.526434329065908,0.33724513987671884,114,16872
1_8_3,Ele,0.521111028371435,0.34164867078710254,114,13429
1_8_4,Adv,0.5102650242627846,0.3227572477292522,114,16074
1_8_4,Ele,0.5184337655733536,0.341024663107043,114,15732
1_8_5,Adv,0.5044302675881623,0.29434697855750486,114,11286
1_8_5,Ele,0.5028883183568678,0.2945014976465554,114,9348
1_9_1,Adv,0.4834529505582137,0.3302432216905901,114,10032
1_9_1,Ele,0.4620300751879699,0.32105263157894737,114,7980
1_9_2,Adv,0.5150940414098308,0.3037774616721985,114,12654
1_9_2,Ele,0.5072793448589626,0.2929026387625114,114,10990
1_9_3,Adv,0.488880652335063,0.30380528786755623,114,8094
1_9_3,Ele,0.5196612220205686,0.33469449485783426,114,6612
1_9_4,Adv,0.5079834417504435,0.28493987778434854,114,10146
1_9_4,Ele,0.5279545016387122,0.29120879120879123,114,10374
1_9_5,Adv,0.5083333333333333,0.3252923976608187,114,13680
1_9_5,Ele,0.48280701754385963,0.2991812865497076,114,8550
1_9_6,Adv,0.5198637088589242,0.3394229375090619,114,13794
1_9_6,Ele,0.5086292968192839,0.3370417914705463,114,14022
2_10_1,Adv,0.5658617698091383,0.3826633892423366,104,13832
2_10_1,Ele,0.5149206349206349,0.3308843537414966,105,11025
2_10_2,Adv,0.5253684912228723,0.33190134064143395,104,13501
2_10_2,Ele,0.5025705857564264,0.2990307627475769,105,11865
2_10_3,Adv,0.5215303215303215,0.32364672364672364,105,12285
2_10_3,Ele,0.55257586450247,0.37120677487649967,104,11336
2_10_4,Adv,0.5191729323308271,0.3258145363408521,105,15960
2_10_4,Ele,0.5021760964178105,0.3208347282669345,103,8961
2_1_1,Adv,0.45916061339790154,0.27239709443099275,105,12390
2_1_1,Ele,0.5178701015965167,0.3223875181422351,104,11024
2_1_2,Adv,0.5340716131413806,0.3429309708379476,105,13545
2_1_2,Ele,0.5547570850202429,0.3576923076923077,104,9880
2_1_3,Adv,0.5456277213352685,0.3660195936139332,104,11024
2_1_3,Ele,0.5097883597883598,0.33240740740740743,105,7560
2_1_4,Adv,0.5728438228438228,0.39854312354312355,104,17160
2_1_4,Ele,0.5012531328320802,0.3480701754385965,105,9975
2_1_5,Adv,0.5400122590751208,0.3410066062793707,104,14683
2_1_5,Ele,0.49461358313817333,0.29078844652615143,105,12810
2_1_6,Adv,0.4630352860568688,0.2855087358684481,105,14595
2_1_6,Ele,0.5052790346907994,0.3137254901960784,104,10608
2_2_1,Adv,0.5285862785862786,0.3400900900900901,104,11544
2_2_1,Ele,0.48966756513926324,0.3018867924528302,105,11130
2_2_2,Adv,0.5657365510306687,0.353255404725993,104,15912
2_2_2,Ele,0.5161094224924012,0.3283350219520432,105,14805
2_2_3,Adv,0.5344079939668175,0.3141025641025641,104,10608
2_2_3,Ele,0.46323366555924694,0.2590254706533776,105,9030
2_2_4,Adv,0.4,0.195578231292517,105,5880
2_2_4,Ele,0.46865384615384614,0.2705769230769231,104,5200
2_2_5,Adv,0.5236998916576381,0.3003791982665222,104,14768
2_2_5,Ele,0.5584112149532711,0.34148094895758446,104,11128
2_2_6,Adv,0.4811791383219955,0.3032879818594104,105,8820
2_2_6,Ele,0.5419453734671126,0.338628762541806,104,7176
2_3_1,Adv,0.549074074074074,0.3593304843304843,104,14040
2_3_1,Ele,0.510989010989011,0.319047619047619,105,13650
2_3_2,Adv,0.5447941888619855,0.3525292847326746,104,15281
2_3_2,Ele,0.4938644688644689,0.29816849816849816,105,10920
2_3_3,Adv,0.5568004979769685,0.3212573918456271,105,16065
2_3_3,Ele,0.5617839607201309,0.3532119476268412,104,9776
2_3_4,Adv,0.5525041505257332,0.37223298284449363,104,14456
2_3_4,Ele,0.4793650793650794,0.3114183307731695,105,9765
2_4_1,Adv,0.483739837398374,0.31382113821138213,105,8610
2_4_1,Ele,0.5350591715976332,0.36079881656804735,104,6760
2_4_2,Adv,0.47473389355742296,0.2923249299719888,105,8925
2_4_2,Ele,0.5206657420249653,0.3273231622746186,103,7210
2_4_3,Adv,0.4941065535124941,0.27487034417727485,105,10605
2_4_3,Ele,0.5322600467002581,0.3243210028265946,103,8137
2_4_4,Adv,0.4745694022289767,0.2965552178318136,105,9870
2_4_4,Ele,0.5183323814962878,0.2940034266133638,103,8755
2_4_5,Adv,0.5216648687522474,0.32731032002876664,103,11124
2_4_5,Ele,0.45304659498207883,0.29902713773681516,105,9765
2_4_6,Adv,0.5049992754673236,0.3061875090566585,103,6901
2_4_6,Ele,0.4980952380952381,0.2839285714285714,105,8400
2_4_7,Adv,0.5030227743271222,0.312712215320911,105,12075
2_4_7,Ele,0.5352829741889652,0.34525219038598154,103,8446
2_5_1,Adv,0.5295169946332737,0.3564400715563506,104,13416
2_5_1,Ele,0.48638768638768637,0.3139009139009139,105,10395
2_5_2,Adv,0.5532776971456217,0.36369134010643445,104,16536
2_5_2,Ele,0.5188331188331188,0.34002574002574004,105,11655
2_5_3,Adv,0.475,0.30912698412698414,105,7560
2_5_3,Ele,0.5313835470085471,0.3564369658119658,104,7488
2_5_4,Adv,0.5283701447067783,0.3062642802741813,104,10504
2_5_4,Ele,0.4708478513356562,0.27305458768873403,105,8610
2_5_5,Adv,0.4959507612568837,0.2938775510204082,105,15435
2_5_5,Ele,0.5122041420118343,0.355276134122288,104,8112
2_6_1,Adv,0.5363678660049628,0.35096153846153844,104,12896
2_6_1,Ele,0.5020177562550444,0.30912025827280065,105,12390
2_6_2,Adv,0.47888559833278493,0.30031808709005153,105,9117
2_6_2,Ele,0.5561965811965812,0.3770299145299145,104,9360
2_6_3,Adv,0.5242210321324245,0.310491723466407,104,8216
2_6_3,Ele,0.4717171717171717,0.2924963924963925,105,6930
2_6_4,Adv,0.500335345405768,0.2908115358819584,105,14910
2_6_4,Ele,0.5440045248868778,0.33076923076923076,104,8840
2_7_1,Adv,0.4738955823293173,0.28823866896156053,105,8715
2_7_1,Ele,0.5248946259220232,0.3476027397260274,104,7592
2_7_2,Adv,0.5309679427326486,0.34472455648926237,105,16065
2_7_2,Ele,0.5323156225218081,0.3557692307692308,104,10088
2_7_3,Adv,0.5353885804916733,0.33316812053925454,104,10088
2_7_3,Ele,0.5162907268170426,0.3007518796992481,105,7980
2_7_4,Adv,0.5602931904161412,0.3869798234552333,104,12688
2_7_4,Ele,0.5263252470799641,0.3454627133872417,105,11130
2_7_5,Adv,0.5304885590599876,0.3155844155844156,105,16170
2_7_5,Ele,0.5719318849089842,0.3562830299471521,104,13624
2_7_6,Adv,0.5624350311850311,0.3937759875259875,104,15392
2_7_6,Ele,0.5207373271889401,0.3523809523809524,105,9765
2_8_1,Adv,0.4995629370629371,0.3306381118881119,104,9152
2_8_1,Ele,0.460207991242474,0.3022441160372195,105,9135
2_8_2,Adv,0.5438494694960212,0.3581730769230769,104,12064
2_8_2,Ele,0.516426184071085,0.3417298442977093,105,12267
2_8_3,Adv,0.5095238095238095,0.3326797385620915,105,10710
2_8_3,Ele,0.5485576923076924,0.38403846153846155,104,10400
2_8_4,Adv,0.5211001642036125,0.2850574712643678,105,12180
2_8_4,Ele,0.5318138651471985,0.33048433048433046,104,8424
2_8_5,Adv,0.5494599578503688,0.33054531085353,104,15184
2_8_5,Ele,0.5055315055315055,0.27965367965367965,105,10395
2_8_6,Adv,0.5426249008723235,0.35646312450436163,104,10088
2_8_6,Ele,0.4968707482993197,0.31945578231292515,105,7350
2_9_1,Adv,0.43771805752003773,0.2557284299858557,105,10605
2_9_1,Ele,0.5047152366863905,0.29705991124260356,104,10816
2_9_2,Adv,0.4672077922077922,0.2844155844155844,105,9240
2_9_2,Ele,0.521025641025641,0.3007692307692308,104,7800
2_9_3,Adv,0.507891156462585,0.3335374149659864,105,14700
2_9_3,Ele,0.5254252958579881,0.34957470414201186,104,10816
2_9_4,Adv,0.5484564777327935,0.37265941295546556,104,15808
2_9_4,Ele,0.5330380214101145,0.34352159468438537,105,13545
2_9_5,Adv,0.4734186211798152,0.27157071783937453,105,14070
2_9_5,Ele,0.5292535853976532,0.32871577574967403,104,12272
2_9_6,Adv,0.555,0.33876923076923077,104,13000
2_9_6,Ele,0.5057471264367817,0.27241379310344827,105,6090
3_10_1,Adv,0.52029826014913,0.3140016570008285,102,7242
3_10_1,Ele,0.5322236448997012,0.3111395646606914,99,7029
3_10_2,Adv,0.5262626262626262,0.32738496071829404,99,8910
3_10_2,Ele,0.5091911764705882,0.3156862745098039,102,8160
3_10_3,Adv,0.5635353535353536,0.3206060606060606,99,9900
3_10_3,Ele,0.5543998087039694,0.334648493543759,102,8364
3_10_4,Adv,0.555103271521182,0.322704658525554,99,13266
3_10_4,Ele,0.5822956919994275,0.35050808644625736,102,13974
3_10_5,Adv,0.5634029927760578,0.37300051599587203,102,15504
3_10_5,Ele,0.5564601236243027,0.36695311322176993,99,13266
3_10_6,Adv,0.556401384083045,0.3674740484429066,102,8670
3_10_6,Ele,0.5583213083213083,0.37493987493987496,99,8316
3_1_1,Adv,0.5743413929989174,0.33026584867075665,102,16626
3_1_1,Ele,0.5415220911404117,0.3278587400724805,99,12969
3_1_2,Adv,0.5050980392156863,0.27908496732026145,102,7650
3_1_2,Ele,0.49586776859504134,0.25656565656565655,99,5445
3_1_3,Adv,0.5545280346580022,0.3221694576355911,99,12003
3_1_3,Ele,0.5904977375565611,0.3722138428020781,102,11934
3_1_4,Adv,0.5637835306709479,0.30082279751153923,99,14949
3_1_4,Ele,0.553475935828877,0.2983309026089775,102,12342
3_1_5,Adv,0.5570570570570571,0.29709254709254707,99,14652
3_1_5,Ele,0.49888309754281457,0.3028046661702656,102,8058
3_2_1,Adv,0.5173202614379085,0.30424836601307187,102,12240
3_2_1,Ele,0.5521022187688854,0.31718898385565053,99,11583
3_2_2,Adv,0.4432900432900433,0.261038961038961,99,6930
3_2_2,Ele,0.4573677956030897,0.2697563874034462,102,6732
3_2_3,Adv,0.5284621920135939,0.29878221467006516,99,10593
3_2_3,Ele,0.5010369532428356,0.29741704374057315,102,10608
3_2_4,Adv,0.5318320822907979,0.2906125474932814,99,10791
3_2_4,Ele,0.5472111174566914,0.3044926708547497,102,10506
3_2_5,Adv,0.578493032433099,0.3432605746701196,102,16218
3_2_5,Ele,0.5672786256727863,0.3285408832854088,99,13563
3_3_1,Adv,0.5371759442031846,0.29786814054480854,102,15198
3_3_1,Ele,0.5246123203869683,0.30808080808080807,99,14058
3_3_2,Adv,0.5367139959432049,0.3041920216362407,102,14790
3_3_2,Ele,0.5162457912457913,0.3101851851851852,99,11880
3_3_3,Adv,0.5707735247208932,0.34609250398724084,99,15048
3_3_3,Ele,0.544874860513311,0.34512992188745417,102,12546
3_3_4,Adv,0.5675463062289924,0.3282557391117786,99,13983
3_3_4,Ele,0.5644148284313726,0.3671109068627451,102,13056
3_3_5,Adv,0.5598447712418301,0.3315631808278867,102,14688
3_3_5,Ele,0.5549988069673109,0.34232084625785414,99,12573
3_4_1,Adv,0.5056501939618823,0.31160398043514925,98,11858
3_4_1,Ele,0.49904351984696316,0.3418220946915351,102,8364
3_4_2,Adv,0.5385831752055661,0.31005692599620494,102,15810
3_4_2,Ele,0.5060696692470091,0.30110837438423643,98,11368
3_4_3,Adv,0.48835260599966485,0.2932797050444109,102,11934
3_4_3,Ele,0.4718112244897959,0.3221938775510204,98,7840
3_4_4,Adv,0.5347426470588236,0.30214460784313724,102,16320
3_4_4,Ele,0.5607769423558897,0.3088077336197637,98,11172
3_4_5,Adv,0.5168669618384989,0.28231077377187436,102,9486
3_4_5,Ele,0.5316077650572424,0.33773021403683423,98,8036
3_5_1,Adv,0.5549371263656978,0.3202776059918917,99,14553
3_5_1,Ele,0.5367201426024956,0.2989304812834225,102,11220
3_5_2,Adv,0.5870904163587091,0.3486080315348608,99,16236
3_5_2,Ele,0.5713926596279537,0.35350678733031676,102,15912
3_5_3,Adv,0.5606783253842077,0.29800388623918034,102,11322
3_5_3,Ele,0.5611454349318427,0.3193096008629989,99,10197
3_5_4,Adv,0.5687072062910989,0.32811334824757643,99,14751
3_5_4,Ele,0.5324618736383442,0.3193899782135076,102,9180
3_6_1,Adv,0.5343662185767449,0.3303713830029619,99,13167
3_6_1,Ele,0.4988995598239296,0.3284313725490196,102,9996
3_6_2,Adv,0.4882674381227901,0.2769206043072967,102,6222
3_6_2,Ele,0.47690014903129657,0.2727272727272727,99,6039
3_6_3,Adv,0.4709015328656794,0.27097947518836063,99,7698
3_6_3,Ele,0.48788927335640137,0.29801038062283736,102,6936
3_6_4,Adv,0.5028944911297852,0.2900093370681606,102,10710
3_6_4,Ele,0.4880050505050505,0.29532828282828283,99,7920
3_6_5,Adv,0.5500533617929563,0.3089292066880114,99,14055
3_6_5,Ele,0.5532976827094475,0.3304812834224599,102,11220
3_6_6,Adv,0.5807598039215687,0.36011029411764706,102,16320
3_6_6,Ele,0.5591122492530943,0.3286384976525822,99,14058
3_6_7,Adv,0.4939536207141841,0.27585716318110687,99,7029
3_6_7,Ele,0.48212226066897346,0.3228085351787774,102,6936
3_7_1,Adv,0.5036671157012423,0.26717557251908397,102,13362
3_7_1,Ele,0.5019967112990369,0.29159815206326833,99,12771
3_7_2,Adv,0.5720588235294117,0.3415966386554622,102,14280
3_7_2,Ele,0.5417381360777587,0.3278063655422146,99,10494
3_7_3,Adv,0.5005767012687428,0.2935409457900807,102,13872
3_7_3,Ele,0.4718739115290839,0.2849181469871125,99,11484
3_7_4,Adv,0.5142661492809861,0.2855512440082173,99,13143
3_7_4,Ele,0.5373447088759168,0.33520431073192636,102,13362
3_7_5,Adv,0.5193101773135779,0.31212047607481175,99,12351
3_7_5,Ele,0.5076965365585486,0.30263881253435954,102,10914
3_7_6,Adv,0.5006182653241477,0.3242360007065889,102,11322
3_7_6,Ele,0.5110445110445111,0.3312243312243312,99,9009
3_7_7,Adv,0.54006279006279,0.34684684684684686,99,14652
3_7_7,Ele,0.5487179487179488,0.358974358974359,102,13260
3_8_1,Adv,0.5632252901160464,0.35907696411898093,98,14994
3_8_1,Ele,0.5605914496946319,0.35478945676631307,102,12444
3_8_2,Adv,0.5347222222222222,0.3555194805194805,99,11088
3_8_2,Ele,0.5396514161220044,0.33061002178649235,102,9180
3_8_3,Adv,0.5520732883317261,0.34546769527483123,102,12444
3_8_3,Ele,0.5279600124960949,0.3386441736957201,99,9603
3_8_4,Adv,0.5654391838036027,0.33739837398373984,102,12546
3_8_4,Ele,0.5391671820243249,0.34673263244691815,99,9702
3_8_5,Adv,0.49850780532598715,0.27949954086317724,99,8712
3_8_5,Ele,0.4641106442577031,0.24772408963585435,102,5712
3_8_6,Adv,0.5507924776217459,0.3141988995647532,99,12177
3_8_6,Ele,0.5241596638655462,0.3141923436041083,102,8568
3_9_1,Adv,0.513868962219034,0.32938785270205645,102,8364
3_9_1,Ele,0.5169544740973312,0.3310832025117739,98,6370
3_9_2,Adv,0.5619704671992254,0.3399903171145001,102,16524
3_9_2,Ele,0.5387080452015517,0.32889188733344576,98,11858
3_9_3,Adv,0.5475267687052486,0.3476318728240163,102,15223
3_9_3,Ele,0.5599332220367279,0.33881469115191987,98,11980
3_9_4,Adv,0.5582620144832127,0.32184002633311387,98,12152
3_9_4,Ele,0.5407239819004525,0.3113373554550025,102,7956
