text_id,align_idx,level,SkipRateFirstPass,SkipRateTotal,n_subjects,n_rows
1_10_6,22,Adv,0.5526315789473685,0.3850415512465374,114,2166
1_10_6,22,Ele,0.518005540166205,0.38873499538319484,114,2166
1_10_6,23,Adv,0.46271929824561403,0.3218201754385965,114,1824
1_10_7,24,Adv,0.5298245614035088,0.33383458646616543,114,3990
1_10_7,24,Ele,0.42543859649122806,0.23903508771929824,114,1368
1_10_7,25,Adv,0.5445708866761498,0.29658605974395447,114,4218
1_10_7,25,Ele,0.5142543859649122,0.2864583333333333,114,3648
1_10_7,26,Adv,0.5495614035087719,0.33421052631578946,114,2280
1_10_7,26,Ele,0.5307017543859649,0.3320175438596491,114,2280
1_10_7,27,Adv,0.5722154222766218,0.4053447572419421,114,4902
1_10_7,27,Ele,0.5723684210526315,0.4125,114,4560
1_1_1,28,Adv,0.5172305764411027,0.32550125313283207,114,3192
1_1_1,28,Ele,0.4963450292397661,0.32090643274853803,114,2736
1_1_1,29,Adv,0.5329824561403509,0.3392982456140351,114,2850
1_1_1,29,Ele,0.5321637426900585,0.3379281537176274,114,2394
1_1_1,30,Adv,0.44035087719298244,0.24421052631578946,114,2850
1_1_1,30,Ele,0.5140977443609023,0.34461152882205515,114,3192
1_1_1,31,Adv,0.5178018575851393,0.3173374613003096,114,3876
1_1_1,31,Ele,0.48953027730616866,0.3404074702886248,114,3534
1_1_2,32,Adv,0.4017543859649123,0.2549707602339181,114,1710
1_1_2,33,Adv,0.5318979266347688,0.3524720893141946,114,1254
1_1_2,33,Ele,0.45614035087719296,0.28548644338118023,114,1254
1_1_2,34,Adv,0.5443213296398892,0.3187903970452447,114,4332
1_1_2,34,Ele,0.5511278195488721,0.31604010025062657,114,3990
1_1_2,35,Adv,0.5363408521303258,0.35714285714285715,114,1596
1_1_2,35,Ele,0.49415204678362573,0.3064327485380117,114,1710
1_1_2,36,Adv,0.5263157894736842,0.3864809081527348,114,1938
1_1_2,36,Ele,0.541089566020314,0.420129270544783,114,2166
1_1_2,37,Adv,0.5555555555555556,0.4473684210526316,114,2052
1_1_2,37,Ele,0.5157894736842106,0.4614035087719298,114,570
1_1_3,38,Adv,0.5053487376979033,0.31215233204963627,114,4674
1_1_3,38,Ele,0.5092105263157894,0.3396929824561403,114,4560
1_1_3,39,Adv,0.49906015037593987,0.28540100250626566,114,3192
1_1_3,39,Ele,0.5055821371610846,0.31658692185007975,114,1254
1_1_3,40,Adv,0.5361197110423117,0.38338493292053666,114,1938
1_1_3,40,Ele,0.5124269005847953,0.3362573099415205,114,1368
1_1_4,41,Adv,0.42347247428917123,0.2598306110102843,114,3306
1_1_4,41,Ele,0.46426250812215725,0.27225471085120206,114,3078
1_1_4,42,Adv,0.5307017543859649,0.3033625730994152,114,2736
1_1_4,42,Ele,0.5167464114832536,0.3277511961722488,114,2508
1_1_4,43,Adv,0.49907663896583565,0.2788550323176362,114,2166
1_1_4,43,Ele,0.5087719298245614,0.3194014447884417,114,1938
1_1_4,44,Adv,0.5466297322253001,0.37119113573407203,114,2166
1_1_5,45,Adv,0.4517543859649123,0.3092105263157895,114,1824
1_1_5,45,Ele,0.4128289473684211,0.2713815789473684,114,1824
1_1_5,46,Adv,0.5736079328756675,0.4054157131960336,114,2622
1_1_5,46,Ele,0.49707602339181284,0.3391812865497076,114,1710
1_1_5,47,Adv,0.5543859649122806,0.4263157894736842,114,1140
1_1_5,48,Adv,0.5330634278002699,0.33771929824561403,114,2964
1_1_5,48,Ele,0.5225019069412662,0.32418001525553014,114,2622
1_1_6,49,Adv,0.45715249662618085,0.2921727395411606,114,2964
1_1_6,50,Adv,0.5389863547758285,0.32456140350877194,114,2052
1_1_6,51,Adv,0.48501461988304095,0.2627923976608187,114,2736
1_1_6,51,Ele,0.4298245614035088,0.2550607287449393,114,2964
1_1_6,52,Adv,0.5081098973849718,0.3313472360145647,114,6042
1_1_6,52,Ele,0.5168558651530788,0.34726522187822495,114,5814
1_1_7,53,Adv,0.4243421052631579,0.23684210526315788,114,912
1_1_7,53,Ele,0.38596491228070173,0.22807017543859648,114,912
1_1_7,54,Adv,0.5310391363022942,0.3562753036437247,114,1482
1_1_7,55,Adv,0.5910087719298246,0.36019736842105265,114,1824
1_1_7,55,Ele,0.5668859649122807,0.3717105263157895,114,1824
1_1_7,56,Adv,0.5153508771929824,0.3026315789473684,114,1824
1_1_7,56,Ele,0.4692982456140351,0.2665692007797271,114,2052
1_1_7,57,Adv,0.5043859649122807,0.2855263157894737,114,2280
1_1_7,57,Ele,0.5364035087719298,0.2969298245614035,114,2280
1_1_7,58,Adv,0.548582995951417,0.3539136302294197,114,2964
1_1_7,58,Ele,0.5478801169590644,0.4060672514619883,114,2736
1_1_7,59,Adv,0.5334429824561403,0.24671052631578946,114,1824
1_1_7,60,Adv,0.541089566020314,0.38688827331486614,114,2166
1_2_1,61,Adv,0.39435545385202136,0.23646071700991608,114,2622
1_2_1,61,Ele,0.38749046529366893,0.2429443173150267,114,2622
1_2_1,62,Adv,0.48596491228070177,0.2621553884711779,114,3990
1_2_1,62,Ele,0.4816933638443936,0.2479023646071701,114,2622
1_2_1,63,Adv,0.4895833333333333,0.2831688596491228,114,3648
1_2_1,63,Ele,0.49445983379501385,0.3051708217913204,114,2166
1_2_1,64,Adv,0.5221491228070175,0.38026315789473686,114,4560
1_2_1,64,Ele,0.49047619047619045,0.3476190476190476,114,3990
1_2_2,65,Adv,0.48313090418353577,0.26855600539811064,114,1482
1_2_2,65,Ele,0.4903508771929825,0.2912280701754386,114,1140
1_2_2,66,Adv,0.5139318885448917,0.33436532507739936,114,1938
1_2_2,66,Ele,0.4924812030075188,0.3082706766917293,114,1596
1_2_2,67,Adv,0.5363408521303258,0.33458646616541354,114,1596
1_2_2,67,Ele,0.5307017543859649,0.30200501253132833,114,1596
1_2_2,68,Adv,0.5137426900584795,0.3073099415204678,114,3420
1_2_2,68,Ele,0.5034556087187666,0.31313131313131315,114,3762
1_2_2,69,Adv,0.45745614035087717,0.23771929824561402,114,2280
1_2_2,69,Ele,0.4870327993897788,0.2913806254767353,114,2622
1_2_2,70,Adv,0.5011318619128466,0.30220713073005095,114,3534
1_2_2,70,Ele,0.4594298245614035,0.3001644736842105,114,3648
1_2_3,71,Adv,0.4444444444444444,0.27680311890838205,114,3078
1_2_3,72,Adv,0.5376868096166342,0.2909356725146199,114,6156
1_2_3,72,Ele,0.48564593301435405,0.2607655502392344,114,5016
1_2_3,73,Adv,0.5168128654970761,0.29434697855750486,114,4104
1_2_3,73,Ele,0.4869606448553817,0.2984826932195353,114,4218
1_2_3,74,Adv,0.6165413533834586,0.5162907268170426,114,2394
1_2_4,75,Adv,0.4615166949632145,0.2611771363893605,114,3534
1_2_4,75,Ele,0.4696637426900585,0.24817251461988304,114,2736
1_2_4,76,Adv,0.5260025062656641,0.32894736842105265,114,3192
1_2_4,76,Ele,0.5698621553884712,0.3543233082706767,114,3192
1_2_4,77,Adv,0.5381578947368421,0.3350877192982456,114,2280
1_2_4,77,Ele,0.5721247563352827,0.3732943469785575,114,1026
1_2_4,78,Adv,0.5350877192982456,0.31798245614035087,114,912
1_2_4,78,Ele,0.6306042884990254,0.37037037037037035,114,1026
1_2_4,79,Adv,0.5245614035087719,0.34649122807017546,114,1140
1_2_4,79,Ele,0.6301169590643275,0.4108187134502924,114,684
1_2_4,80,Adv,0.5275689223057645,0.3333333333333333,114,798
1_2_4,80,Ele,0.5584795321637427,0.3684210526315789,114,684
1_2_4,81,Adv,0.5883940620782726,0.42330184435447593,114,4446
1_2_4,81,Ele,0.5682261208576999,0.43762183235867447,114,2052
1_2_5,82,Adv,0.3586744639376218,0.20565302144249512,114,2052
1_2_5,82,Ele,0.42007797270955166,0.22758284600389864,114,2052
1_2_5,83,Adv,0.5421052631578948,0.2662280701754386,114,2280
1_2_5,83,Ele,0.5413533834586466,0.27109440267335005,114,2394
1_2_5,84,Adv,0.5135233918128655,0.31140350877192985,114,2736
1_2_5,84,Ele,0.5780240073868883,0.3407202216066482,114,2166
1_2_5,85,Adv,0.5073684210526316,0.3463157894736842,114,2850
1_2_5,85,Ele,0.5578947368421052,0.3726315789473684,114,2850
1_2_5,86,Adv,0.5369674185463659,0.3975563909774436,114,3192
1_2_6,87,Adv,0.42958089668615984,0.2439083820662768,114,4104
1_2_6,87,Ele,0.4166666666666667,0.2412280701754386,114,2280
1_2_6,88,Adv,0.5404858299595142,0.3157894736842105,114,1482
1_2_6,88,Ele,0.5269905533063428,0.2935222672064777,114,1482
1_2_6,89,Adv,0.5092592592592593,0.3313840155945419,114,2052
1_2_6,89,Ele,0.5891228070175438,0.42526315789473684,114,2850
1_3_1,90,Adv,0.5144312393887945,0.31635540464063383,114,3534
1_3_1,90,Ele,0.5066545674531155,0.33605565638233514,114,3306
1_3_1,91,Adv,0.4418859649122807,0.23793859649122806,114,1824
1_3_1,91,Ele,0.44298245614035087,0.2274436090225564,114,1596
1_3_1,92,Adv,0.49587203302373584,0.3059855521155831,114,1938
1_3_1,92,Ele,0.573549257759784,0.38225371120107965,114,2964
1_3_1,93,Adv,0.5815273477812177,0.44891640866873067,114,1938
1_3_1,93,Ele,0.5634674922600619,0.4458204334365325,114,1938
1_3_2,94,Adv,0.4200206398348813,0.2672858617131063,114,1938
1_3_2,94,Ele,0.46867167919799496,0.2825814536340852,114,1596
1_3_2,95,Adv,0.4662280701754386,0.2293859649122807,114,2280
1_3_2,95,Ele,0.5235087719298246,0.30666666666666664,114,2850
1_3_2,96,Adv,0.4661084529505582,0.2902711323763955,114,2508
1_3_2,96,Ele,0.4710526315789474,0.2482456140350877,114,1140
1_3_2,97,Adv,0.4664602683178535,0.30030959752321984,114,1938
1_3_2,97,Ele,0.47478070175438597,0.28399122807017546,114,1824
1_3_3,98,Adv,0.47058823529411764,0.26986584107327144,114,1938
1_3_3,98,Ele,0.42412280701754385,0.2412280701754386,114,2280
1_3_3,99,Adv,0.4678362573099415,0.26900584795321636,114,342
1_3_3,99,Ele,0.47368421052631576,0.27485380116959063,114,342
1_3_3,100,Adv,0.49122807017543857,0.28548644338118023,114,1254
1_3_3,100,Ele,0.5148448043184886,0.3623481781376518,114,1482
1_3_3,101,Adv,0.5928792569659442,0.3586171310629515,114,1938
1_3_3,101,Ele,0.5328947368421053,0.35526315789473684,114,456
1_3_3,102,Adv,0.48142414860681115,0.25128998968008254,114,1938
1_3_3,102,Ele,0.5596491228070175,0.3912280701754386,114,1140
1_3_3,103,Adv,0.5833333333333334,0.3223684210526316,114,456
1_3_3,103,Ele,0.6242690058479532,0.39766081871345027,114,684
1_3_3,104,Adv,0.5489203778677463,0.3633603238866397,114,2964
1_3_3,104,Ele,0.5516569200779727,0.40545808966861596,114,3078
1_3_3,105,Adv,0.5502392344497608,0.3548644338118022,114,1254
1_3_3,105,Ele,0.570906432748538,0.44005847953216376,114,1368
1_3_4,106,Adv,0.4916094584286804,0.2982456140350877,114,2622
1_3_4,106,Ele,0.41102756892230574,0.2932330827067669,114,798
1_3_4,107,Adv,0.5007974481658692,0.26953748006379585,114,1254
1_3_4,107,Ele,0.5457393483709273,0.34147869674185466,114,1596
1_3_4,108,Adv,0.5258284600389863,0.30994152046783624,114,2052
1_3_4,108,Ele,0.5877192982456141,0.3313840155945419,114,2052
1_3_4,109,Adv,0.5216989843028624,0.36426592797783935,114,2166
1_3_4,110,Adv,0.518170426065163,0.37259816207184626,114,4788
1_3_4,110,Ele,0.5260964912280702,0.36600877192982456,114,4560
1_3_5,111,Adv,0.44780701754385965,0.25,114,2280
1_3_5,112,Adv,0.5081453634085213,0.300125313283208,114,3192
1_3_5,112,Ele,0.43201754385964913,0.29385964912280704,114,1824
1_3_5,113,Adv,0.4680451127819549,0.24812030075187969,114,1596
1_3_5,114,Adv,0.5631936985320444,0.35123523093447906,114,11172
1_3_5,114,Ele,0.5571002979145978,0.3538563389606091,114,6042
1_4_1,115,Adv,0.5031897926634769,0.31100478468899523,114,2508
1_4_1,115,Ele,0.4791144527986633,0.34001670843776105,114,2394
1_4_1,116,Adv,0.5322966507177034,0.33532695374800636,114,2508
1_4_1,116,Ele,0.5442773600668338,0.33458646616541354,114,2394
1_4_1,117,Adv,0.5149309443822322,0.29096677864874954,114,5358
1_4_1,117,Ele,0.5175438596491229,0.29718234981392877,114,3762
1_4_1,119,Adv,0.5449561403508771,0.3374451754385965,114,7296
1_4_1,119,Ele,0.5412115193644489,0.3293611386957961,114,6042
1_4_2,120,Adv,0.4653621232568601,0.2611336032388664,114,4446
1_4_2,120,Ele,0.5002506265664161,0.3333333333333333,114,3990
1_4_2,121,Adv,0.5087719298245614,0.26842105263157895,114,1710
1_4_2,121,Ele,0.5245614035087719,0.2976608187134503,114,1710
1_4_2,122,Adv,0.4978734715576821,0.3304093567251462,114,3762
1_4_2,122,Ele,0.5404640633842671,0.34606677985285794,114,3534
1_4_2,123,Adv,0.5653021442495126,0.3835282651072125,114,2052
1_4_2,123,Ele,0.5714285714285714,0.3233082706766917,114,798
1_4_2,124,Adv,0.5247208931419458,0.31259968102073366,114,1254
1_4_2,124,Ele,0.5047846889952153,0.2966507177033493,114,1254
1_4_2,125,Adv,0.4844804318488529,0.2719298245614035,114,1482
1_4_2,125,Ele,0.5026990553306343,0.31781376518218624,114,1482
1_4_2,126,Adv,0.5392428439519852,0.38550323176361956,114,2166
1_4_2,126,Ele,0.5721247563352827,0.37816764132553604,114,2052
1_4_2,127,Adv,0.5789473684210527,0.4412280701754386,114,1140
1_4_2,127,Ele,0.6180223285486444,0.42025518341307816,114,1254
1_4_3,128,Adv,0.44321329639889195,0.2659279778393352,114,2166
1_4_3,128,Ele,0.420129270544783,0.24561403508771928,114,2166
1_4_3,129,Adv,0.5167464114832536,0.2452153110047847,114,2508
1_4_3,129,Ele,0.5219298245614035,0.30350877192982456,114,2280
1_4_3,130,Adv,0.5614035087719298,0.2994152046783626,114,1710
1_4_3,130,Ele,0.5199362041467305,0.32216905901116427,114,1254
1_4_3,131,Adv,0.5288220551378446,0.32205513784461154,114,2394
1_4_3,131,Ele,0.5589668615984406,0.33869395711500977,114,2052
1_4_3,132,Adv,0.46007259528130673,0.3039927404718693,114,3306
1_4_3,132,Ele,0.5175438596491229,0.37280701754385964,114,1596
1_4_4,133,Adv,0.49415204678362573,0.2913011695906433,114,2736
1_4_4,133,Ele,0.49081035923141186,0.2802840434419382,114,2394
1_4_4,134,Adv,0.5655314757481941,0.3328173374613003,114,1938
1_4_4,134,Ele,0.5810113519091847,0.3152734778121775,114,1938
1_4_4,135,Adv,0.47435897435897434,0.21592442645074225,114,1482
1_4_4,135,Ele,0.5233918128654971,0.23830409356725146,114,1368
1_4_4,136,Adv,0.525062656641604,0.2894736842105263,114,1596
1_4_4,136,Ele,0.5893141945773525,0.31259968102073366,114,1254
1_4_4,137,Adv,0.5021929824561403,0.31871345029239767,114,1368
1_4_4,137,Ele,0.5389863547758285,0.34307992202729043,114,1026
1_4_4,138,Adv,0.5288957688338494,0.30366357069143446,114,3876
1_4_4,138,Ele,0.5401382243487507,0.31047315257841573,114,3762
1_4_4,139,Adv,0.581453634085213,0.30952380952380953,114,1596
1_4_4,139,Ele,0.5513784461152882,0.3082706766917293,114,798
1_4_4,140,Adv,0.5566188197767146,0.2727272727272727,114,1254
1_4_4,140,Ele,0.5060728744939271,0.36369770580296895,114,1482
1_4_4,141,Adv,0.5776315789473684,0.4039473684210526,114,2280
1_4_5,142,Adv,0.41434468524251805,0.23374613003095976,114,1938
1_4_5,142,Ele,0.4673489278752437,0.26900584795321636,114,2052
1_4_5,143,Adv,0.5592982456140351,0.3449122807017544,114,2850
1_4_5,143,Ele,0.562929061784897,0.30472921434019834,114,2622
1_4_5,144,Adv,0.5452091767881242,0.31140350877192985,114,2964
1_4_5,144,Ele,0.5343567251461988,0.2982456140350877,114,2736
1_4_5,145,Adv,0.4921052631578947,0.2793859649122807,114,2280
1_4_5,145,Ele,0.5008354218880535,0.3132832080200501,114,2394
1_5_1,146,Adv,0.49028822055137844,0.29385964912280704,114,3192
1_5_1,146,Ele,0.4606775559588627,0.3290986085904416,114,3306
1_5_1,147,Adv,0.5362318840579711,0.36079328756674295,114,2622
1_5_1,147,Ele,0.5442583732057417,0.3548644338118022,114,2508
1_5_1,148,Adv,0.5179615705931495,0.39598997493734334,114,2394
1_5_1,148,Ele,0.5282651072124757,0.4083820662768031,114,2052
1_5_2,149,Adv,0.41089566020313945,0.2691597414589104,114,2166
1_5_2,149,Ele,0.4215399610136452,0.28460038986354774,114,2052
1_5_2,150,Adv,0.547953216374269,0.3339181286549708,114,1710
1_5_2,150,Ele,0.44590643274853803,0.30701754385964913,114,1368
1_5_2,151,Adv,0.5663377192982456,0.37993421052631576,114,1824
1_5_2,151,Ele,0.5433436532507739,0.38854489164086686,114,1938
1_5_2,152,Adv,0.49707602339181284,0.2730263157894737,114,2736
1_5_2,152,Ele,0.5186880244088482,0.2951945080091533,114,2622
1_5_2,153,Adv,0.5482456140350878,0.3466599190283401,114,5928
1_5_2,153,Ele,0.5390070921985816,0.341545352743561,114,5358
1_5_2,154,Adv,0.5708020050125313,0.4266917293233083,114,3192
1_5_2,154,Ele,0.5763673890608875,0.44324045407636736,114,1938
1_5_3,155,Adv,0.4743954480796586,0.250592697961119,114,4218
1_5_3,155,Ele,0.46186117467582,0.2784134248665141,114,2622
1_5_3,156,Adv,0.48519736842105265,0.19517543859649122,114,1824
1_5_3,156,Ele,0.5077399380804953,0.3065015479876161,114,1938
1_5_3,157,Adv,0.47198641765704585,0.24391624221844935,114,3534
1_5_3,157,Ele,0.4862938596491228,0.2623355263157895,114,3648
1_5_3,158,Adv,0.48132427843803055,0.31550650820599885,114,3534
1_5_3,158,Ele,0.47309941520467835,0.3192982456140351,114,1710
1_5_4,159,Adv,0.30043859649122806,0.13815789473684212,114,456
1_5_4,159,Ele,0.3201754385964912,0.17105263157894737,114,456
1_5_4,160,Adv,0.45891043397968606,0.24192059095106186,114,2166
1_5_4,160,Ele,0.5141700404858299,0.305668016194332,114,1482
1_5_4,161,Adv,0.5762061403508771,0.33223684210526316,114,1824
1_5_4,162,Adv,0.5657894736842105,0.2149122807017544,114,684
1_5_4,163,Adv,0.5087719298245614,0.28678839957035446,114,5586
1_5_4,163,Ele,0.562907268170426,0.3172932330827068,114,3990
1_5_4,164,Adv,0.522883295194508,0.2376048817696415,114,2622
1_5_4,164,Ele,0.5498405103668261,0.2743221690590112,114,2508
1_5_4,165,Adv,0.5727023319615913,0.3856881572930956,114,4374
1_5_4,165,Ele,0.5458089668615984,0.3226120857699805,114,4104
1_5_5,166,Adv,0.4788823911630929,0.2631578947368421,114,3078
1_5_5,166,Ele,0.42564745196324144,0.22890559732664995,114,2394
1_5_5,167,Adv,0.5598911070780399,0.2695099818511797,114,3306
1_5_5,167,Ele,0.49902534113060426,0.26608187134502925,114,3078
1_5_5,168,Adv,0.5203508771929825,0.34280701754385967,114,2850
1_5_5,168,Ele,0.4630053394355454,0.3112128146453089,114,2622
1_6_1,169,Adv,0.44334795321637427,0.3055555555555556,114,2736
1_6_1,169,Ele,0.4407894736842105,0.30372807017543857,114,2736
1_6_1,170,Adv,0.5238486842105263,0.3157894736842105,114,3648
1_6_1,170,Ele,0.507719298245614,0.3375438596491228,114,2850
1_6_1,171,Adv,0.4757309941520468,0.3213450292397661,114,3420
1_6_1,171,Ele,0.4130116959064328,0.3048245614035088,114,1368
1_6_2,172,Adv,0.4422262552934059,0.2395644283121597,114,3306
1_6_2,172,Ele,0.4469870327993898,0.2219679633867277,114,2622
1_6_2,173,Adv,0.5146989094357516,0.26576576576576577,114,4218
1_6_2,173,Ele,0.5526315789473685,0.28654970760233917,114,3762
1_6_2,174,Adv,0.5100250626566416,0.24812030075187969,114,798
1_6_2,174,Ele,0.5166666666666667,0.2850877192982456,114,1140
1_6_2,175,Adv,0.6055461233729486,0.40407470288624786,114,3534
1_6_2,175,Ele,0.5812110922467459,0.3862478777589134,114,3534
1_6_2,176,Adv,0.525438596491228,0.356140350877193,114,1140
1_6_2,176,Ele,0.5035087719298246,0.38421052631578945,114,1140
1_6_3,177,Adv,0.49122807017543857,0.31100478468899523,114,3762
1_6_3,177,Ele,0.49239766081871345,0.3049707602339181,114,3420
1_6_3,178,Adv,0.5668859649122807,0.33771929824561403,114,2736
1_6_3,178,Ele,0.5394736842105263,0.3026315789473684,114,2280
1_6_3,179,Adv,0.4758771929824561,0.256140350877193,114,2280
1_6_3,179,Ele,0.5219298245614035,0.26834130781499205,114,2508
1_6_3,180,Adv,0.43325705568268497,0.2376048817696415,114,2622
1_6_3,180,Ele,0.48606811145510836,0.2714138286893705,114,1938
1_6_4,181,Adv,0.45230263157894735,0.2982456140350877,114,1824
1_6_4,181,Ele,0.5049580472921434,0.3691838291380625,114,2622
1_6_4,182,Adv,0.5355054302422724,0.34001670843776105,114,2394
1_6_4,182,Ele,0.5421888053467001,0.35004177109440265,114,2394
1_6_4,183,Adv,0.5373961218836565,0.33933518005540164,114,2166
1_6_4,183,Ele,0.5092879256965944,0.36945304437564497,114,1938
1_6_4,184,Adv,0.555230669265757,0.3755685510071475,114,3078
1_6_4,184,Ele,0.48337950138504154,0.31994459833795014,114,2166
1_6_4,185,Adv,0.47215865751334857,0.3321891685736079,114,2622
1_6_4,185,Ele,0.5036549707602339,0.3654970760233918,114,2736
1_7_1,186,Adv,0.49444444444444446,0.3713450292397661,114,3420
1_7_1,186,Ele,0.4925775978407557,0.33940620782726044,114,2964
1_7_1,187,Adv,0.5421052631578948,0.34619883040935673,114,3420
1_7_1,187,Ele,0.5360623781676414,0.3357699805068226,114,2052
1_7_1,188,Adv,0.5284495021337127,0.39023233760075865,114,4218
1_7_1,188,Ele,0.5422149122807017,0.37088815789473684,114,3648
1_7_1,189,Adv,0.5083102493074793,0.38227146814404434,114,2166
1_7_1,189,Ele,0.4852472089314195,0.363237639553429,114,2508
1_7_1,190,Adv,0.5269005847953216,0.3350877192982456,114,1710
1_7_1,190,Ele,0.49451754385964913,0.3059210526315789,114,1824
1_7_1,191,Adv,0.5776942355889725,0.40726817042606517,114,798
1_7_1,191,Ele,0.5701754385964912,0.40852130325814534,114,798
1_7_1,192,Adv,0.6008771929824561,0.46228070175438596,114,1140
1_7_1,192,Ele,0.5491228070175439,0.43859649122807015,114,1140
1_7_1,193,Adv,0.45614035087719296,0.3048245614035088,114,456
1_7_1,193,Ele,0.2953216374269006,0.25146198830409355,114,342
1_7_2,194,Adv,0.519298245614035,0.34536340852130326,114,3990
1_7_2,194,Ele,0.5384257102934327,0.36585933861201675,113,4294
1_7_2,195,Adv,0.5755148741418764,0.36803966437833713,114,2622
1_7_2,195,Ele,0.5172566371681416,0.3380530973451327,113,2260
1_7_2,196,Adv,0.5159194282001299,0.29239766081871343,114,3078
1_7_2,196,Ele,0.5380530973451327,0.32495575221238937,113,2825
1_7_2,197,Adv,0.5644399460188934,0.3775303643724696,114,2964
1_7_2,197,Ele,0.551504424778761,0.33132743362831857,113,2825
1_7_2,198,Adv,0.5606407322654462,0.39664378337147216,114,2622
1_7_2,198,Ele,0.5402252614641995,0.3793242156074014,113,2486
1_7_3,199,Adv,0.44005847953216376,0.2733918128654971,114,2052
1_7_3,199,Ele,0.46181630546955627,0.3410732714138287,114,1938
1_7_3,200,Adv,0.5390749601275917,0.38915470494417864,114,1254
1_7_3,200,Ele,0.5482456140350878,0.36951754385964913,114,912
1_7_3,201,Adv,0.4745614035087719,0.24649122807017543,114,1140
1_7_3,201,Ele,0.5526315789473685,0.29473684210526313,114,1140
1_7_3,202,Adv,0.4786050492083868,0.29696191698759095,114,4674
1_7_3,202,Ele,0.5590327169274538,0.32669511616880037,114,4218
1_7_3,203,Adv,0.5350877192982456,0.33063427800269907,114,1482
1_7_3,203,Ele,0.5412280701754386,0.3333333333333333,114,1140
1_7_3,204,Adv,0.5512167515563101,0.33135257498585174,114,3534
1_7_3,204,Ele,0.5417543859649123,0.32,114,2850
1_7_3,205,Adv,0.5394736842105263,0.31542397660818716,114,2736
1_7_3,205,Ele,0.518170426065163,0.3302005012531328,114,1596
1_7_4,206,Adv,0.514985380116959,0.3669590643274854,114,2736
1_7_4,206,Ele,0.49415204678362573,0.3554720133667502,114,2394
1_7_4,207,Adv,0.5010964912280702,0.29385964912280704,114,912
1_7_4,208,Adv,0.5838206627680312,0.3484405458089669,114,2052
1_7_4,208,Ele,0.5224171539961013,0.3031189083820663,114,2052
1_7_4,209,Adv,0.5864035087719298,0.38903508771929823,114,2280
1_7_4,209,Ele,0.5728070175438597,0.3785087719298246,114,2280
1_7_4,210,Adv,0.5287081339712919,0.3572567783094099,114,1254
