text_id,align_idx,level,mean_GD,median_GD,mean_nonzero_GD,n_subjects,n_rows
1_1_2,34,Ele,170.4155388471178,161.0,249.1601319164529,114,3990
1_1_2,35,Adv,159.53446115288222,155.0,248.16471734892787,114,1596
1_1_2,35,Ele,167.33508771929826,159.5,241.2672849915683,114,1710
1_1_2,36,Adv,141.70072239422083,143.0,230.96383515559293,114,1938
1_1_2,36,Ele,138.3190212373038,135.0,238.53423566878982,114,2166
1_1_2,37,Adv,151.9069200779727,121.0,274.879188712522,114,2052
1_1_2,37,Ele,129.32105263157894,104.0,240.1074918566775,114,570
1_1_3,38,Adv,179.6737270004279,162.0,261.21150855365477,114,4674
1_1_3,38,Ele,156.98771929824562,156.0,237.74958485552972,114,4560
1_1_3,39,Adv,186.265664160401,169.0,260.6576063130206,114,3192
1_1_3,39,Ele,168.80940988835727,169.0,247.0093348891482,114,1254
1_1_3,40,Adv,142.14602683178535,145.5,230.526359832636,114,1938
1_1_3,40,Ele,148.33698830409358,147.0,223.48568281938327,114,1368
1_1_4,41,Adv,194.09316394434362,177.5,262.2280343277483,114,3306
1_1_4,41,Ele,169.73651721897335,171.5,233.23616071428572,114,3078
1_1_4,42,Adv,165.2642543859649,161.0,237.23137460650577,114,2736
1_1_4,42,Ele,159.9641148325359,155.0,237.95373665480426,114,2508
1_1_4,43,Adv,197.59464450600186,184.0,274.0012804097311,114,2166
1_1_4,43,Ele,167.50206398348814,158.0,246.10993176648975,114,1938
1_1_4,44,Adv,147.57294552169898,149.0,234.68649045521292,114,2166
1_1_5,45,Adv,187.92269736842104,173.0,272.04047619047617,114,1824
1_1_5,45,Ele,174.18201754385964,170.5,239.05793829947328,114,1824
1_1_5,46,Adv,141.12013729977116,138.0,237.3425272610648,114,2622
1_1_5,46,Ele,156.96666666666667,149.5,237.53362831858408,114,1710
1_1_5,47,Adv,132.95,131.5,231.74770642201835,114,1140
1_1_5,48,Adv,160.4608636977058,156.0,242.28527763627102,114,2964
1_1_5,48,Ele,152.86880244088482,152.5,226.19751693002257,114,2622
1_1_6,49,Adv,183.94905533063428,172.0,259.87845567206864,114,2964
1_1_6,50,Adv,156.35331384015595,155.0,231.484126984127,114,2052
1_1_6,51,Adv,185.72989766081872,171.0,251.93703520079325,114,2736
1_1_6,51,Ele,175.89136302294196,174.0,236.11503623188406,114,2964
1_1_6,52,Adv,163.36411784177426,158.0,244.31831683168318,114,6042
1_1_6,52,Ele,160.2941176470588,157.0,245.57312252964428,114,5814
1_1_7,53,Adv,187.80263157894737,175.0,246.08620689655172,114,912
1_1_7,53,Ele,183.4671052631579,175.0,237.67329545454547,114,912
1_1_7,54,Adv,153.26855600539812,153.5,238.09643605870022,114,1482
1_1_7,55,Adv,152.17872807017545,160.0,237.85261353898886,114,1824
1_1_7,55,Ele,142.1266447368421,144.0,226.21204188481676,114,1824
1_1_7,56,Adv,176.65076754385964,167.0,253.31053459119497,114,1824
1_1_7,56,Ele,174.32456140350877,174.0,237.68372093023257,114,2052
1_1_7,57,Adv,174.71666666666667,165.0,244.5389809699202,114,2280
1_1_7,57,Ele,166.10350877192982,166.0,236.2545227698066,114,2280
1_1_7,58,Adv,155.70074224021593,153.0,240.9906005221932,114,2964
1_1_7,58,Ele,136.58040935672514,134.0,229.9593846153846,114,2736
1_1_7,59,Adv,178.5625,175.0,237.04366812227073,114,1824
1_1_7,60,Adv,138.3633425669437,143.0,225.67394578313252,114,2166
1_2_1,61,Adv,202.59000762776506,181.0,265.33016983016984,114,2622
1_2_1,61,Ele,195.06521739130434,181.5,257.66297229219145,114,2622
1_2_1,62,Adv,196.0062656641604,181.5,265.6470788043478,114,3990
1_2_1,62,Ele,189.52173913043478,179.0,251.99087221095334,114,2622
1_2_1,63,Adv,185.25520833333334,173.0,258.4363288718929,114,3648
1_2_1,63,Ele,172.31163434903047,167.0,247.99136212624586,114,2166
1_2_1,64,Adv,155.77521929824562,150.0,251.35704175513092,114,4560
1_2_1,64,Ele,158.8827067669173,155.0,243.5428351901652,114,3990
1_2_2,65,Adv,192.31039136302294,178.0,262.9188191881919,114,1482
1_2_2,65,Ele,163.69473684210527,163.0,230.95544554455446,114,1140
1_2_2,66,Adv,193.72291021671828,167.0,291.0348837209302,114,1938
1_2_2,66,Ele,177.96491228070175,161.0,257.27536231884056,114,1596
1_2_2,67,Adv,162.87593984962405,163.0,244.77401129943502,114,1596
1_2_2,67,Ele,160.75375939849624,164.0,230.30789946140035,114,1596
1_2_2,68,Adv,180.8046783625731,166.0,261.01815111861544,114,3420
1_2_2,68,Ele,167.70122275385432,162.0,244.15325077399382,114,3762
1_2_2,69,Adv,191.4921052631579,178.0,251.20943613348678,114,2280
1_2_2,69,Ele,170.7032799389779,165.0,240.8955866523143,114,2622
1_2_2,70,Adv,172.3763440860215,161.0,247.03081914030818,114,3534
1_2_2,70,Ele,173.97834429824562,170.0,248.59890325107716,114,3648
1_2_3,71,Adv,176.78622482131254,176.0,244.45103324348608,114,3078
1_2_3,72,Adv,176.14441195581546,168.0,248.418098510882,114,6156
1_2_3,72,Ele,188.96630781499204,177.0,255.62432578209277,114,5016
1_2_3,73,Adv,176.9422514619883,166.5,250.7496546961326,114,4104
1_2_3,73,Ele,170.3466097676624,166.0,242.82595471443054,114,4218
1_2_3,74,Adv,110.92522974101921,0.0,229.32210708117444,114,2394
1_2_4,75,Adv,180.49405772495754,172.0,244.2995021064726,114,3534
1_2_4,75,Ele,187.73647660818713,175.0,249.7068546426835,114,2736
1_2_4,76,Adv,163.31171679197996,162.0,243.36647992530345,114,3192
1_2_4,76,Ele,156.0485588972431,150.0,241.6821931101407,114,3192
1_2_4,77,Adv,156.6078947368421,158.0,235.5316622691293,114,2280
1_2_4,77,Ele,141.51754385964912,151.0,225.8118195956454,114,1026
1_2_4,78,Adv,157.05921052631578,151.0,230.2861736334405,114,912
1_2_4,78,Ele,145.42007797270955,141.0,230.96130030959753,114,1026
1_2_4,79,Adv,165.91754385964913,161.5,253.88724832214766,114,1140
1_2_4,79,Ele,132.23830409356725,143.5,224.4441687344913,114,684
1_2_4,80,Adv,145.32456140350877,140.0,217.98684210526315,114,798
1_2_4,80,Ele,148.5482456140351,148.0,235.20138888888889,114,684
1_2_4,81,Adv,134.43297345928926,126.0,233.10803432137286,114,4446
1_2_4,81,Ele,129.67105263157896,113.0,230.57625649913345,114,2052
1_2_5,82,Adv,194.37426900584796,180.0,244.69693251533744,114,2052
1_2_5,82,Ele,187.7748538011696,178.0,243.10031545741325,114,2052
1_2_5,83,Adv,176.44605263157894,171.0,240.46443514644352,114,2280
1_2_5,83,Ele,176.9139515455305,170.0,242.71174785100285,114,2394
1_2_5,84,Adv,169.3969298245614,165.5,246.0031847133758,114,2736
1_2_5,84,Ele,156.4819944598338,150.5,237.35294117647058,114,2166
1_2_5,85,Adv,155.5280701754386,155.0,237.9253891572732,114,2850
1_2_5,85,Ele,142.9242105263158,144.0,227.81543624161074,114,2850
1_2_5,86,Adv,143.02130325814537,140.0,237.40197607904315,114,3192
1_2_6,87,Adv,198.42641325536061,183.0,262.4369964550435,114,4104
1_2_6,87,Ele,180.07850877192982,173.0,237.32890173410405,114,2280
1_2_6,88,Adv,187.07894736842104,162.0,273.4230769230769,114,1482
1_2_6,88,Ele,185.64237516869096,172.0,262.77172874880614,114,1482
1_2_6,89,Adv,177.10087719298247,165.5,264.8768221574344,114,2052
1_2_6,89,Ele,131.47719298245613,128.0,228.76068376068375,114,2850
1_3_1,90,Adv,168.14714204867005,162.0,245.9569536423841,114,3534
1_3_1,90,Ele,150.34119782214157,155.0,226.4364464692483,114,3306
1_3_1,91,Adv,214.1546052631579,195.5,281.0201438848921,114,1824
1_3_1,91,Ele,200.43859649122808,183.0,259.448499594485,114,1596
1_3_1,92,Adv,193.5232198142415,171.0,278.8460966542751,114,1938
1_3_1,92,Ele,145.6970310391363,147.0,235.85253959584927,114,2964
1_3_1,93,Adv,135.1811145510836,113.0,245.3005617977528,114,1938
1_3_1,93,Ele,124.86945304437565,109.0,225.32309124767227,114,1938
1_3_2,94,Adv,178.09442724458205,170.0,243.06126760563382,114,1938
1_3_2,94,Ele,178.5858395989975,176.5,248.92838427947598,114,1596
1_3_2,95,Adv,192.38684210526316,172.0,249.65395560614684,114,2280
1_3_2,95,Ele,181.4115789473684,169.0,261.6513157894737,114,2850
1_3_2,96,Adv,186.62799043062202,180.0,262.9567415730337,114,2508
1_3_2,96,Ele,183.30438596491229,178.0,243.83547257876313,114,1140
1_3_2,97,Adv,181.99329205366357,171.0,260.10545722713863,114,1938
1_3_2,97,Ele,174.953399122807,170.0,244.34532924961715,114,1824
1_3_3,98,Adv,199.8968008255934,176.0,273.7809187279152,114,1938
1_3_3,98,Ele,182.9280701754386,174.0,241.0843930635838,114,2280
1_3_3,99,Adv,172.39473684210526,151.0,235.836,114,342
1_3_3,99,Ele,186.35380116959064,175.5,256.98790322580646,114,342
1_3_3,100,Adv,188.09250398724083,183.0,263.2455357142857,114,1254
1_3_3,100,Ele,157.5195681511471,162.0,247.03068783068784,114,1482
1_3_3,101,Adv,154.45717234262125,153.0,240.8189863234111,114,1938
1_3_3,101,Ele,154.13377192982455,143.0,239.06462585034015,114,456
1_3_3,102,Adv,204.35242518059854,181.0,272.9393521709166,114,1938
1_3_3,102,Ele,133.6982456140351,146.0,219.61959654178673,114,1140
1_3_3,103,Adv,166.1688596491228,154.5,245.2200647249191,114,456
1_3_3,103,Ele,129.82894736842104,122.5,215.54126213592232,114,684
1_3_3,104,Adv,151.85560053981106,153.5,238.52676205617382,114,2964
1_3_3,104,Ele,138.7910981156595,137.0,233.44207650273225,114,3078
1_3_3,105,Adv,158.548644338118,148.0,245.7601977750309,114,1254
1_3_3,105,Ele,150.58333333333334,127.0,268.9268929503916,114,1368
1_3_4,106,Adv,165.81426392067124,164.0,236.28532608695653,114,2622
1_3_4,106,Ele,163.72556390977442,162.0,231.65425531914894,114,798
1_3_4,107,Adv,185.78628389154704,182.0,254.34061135371178,114,1254
1_3_4,107,Ele,164.10338345864662,153.0,249.1998097050428,114,1596
1_3_4,108,Adv,168.89132553606237,162.0,244.74929378531073,114,2052
1_3_4,108,Ele,154.9088693957115,156.0,231.68586005830903,114,2052
1_3_4,109,Adv,161.3702677746999,149.0,253.8329702251271,114,2166
1_3_4,110,Adv,163.63220551378447,154.0,260.8092543275632,114,4788
1_3_4,110,Ele,153.35899122807018,150.0,241.89450017295053,114,4560
1_3_5,111,Adv,172.12587719298244,171.0,229.5011695906433,114,2280
1_3_5,112,Adv,184.0610902255639,167.0,262.99149507609667,114,3192
1_3_5,112,Ele,206.984649122807,171.0,293.12111801242236,114,1824
1_3_5,113,Adv,211.61027568922304,181.0,281.44166666666666,114,1596
1_3_5,114,Adv,157.23478338703902,154.0,242.36023730684326,114,11172
1_3_5,114,Ele,154.01688182720955,154.0,238.36321721311475,114,6042
1_4_1,115,Adv,163.05342902711322,161.0,236.6539351851852,114,2508
1_4_1,115,Ele,154.57268170426065,156.0,234.20696202531644,114,2394
1_4_1,116,Adv,163.29306220095694,160.0,245.6742651469706,114,2508
1_4_1,116,Ele,162.01796157059314,163.0,243.48462021343377,114,2394
1_4_1,117,Adv,179.8301605076521,165.0,253.6272703342985,114,5358
1_4_1,117,Ele,175.72993088782562,166.5,250.03630862329803,114,3762
1_4_1,119,Adv,160.62047697368422,155.0,242.42594124948283,114,7296
1_4_1,119,Ele,162.33747103608076,158.0,242.06391905231985,114,6042
1_4_2,120,Adv,208.1421502474134,185.0,281.70471841704716,114,4446
1_4_2,120,Ele,172.359649122807,162.0,258.5394736842105,114,3990
1_4_2,121,Adv,185.9280701754386,177.5,254.1462829736211,114,1710
1_4_2,121,Ele,172.8140350877193,171.0,246.0549542048293,114,1710
1_4_2,122,Adv,172.48511430090377,159.0,257.5978562921794,114,3762
1_4_2,122,Ele,158.05263157894737,154.0,241.69536996971007,114,3534
1_4_2,123,Adv,145.12037037037038,141.5,235.40474308300395,114,2052
1_4_2,123,Ele,159.51378446115288,161.0,235.72592592592594,114,798
1_4_2,124,Adv,160.14114832535884,154.0,232.9663573085847,114,1254
1_4_2,124,Ele,170.67065390749602,168.5,242.65419501133786,114,1254
1_4_2,125,Adv,177.92375168690958,167.0,244.37720111214088,114,1482
1_4_2,125,Ele,165.97165991902833,165.0,243.29376854599406,114,1482
1_4_2,126,Adv,143.0623268698061,144.0,232.8121712997746,114,2166
1_4_2,126,Ele,147.1846978557505,147.0,236.6951410658307,114,2052
1_4_2,127,Adv,136.01666666666668,109.5,243.42072213500785,114,1140
1_4_2,127,Ele,124.43301435406698,115.0,214.63411279229712,114,1254
1_4_3,128,Adv,180.92059095106185,171.0,246.4616352201258,114,2166
1_4_3,128,Ele,178.37996306555863,173.0,236.45716034271726,114,2166
1_4_3,129,Adv,202.65470494417863,176.0,268.4933967247755,114,2508
1_4_3,129,Ele,160.59035087719298,162.0,230.5705289672544,114,2280
1_4_3,130,Adv,177.0783625730994,166.0,252.75792988313856,114,1710
1_4_3,130,Ele,153.24481658692184,162.0,226.08117647058825,114,1254
1_4_3,131,Adv,188.249791144528,163.0,277.67714109673443,114,2394
1_4_3,131,Ele,154.82504873294346,152.0,234.1201179071481,114,2052
1_4_3,132,Adv,182.6990320629159,170.0,262.49587136027816,114,3306
1_4_3,132,Ele,146.39786967418547,149.0,233.41758241758242,114,1596
1_4_4,133,Adv,177.91922514619884,167.0,251.0505415162455,114,2736
1_4_4,133,Ele,170.51921470342523,165.0,236.9257109692397,114,2394
1_4_4,134,Adv,158.58049535603715,154.0,237.68677494199537,114,1938
1_4_4,134,Ele,161.94891640866874,160.5,236.5162019593067,114,1938
1_4_4,135,Adv,211.91430499325236,185.0,270.27280550774526,114,1482
1_4_4,135,Ele,187.7609649122807,181.0,246.50383877159308,114,1368
1_4_4,136,Adv,188.27380952380952,169.5,264.9779541446208,114,1596
1_4_4,136,Ele,156.66267942583733,155.0,227.90603248259862,114,1254
1_4_4,137,Adv,170.7434210526316,168.0,250.61909871244634,114,1368
1_4_4,137,Ele,161.57504873294346,159.0,245.95845697329378,114,1026
1_4_4,138,Adv,178.50928792569658,166.0,256.35494627639866,114,3876
1_4_4,138,Ele,166.37453482190324,165.0,241.28797224363916,114,3762
1_4_4,139,Adv,175.97055137844612,163.0,254.85390199637024,114,1596
1_4_4,139,Ele,159.84461152882204,159.0,231.07971014492753,114,798
1_4_4,140,Adv,177.89473684210526,170.5,244.60526315789474,114,1254
1_4_4,140,Ele,152.3191632928475,149.0,239.38176033934252,114,1482
1_4_4,141,Adv,143.36622807017545,135.0,240.5261221486387,114,2280
1_4_5,142,Adv,189.6031991744066,180.5,247.44175084175083,114,1938
1_4_5,142,Ele,185.90302144249512,172.0,254.31533333333334,114,2052
1_4_5,143,Adv,151.20456140350876,150.0,230.81574718800215,114,2850
1_4_5,143,Ele,167.40846681922196,159.0,240.78167855183764,114,2622
1_4_5,144,Adv,168.55836707152497,165.0,244.78539931406172,114,2964
1_4_5,144,Ele,162.90021929824562,163.0,232.1328125,114,2736
1_4_5,145,Adv,180.2263157894737,164.0,250.1010346926354,114,2280
1_4_5,145,Ele,171.00751879699249,159.0,249.02189781021897,114,2394
1_5_1,146,Adv,186.22368421052633,173.0,263.72049689440996,114,3192
1_5_1,146,Ele,165.65668481548698,161.0,246.9165915238954,114,3306
1_5_1,147,Adv,172.255530129672,152.0,269.4832935560859,114,2622
1_5_1,147,Ele,157.8054226475279,156.0,244.60815822002473,114,2508
1_5_1,148,Adv,142.56975772765247,142.0,236.03872752420472,114,2394
1_5_1,148,Ele,136.12475633528265,127.0,230.08896210873147,114,2052
1_5_2,149,Adv,196.35180055401662,175.0,268.66582438408085,114,2166
1_5_2,149,Ele,171.74415204678363,170.0,240.06743869209808,114,2052
1_5_2,150,Adv,167.04327485380117,154.0,250.78489903424057,114,1710
1_5_2,150,Ele,185.38742690058479,173.0,267.5210970464135,114,1368
1_5_2,151,Adv,151.65076754385964,149.0,244.57206012378427,114,1824
1_5_2,151,Ele,140.34778121775025,140.0,229.53080168776373,114,1938
1_5_2,152,Adv,188.47697368421052,179.0,259.26244343891403,114,2736
1_5_2,152,Ele,170.10373760488176,163.0,241.34848484848484,114,2622
1_5_2,153,Adv,165.8348515519568,157.0,253.8262328943971,114,5928
1_5_2,153,Ele,158.01978350130645,157.0,239.9858276643991,114,5358
1_5_2,154,Adv,143.27913533834587,124.0,249.91639344262296,114,3192
1_5_2,154,Ele,125.80598555211559,113.5,225.9610750695088,114,1938
1_5_3,155,Adv,192.6443812233286,180.0,257.0623220499842,114,4218
1_5_3,155,Ele,192.77765064836004,181.0,267.1580338266385,114,2622
1_5_3,156,Adv,199.5219298245614,187.0,247.90735694822888,114,1824
1_5_3,156,Ele,184.15221878224975,170.0,265.5409226190476,114,1938
1_5_3,157,Adv,196.03735144312395,180.0,259.27994011976045,114,3534
1_5_3,157,Ele,183.05016447368422,170.0,248.14827201783723,114,3648
1_5_3,158,Adv,178.02122241086587,161.0,260.0773046713518,114,3534
1_5_3,158,Ele,163.16842105263157,162.5,239.70618556701032,114,1710
1_5_4,159,Adv,234.8969298245614,196.0,272.5521628498728,114,456
1_5_4,159,Ele,216.6359649122807,191.0,261.33862433862436,114,456
1_5_4,160,Adv,208.51662049861497,189.0,275.0590742996346,114,2166
1_5_4,160,Ele,175.97840755735493,163.0,253.44995140913508,114,1482
1_5_4,161,Adv,169.90131578947367,159.0,254.43349753694582,114,1824
1_5_4,162,Adv,208.59649122807016,192.0,265.69832402234636,114,684
1_5_4,163,Adv,184.25510204081633,174.0,258.3456325301205,114,5586
1_5_4,163,Ele,164.51152882205514,162.0,240.96953010279,114,3990
1_5_4,164,Adv,193.44088482074753,181.0,253.72786393196597,114,2622
1_5_4,164,Ele,170.42663476874003,167.5,234.85164835164835,114,2508
1_5_4,165,Adv,153.16506630086877,149.0,249.32787495347972,114,4374
1_5_4,165,Ele,159.58918128654972,161.5,235.59496402877699,114,4104
1_5_5,166,Adv,183.21702404158543,177.0,248.6516754850088,114,3078
1_5_5,166,Ele,209.21512113617376,185.5,271.3223185265439,114,2394
1_5_5,167,Adv,189.10617059891106,171.0,258.87577639751555,114,3306
1_5_5,167,Ele,200.71734892787524,178.0,273.4873837981408,114,3078
1_5_5,168,Adv,169.87157894736842,155.0,258.4805125467165,114,2850
1_5_5,168,Ele,176.53699466056446,167.0,256.30121816168327,114,2622
1_6_1,169,Adv,195.30190058479533,172.0,281.23473684210524,114,2736
1_6_1,169,Ele,176.35380116959064,164.5,253.28293963254592,114,2736
1_6_1,170,Adv,173.1376096491228,160.0,253.04727564102564,114,3648
1_6_1,170,Ele,162.8736842105263,155.0,245.86334745762713,114,2850
1_6_1,171,Adv,183.42690058479533,166.0,270.28005170185264,114,3420
1_6_1,171,Ele,189.02412280701753,166.0,271.90851735015775,114,1368
1_6_2,172,Adv,189.85813672111314,182.0,249.67024661893396,114,3306
1_6_2,172,Ele,209.23569794050343,186.0,268.9294117647059,114,2622
1_6_2,173,Adv,190.3949739212897,172.0,259.31094607684855,114,4218
1_6_2,173,Ele,177.18740031897926,169.0,248.35283159463486,114,3762
1_6_2,174,Adv,187.48621553884712,182.5,249.35666666666665,114,798
1_6_2,174,Ele,173.09473684210528,163.0,242.120245398773,114,1140
1_6_2,175,Adv,138.95274476513865,135.0,233.17141500474833,114,3534
1_6_2,175,Ele,146.10328239954725,141.0,238.04933148916552,114,3534
1_6_2,176,Adv,136.8842105263158,136.0,212.59945504087193,114,1140
1_6_2,176,Ele,146.0157894736842,149.0,237.1196581196581,114,1140
1_6_3,177,Adv,184.31765018607123,167.0,267.51658950617286,114,3762
1_6_3,177,Ele,172.3266081871345,164.0,247.94152292806058,114,3420
1_6_3,178,Adv,161.23391812865498,155.0,243.45253863134658,114,2736
1_6_3,178,Ele,171.10701754385966,164.0,245.36100628930816,114,2280
1_6_3,179,Adv,185.48947368421054,176.0,249.36084905660377,114,2280
1_6_3,179,Ele,174.0322966507177,163.0,237.8599455040872,114,2508
1_6_3,180,Adv,211.60068649885582,179.0,277.54727363681843,114,2622
1_6_3,180,Ele,178.07585139318886,168.0,244.4128895184136,114,1938
1_6_4,181,Adv,166.96875,167.0,237.93046875,114,1824
1_6_4,181,Ele,156.2654462242563,153.0,247.71946795646917,114,2622
1_6_4,182,Adv,159.624895572264,153.0,241.86202531645569,114,2394
1_6_4,182,Ele,157.26148705096074,156.0,241.95629820051414,114,2394
1_6_4,183,Adv,169.6735918744229,157.5,256.82250174703006,114,2166
1_6_4,183,Ele,161.76470588235293,148.0,256.5466448445172,114,1938
1_6_4,184,Adv,152.23066926575697,145.0,243.7908428720083,114,3078
1_6_4,184,Ele,175.29085872576178,161.5,257.7596741344195,114,2166
1_6_4,185,Adv,166.52326468344776,162.0,249.3569388920617,114,2622
1_6_4,185,Ele,150.59466374269005,152.0,237.34274193548387,114,2736
1_7_1,186,Adv,164.2423976608187,152.0,261.26,114,3420
1_7_1,186,Ele,170.03272604588395,162.5,257.3937691521961,114,2964
1_7_1,187,Adv,167.28625730994153,159.0,255.86717352415027,114,3420
1_7_1,187,Ele,164.75243664717348,157.0,248.03521643433604,114,2052
1_7_1,188,Adv,149.58487434803223,142.0,245.31454121306376,114,4218
1_7_1,188,Ele,141.7686403508772,142.0,225.34727668845315,114,3648
1_7_1,189,Adv,145.9921514312096,137.0,236.3370702541106,114,2166
1_7_1,189,Ele,154.60326953748006,152.0,242.7958672510958,114,2508
1_7_1,190,Adv,172.02397660818713,164.0,258.71679859278805,114,1710
1_7_1,190,Ele,166.58497807017545,161.0,240.0086887835703,114,1824
1_7_1,191,Adv,138.27443609022558,148.0,233.2832980972516,114,798
1_7_1,191,Ele,139.43984962406014,124.0,235.7478813559322,114,798
1_7_1,192,Adv,124.2921052631579,91.5,231.14681892332788,114,1140
1_7_1,192,Ele,129.20087719298246,132.0,230.1390625,114,1140
1_7_1,193,Adv,160.6578947368421,151.5,231.10410094637223,114,456
1_7_1,193,Ele,211.05555555555554,174.0,281.95703125,114,342
1_7_2,194,Adv,158.47443609022557,155.0,242.0800153139357,114,3990
1_7_2,194,Ele,156.4797391709362,150.0,246.75872199779656,113,4294
1_7_2,195,Adv,149.86575133485889,143.0,237.14423657211827,114,2622
1_7_2,195,Ele,162.05884955752214,156.0,244.82152406417111,113,2260
1_7_2,196,Adv,173.01559454191033,171.0,244.50964187327824,114,3078
1_7_2,196,Ele,162.63823008849556,162.0,240.929732564237,113,2825
1_7_2,197,Adv,140.1268556005398,134.0,225.11436314363144,114,2964
1_7_2,197,Ele,155.28778761061946,152.0,232.23292747485442,113,2825
1_7_2,198,Adv,134.4992372234935,137.0,222.91845764854614,114,2622
1_7_2,198,Ele,142.32421560740144,144.0,229.3052495139339,113,2486
1_7_3,199,Adv,184.43713450292398,167.0,253.83299798792757,114,2052
