text_id,level,mean_HigherPassFixation,median_HigherPassFixation,mean_nonzero_HigherPassFixation,n_subjects,n_rows
1_4_5,Ele,173.2982158028887,0.0,418.4041025641026,114,4708
1_5_1,Adv,130.49912434325745,0.0,404.0317583268784,114,3997
1_5_1,Ele,98.7778633795583,0.0,340.39026548672564,114,3894
1_5_2,Adv,123.81135043562439,0.0,413.7391831783259,114,8264
1_5_2,Ele,111.32764458892049,0.0,360.02277704774417,114,7383
1_5_3,Adv,175.4946754194019,0.0,405.4654533198517,114,6855
1_5_3,Ele,172.50097276264592,0.0,423.02242366412213,114,5140
1_5_4,Adv,163.22017804154302,0.0,426.264724116553,114,8425
1_5_4,Ele,155.040749089648,0.0,377.5844594594595,114,5767
1_5_5,Adv,226.68459105286942,71.5,446.31049822064057,114,4426
1_5_5,Ele,190.3063583815029,0.0,421.44137224782384,114,4325
1_6_1,Adv,165.20304769443894,0.0,429.85118434603504,114,5053
1_6_1,Ele,133.40658458244113,0.0,405.5386493083808,114,3736
1_6_2,Adv,182.3179990349043,0.0,420.73904974016335,114,6217
1_6_2,Ele,166.58830715532287,0.0,414.48154580981327,114,5730
1_6_3,Adv,197.51920415224913,0.0,445.092007797271,114,5780
1_6_3,Ele,172.3135916482634,0.0,387.6666666666667,114,4981
1_6_4,Adv,144.97886123423118,0.0,405.94081145584727,114,5866
1_6_4,Ele,125.77430436276194,0.0,390.1214704315397,114,5822
1_7_1,Adv,83.32398145889242,0.0,337.1618953603159,114,8198
1_7_1,Ele,79.64905203711174,0.0,330.0,114,7437
1_7_2,Adv,104.64101091326823,0.0,341.96152041295164,114,6964
1_7_2,Ele,121.56349440188568,0.0,359.0831157528285,113,6788
1_7_3,Adv,143.19257652446373,0.0,395.9386871042986,114,8298
1_7_3,Ele,116.91919663708548,0.0,343.37997256515774,114,6423
1_7_4,Adv,125.98146972966113,0.0,397.52022426912293,114,7879
1_7_4,Ele,93.80207298026409,0.0,330.324,114,7043
1_8_1,Adv,108.39825327510917,0.0,385.0548086866598,114,6870
1_8_1,Ele,88.07399906527496,0.0,347.4781807006761,114,6419
1_8_2,Adv,189.51253196930946,0.0,451.55027422303476,114,7820
1_8_2,Ele,196.5463498514929,0.0,482.09624233128835,114,6397
1_8_3,Adv,140.97521902377972,0.0,402.42658092175776,114,7990
1_8_3,Ele,132.10387187062665,0.0,387.04328018223237,114,6431
1_8_4,Adv,162.7153201219512,0.0,417.22964169381106,114,7872
1_8_4,Ele,130.3449049630412,0.0,383.64141414141415,114,7576
1_8_5,Adv,207.38494546754873,0.0,487.7645079899075,114,5593
1_8_5,Ele,180.69292016354638,0.0,431.26861838726245,114,4647
1_9_1,Adv,106.47645696642223,0.0,358.98568640208197,114,5182
1_9_1,Ele,88.77801071511763,0.0,346.16167120799275,114,4293
1_9_2,Adv,174.0599739243807,0.0,409.83576362240984,114,6136
1_9_2,Ele,168.99002770083104,0.0,387.25391451544647,114,5415
1_9_3,Adv,185.81846748851825,0.0,477.769422001243,114,4137
1_9_3,Ele,149.0110201511335,0.0,388.5541871921182,114,3176
1_9_4,Adv,204.44290865384616,0.0,424.35717255717253,114,4992
1_9_4,Ele,173.03348989177047,0.0,398.9383239171375,114,4897
1_9_5,Adv,122.6733571216176,0.0,362.36319718928416,114,6726
1_9_5,Ele,151.74513794663048,0.0,413.1878078817734,114,4422
1_9_6,Adv,110.98173033368565,0.0,340.76587853500234,114,6623
1_9_6,Ele,108.59535558780841,0.0,352.93490566037735,114,6890
2_10_1,Adv,133.22581182348043,0.0,397.22989076464745,104,6005
2_10_1,Ele,116.26290201944653,0.0,357.1361286616887,105,5348
2_10_2,Adv,116.43430087390762,0.0,360.26605504587155,104,6408
2_10_2,Ele,141.70179600135546,0.0,370.38263950398584,105,5902
2_10_3,Adv,144.747363048656,0.0,385.51200724966014,105,5878
2_10_3,Ele,117.39018138801262,0.0,350.6495877502945,104,5072
2_10_4,Adv,159.81678394579097,0.0,434.5974486180014,105,7674
2_10_4,Ele,127.59089890159157,0.0,376.19497686715135,103,4461
2_1_1,Adv,150.36084166542307,0.0,403.6730769230769,105,6701
2_1_1,Ele,141.57253057384762,0.0,389.06825232678386,104,5315
2_1_2,Adv,123.87640627475835,0.0,402.3592382913021,105,6311
2_1_2,Ele,128.32757444873835,0.0,371.3901315789474,104,4399
2_1_3,Adv,117.9363146336594,0.0,367.1491609695463,104,5009
2_1_3,Ele,125.60442525634107,0.0,352.6439393939394,105,3706
2_1_4,Adv,84.52387448840382,0.0,329.2029755579171,104,7330
2_1_4,Ele,94.83095477386935,0.0,338.68198133524766,105,4975
2_1_5,Adv,165.86763399466983,0.0,424.02346707040124,104,6754
2_1_5,Ele,164.24312635156008,0.0,397.64771877337324,105,6474
2_1_6,Adv,145.03304836034198,0.0,404.3486303806475,105,7837
2_1_6,Ele,122.24809451219512,0.0,358.81319910514543,104,5248
2_2_1,Adv,144.8300257258361,0.0,390.7610312345067,104,5442
2_2_1,Ele,169.806161971831,0.0,419.71235857267186,105,5680
2_2_2,Adv,142.35730824891462,0.0,380.8319783197832,104,6910
2_2_2,Ele,148.33375209380233,0.0,378.9810984308131,105,7164
2_2_3,Adv,176.17290949584935,0.0,416.5236955481091,104,4939
2_2_3,Ele,185.24860738601197,0.0,426.1509254864737,105,4847
2_2_4,Adv,270.18310657596373,141.0,488.82358974358976,105,3528
2_2_4,Ele,164.44806369887803,0.0,397.17657342657344,104,2763
2_2_5,Adv,154.42749502416834,0.0,403.8078066914498,104,7034
2_2_5,Ele,134.0775335775336,0.0,364.6137244050913,104,4914
2_2_6,Adv,164.8520541958042,0.0,427.88598979013045,105,4576
2_2_6,Ele,132.0848798296319,0.0,361.8025,104,3287
2_3_1,Adv,142.23692939504028,0.0,411.5639853747715,104,6331
2_3_1,Ele,114.77378277153558,0.0,348.2340909090909,105,6675
2_3_2,Adv,127.4774295572168,0.0,371.173294265383,104,6956
2_3_2,Ele,150.61118147277003,0.0,393.0254957507082,105,5527
2_3_3,Adv,198.2575842696629,0.0,448.83751987281397,105,7120
2_3_3,Ele,159.1795051353875,0.0,403.26729745712595,104,4284
2_3_4,Adv,151.92100788375328,0.0,439.1318141197498,104,6469
2_3_4,Ele,127.32946498819827,0.0,392.091459721381,105,5084
2_4_1,Adv,148.23149606299214,0.0,415.4407313997478,105,4445
2_4_1,Ele,109.53165765192492,0.0,339.50493096646943,104,3143
2_4_2,Adv,190.89995733788396,0.0,472.51267159450896,105,4688
2_4_2,Ele,150.60677083333334,0.0,402.2387944358578,103,3456
2_4_3,Adv,204.5479962721342,0.0,420.94361334867665,105,5365
2_4_3,Ele,181.00893326326852,0.0,407.4039030159669,103,3806
2_4_4,Adv,181.33879676050907,0.0,440.89217065166434,105,5186
2_4_4,Ele,175.62248043632914,0.0,436.4172068355922,103,4217
2_4_5,Adv,173.20597632024055,0.0,462.6651606425703,103,5321
2_4_5,Ele,142.89533795169444,0.0,387.60995429151853,105,5341
2_4_6,Adv,145.03103044496487,0.0,386.74941451990634,103,3416
2_4_6,Ele,145.98055028462997,0.0,402.25751633986926,105,4216
2_4_7,Adv,180.91768038660223,0.0,454.07235466332077,105,6001
2_4_7,Ele,155.47388535031848,0.0,400.942838370565,103,3925
2_5_1,Adv,139.69550063371355,0.0,392.59038290293853,104,6312
2_5_1,Ele,115.09646001123807,0.0,355.4077501445922,105,5339
2_5_2,Adv,144.1601462027887,0.0,406.76508785332317,104,7387
2_5_2,Ele,122.72432239657633,0.0,390.3788996029495,105,5608
2_5_3,Adv,173.84580498866214,0.0,450.0939334637965,105,3969
2_5_3,Ele,115.51667141635794,0.0,346.4512820512821,104,3509
2_5_4,Adv,162.67258780783206,0.0,396.59448818897636,104,4954
2_5_4,Ele,178.29433713784022,0.0,422.19802494802497,105,4556
2_5_5,Adv,155.38457583547557,0.0,424.02385128025253,105,7780
2_5_5,Ele,113.60146575688653,0.0,373.977537437604,104,3957
2_6_1,Adv,120.65295199866199,0.0,358.1847070506455,104,5979
2_6_1,Ele,142.61491085899513,0.0,393.35449262405007,105,6170
2_6_2,Adv,165.9812671016628,0.0,448.30983513359865,105,4751
2_6_2,Ele,99.21039961482909,0.0,332.35483870967744,104,4154
2_6_3,Adv,148.41724226144794,0.0,380.68438320209975,104,3909
2_6_3,Ele,154.5536738596012,0.0,409.12581344902384,105,3661
2_6_4,Adv,179.65892617449666,0.0,425.17757306226173,105,7450
2_6_4,Ele,157.91590176134955,0.0,421.0046296296296,104,4031
2_7_1,Adv,193.1502726281352,0.0,448.8565636087177,105,4585
2_7_1,Ele,131.17244247296924,0.0,367.6293706293706,104,3607
2_7_2,Adv,101.42972793629728,0.0,341.34569004019653,105,7535
2_7_2,Ele,112.06634167019924,0.0,362.1431506849315,104,4718
2_7_3,Adv,139.1418818007254,0.0,376.3173687247548,104,4687
2_7_3,Ele,174.89715025906736,0.0,428.09321496512365,105,3860
2_7_4,Adv,79.60530561032444,0.0,310.3549965059399,104,5579
2_7_4,Ele,88.63657056145675,0.0,315.0991233985165,105,5272
2_7_5,Adv,143.0113277133825,0.0,391.11743515850145,105,7592
2_7_5,Ele,155.2326817558299,0.0,407.0669964028777,104,5832
2_7_6,Adv,81.01202672605791,0.0,332.2874543239951,104,6735
2_7_6,Ele,104.09273504273504,0.0,336.89764868603044,105,4680
2_8_1,Adv,130.1406113537118,0.0,391.36178594878527,104,4580
2_8_1,Ele,121.2589738389779,0.0,385.2628865979381,105,4931
2_8_2,Adv,128.0839542067963,0.0,358.33553634977125,104,5503
2_8_2,Ele,107.63654753877276,0.0,349.480021893815,105,5932
2_8_3,Adv,151.62745098039215,0.0,405.54938900203666,105,5253
2_8_3,Ele,142.33248136315228,0.0,406.9738124238733,104,4695
2_8_4,Adv,230.34390536602092,0.0,473.43058491895704,105,5833
2_8_4,Ele,191.75887423935092,0.0,428.73979591836735,104,3944
2_8_5,Adv,174.56439117088146,0.0,434.7269748816891,104,6841
2_8_5,Ele,189.3441634241245,0.0,442.57798999545247,105,5140
2_8_6,Adv,123.39965322930212,0.0,373.11009174311926,104,4614
2_8_6,Ele,135.63899405083828,0.0,382.020563594821,105,3698
2_9_1,Adv,205.73687741069932,0.0,479.5969507427678,105,5963
2_9_1,Ele,166.78047414597722,0.0,426.46443914081146,104,5357
2_9_2,Adv,206.34633353646151,0.0,464.49154092363966,105,4923
2_9_2,Ele,195.47564239828694,0.0,427.8248388986526,104,3736
2_9_3,Adv,144.1158418578933,0.0,420.5461879790238,105,7234
2_9_3,Ele,111.2902785895188,0.0,353.49814356435644,104,5133
2_9_4,Adv,139.68212384421406,0.0,425.7263023057216,104,7138
2_9_4,Ele,117.32110671936759,0.0,370.84257871064466,105,6325
2_9_5,Adv,191.12471318666488,0.0,460.5017886178862,105,7409
2_9_5,Ele,136.5182620737407,0.0,379.7140105922003,104,5777
2_9_6,Adv,185.97476231633536,0.0,427.4390147000397,104,5785
2_9_6,Ele,242.32857142857142,131.0,448.8670769230769,105,3010
3_10_1,Adv,198.18624064478988,0.0,436.0348321722609,102,3474
3_10_1,Ele,198.5678223844282,0.0,440.25016857720834,99,3288
3_10_2,Adv,160.11750769959724,0.0,410.3557984213722,99,4221
3_10_2,Ele,165.28838951310863,0.0,426.8085106382979,102,4005
3_10_3,Adv,164.67299236287897,0.0,397.5150837988827,99,4321
3_10_3,Ele,154.82640193184866,0.0,404.93894736842105,102,3727
3_10_4,Adv,144.88664859369706,0.0,390.10994525547443,99,5902
3_10_4,Ele,148.05259551139284,0.0,395.6881868131868,102,5837
3_10_5,Adv,92.4686068843256,0.0,344.1011544804838,102,6769
3_10_5,Ele,81.21651937457511,0.0,314.3934210526316,99,5884
3_10_6,Adv,108.36453458138325,0.0,336.37610976594027,102,3846
3_10_6,Ele,104.87258371903077,0.0,339.3806167400881,99,3673
3_1_1,Adv,181.19358485233857,0.0,452.4724770642202,102,7077
3_1_1,Ele,165.88765556676756,0.0,421.5247863247863,99,5946
3_1_2,Adv,256.61674590596937,0.0,548.8988700564972,102,3786
3_1_2,Ele,265.3322404371585,119.0,504.3885041551247,99,2745
3_1_3,Adv,151.81522348980738,0.0,380.5700890764182,99,5347
3_1_3,Ele,122.47759361571516,0.0,351.8800705467372,102,4887
3_1_4,Adv,195.45008434289218,0.0,426.406825025092,99,6521
3_1_4,Ele,171.6470694973689,0.0,403.045164039199,102,5511
3_1_5,Adv,176.19229583975346,0.0,400.240812040602,99,6490
3_1_5,Ele,156.04804358593364,0.0,402.89130434782606,102,4038
3_2_1,Adv,165.51878808395395,0.0,430.7863436123348,102,5908
3_2_1,Ele,175.29221279876637,0.0,437.21923076923076,99,5188
3_2_2,Adv,209.43753240020737,0.0,450.6469604015616,99,3858
3_2_2,Ele,125.46427593758554,0.0,344.8615500376223,102,3653
3_2_3,Adv,213.97357357357356,0.0,471.87549668874175,99,4995
3_2_3,Ele,160.32420177593048,0.0,385.2001815705856,102,5293
3_2_4,Adv,191.4366587490103,0.0,435.25562556255625,99,5052
3_2_4,Ele,186.38742905192348,0.0,424.63840996168585,102,4757
3_2_5,Adv,172.4021357519017,0.0,421.66046511627906,102,6836
3_2_5,Ele,169.5399556994377,0.0,411.3393964448119,99,5869
3_3_1,Adv,207.1497014500995,0.0,468.9703894431928,102,7034
3_3_1,Ele,178.95047134520425,0.0,441.1383253412025,99,6683
3_3_2,Adv,184.98730297723293,0.0,438.5927335640138,102,6852
3_3_2,Ele,196.40073081607795,0.0,448.4366309098133,99,5747
3_3_3,Adv,178.9250657996594,0.0,437.09417549167927,99,6459
3_3_3,Ele,142.39492119089317,0.0,381.9046500704556,102,5710
3_3_4,Adv,198.5738382669092,0.0,456.2218844984802,99,6047
3_3_4,Ele,147.2672762440654,0.0,414.8137691926696,102,5687
3_3_5,Adv,169.83449342614077,0.0,453.89830508474574,102,6465
3_3_5,Ele,171.6468275245755,0.0,435.14454009968284,99,5595
3_4_1,Adv,157.46588195155238,0.0,422.069044352995,98,5862
3_4_1,Ele,97.85847255369929,0.0,349.2563884156729,102,4190
3_4_2,Adv,158.58094585332418,0.0,424.2200220022002,102,7295
3_4_2,Ele,164.1846838824577,0.0,406.12202643171804,98,5615
3_4_3,Adv,154.33933835571568,0.0,392.50145772594755,102,6106
3_4_3,Ele,106.43950736537069,0.0,364.2694214876033,98,4141
3_4_4,Adv,174.77755827736073,0.0,426.03081861958265,102,7593
3_4_4,Ele,185.86794375382107,0.0,407.1669642857143,98,4907
3_4_5,Adv,183.41719397774384,0.0,450.24156400642744,102,4583
3_4_5,Ele,131.85998937300744,0.0,369.8368107302534,98,3764
3_5_1,Adv,181.36066079975296,0.0,433.13901179941,99,6477
3_5_1,Ele,164.82339361292804,0.0,394.81658986175114,102,5198
3_5_2,Adv,164.32174821002386,0.0,433.8767231193383,99,6704
3_5_2,Ele,143.98387096774192,0.0,374.0838095238095,102,6820
3_5_3,Adv,200.26598311218336,0.0,460.3156192236599,102,4974
3_5_3,Ele,179.83195530726258,0.0,417.6170212765957,99,4475
3_5_4,Adv,181.2868594781515,0.0,430.0324384787472,99,6362
3_5_4,Ele,178.36416589002795,0.0,407.8524240809803,102,4292
3_6_1,Adv,125.5343337139129,0.0,374.3438715953307,99,6131
3_6_1,Ele,112.3769215412258,0.0,347.03822441430333,102,5009
3_6_2,Adv,195.09202261306532,0.0,421.1342372881356,102,3184
3_6_2,Ele,202.70781893004116,0.0,422.1186552406065,99,3159
3_6_3,Adv,178.1657255094525,0.0,448.7748917748918,99,4073
3_6_3,Ele,140.2072072072072,0.0,364.84688644688646,102,3552
3_6_4,Adv,149.40157776108188,0.0,399.5047714716223,102,5324
3_6_4,Ele,154.1213316892725,0.0,395.54556962025316,99,4055
3_6_5,Adv,166.29933586337762,0.0,413.39504716981133,99,6324
3_6_5,Ele,135.94373503591382,0.0,392.03107019562714,102,5012
3_6_6,Adv,175.3566208710903,0.0,426.5161749022396,102,6842
3_6_6,Ele,167.41674733785092,0.0,416.7265060240964,99,6198
3_6_7,Adv,188.79730109642958,0.0,425.8414711477489,99,3557
3_6_7,Ele,111.96325167037863,0.0,338.5286195286195,102,3592
3_7_1,Adv,194.393697225573,0.0,452.6752106741573,102,6632
3_7_1,Ele,151.7682389937107,0.0,403.1938178780284,99,6360
3_7_2,Adv,152.0841106201931,0.0,406.7334792122538,102,6111
3_7_2,Ele,137.1915159076731,0.0,380.0426267281106,99,4809
3_7_3,Adv,155.63972286374133,0.0,409.05614567526555,102,6928
3_7_3,Ele,140.82077493816982,0.0,384.2006297795771,99,6065
3_7_4,Adv,180.234179197995,0.0,423.331493745401,99,6384
3_7_4,Ele,138.46473633128437,0.0,382.4794459338695,102,6182
3_7_5,Adv,169.5873336702038,0.0,432.4914089347079,99,5937
3_7_5,Ele,139.5966871394007,0.0,377.8604534005038,102,5373
3_7_6,Adv,112.06137247966042,0.0,354.55791829882486,102,5654
3_7_6,Ele,129.32531214528944,0.0,372.5820797907129,99,4405
3_7_7,Adv,112.68897462531532,0.0,348.8337161231052,99,6739
3_7_7,Ele,108.37800802139037,0.0,344.5982996811902,102,5984
3_8_1,Adv,130.50022904260192,0.0,400.49015932521087,98,6549
3_8_1,Ele,137.83284564740308,0.0,398.76719576719574,102,5468
3_8_2,Adv,145.9465012599341,0.0,421.5778275475924,99,5159
3_8_2,Ele,168.92120208234738,0.0,430.0367469879518,102,4226
3_8_3,Adv,165.33171869393612,0.0,407.2288996906761,102,5574
3_8_3,Ele,138.8903595852636,0.0,380.87719298245617,99,4533
3_8_4,Adv,170.40700660308144,0.0,426.5651974288338,102,5452
3_8_4,Ele,119.46141802728697,0.0,369.62768166089967,99,4471
3_8_5,Adv,210.54108491645687,0.0,446.53106796116504,99,4369
3_8_5,Ele,221.39562234563869,0.0,463.5376196990424,102,3061
3_8_6,Adv,152.6438756855576,0.0,405.7152575315841,99,5470
3_8_6,Ele,152.81604120676968,0.0,396.33015267175574,102,4077
3_9_1,Adv,156.61829808165274,0.0,417.0333988212181,102,4066
3_9_1,Ele,142.4065648358791,0.0,384.0359333917616,98,3077
3_9_2,Adv,144.3970710140923,0.0,397.0919452887538,102,7238
3_9_2,Ele,159.05557586837296,0.0,417.0824544582934,98,5470
3_9_3,Adv,133.31896051103368,0.0,374.0533604887984,102,6888
3_9_3,Ele,129.5385053110774,0.0,358.11588883062404,98,5272
3_9_4,Adv,203.96441877794337,0.0,470.30970790378007,98,5368
3_9_4,Ele,221.24110563765737,0.0,454.4210230466554,102,3654
