text_id,level,RegRateFirstPass,RegRateTotal,n_subjects,n_rows
2_9_2,Adv,0.2500507820434694,0.2616883116883117,105,9240
2_9_2,Ele,0.2636509635974304,0.2926923076923077,104,7800
2_9_3,Adv,0.2334807851810893,0.21585034013605442,105,14700
2_9_3,Ele,0.24079485680888368,0.21209319526627218,104,10816
2_9_4,Adv,0.23984309330344633,0.21451163967611336,104,15808
2_9_4,Ele,0.23193675889328064,0.2035437430786268,105,13545
2_9_5,Adv,0.24402753408017278,0.27953091684434966,105,14070
2_9_5,Ele,0.2504760256188333,0.24152542372881355,104,12272
2_9_6,Adv,0.2568712186689715,0.2716923076923077,104,13000
2_9_6,Ele,0.246843853820598,0.3246305418719212,105,6090
3_10_1,Adv,0.29159470351180194,0.32449599558133113,102,7242
3_10_1,Ele,0.27706812652068125,0.3213828425096031,99,7029
3_10_2,Adv,0.25325752191423834,0.25679012345679014,99,8910
3_10_2,Ele,0.29138576779026215,0.28884803921568625,102,8160
3_10_3,Adv,0.30201342281879195,0.3019191919191919,99,9900
3_10_3,Ele,0.2994365441373759,0.3000956480153037,102,8364
3_10_4,Adv,0.2605896306336835,0.2571988542137796,99,13266
3_10_4,Ele,0.28148021243789617,0.2662802347216259,102,13974
3_10_5,Adv,0.25217905155857584,0.19723942208462333,102,15504
3_10_5,Ele,0.22637661454792657,0.17699381878486356,99,13266
3_10_6,Adv,0.25065002600104,0.21568627450980393,102,8670
3_10_6,Ele,0.2453035665668391,0.2025012025012025,99,8316
3_1_1,Adv,0.2806273844849512,0.2927944183808493,102,16626
3_1_1,Ele,0.2727884291960982,0.2676382142030997,99,12969
3_1_2,Adv,0.3011093502377179,0.34261437908496734,102,7650
3_1_2,Ele,0.30309653916211293,0.4080808080808081,99,5445
3_1_3,Adv,0.25565737796895455,0.26734982920936434,99,12003
3_1_3,Ele,0.23859218334356455,0.22716608010725658,102,11934
3_1_4,Adv,0.28461892347799417,0.2960733159408656,99,14949
3_1_4,Ele,0.2571221193975685,0.28488089450656295,102,12342
3_1_5,Adv,0.30708782742681046,0.2912230412230412,99,14652
3_1_5,Ele,0.2627538385339277,0.2665673864482502,102,8058
3_2_1,Adv,0.27234258632362895,0.2676470588235294,102,12240
3_2_1,Ele,0.27698535080956055,0.2834326167659501,99,11583
3_2_2,Adv,0.2846034214618974,0.3008658008658009,99,6930
3_2_2,Ele,0.2586914864494936,0.2620320855614973,102,6732
3_2_3,Adv,0.2902902902902903,0.3007646559048428,99,10593
3_2_3,Ele,0.2818817305875685,0.27894042232277527,102,10608
3_2_4,Adv,0.27375296912114017,0.3155407283847651,99,10791
3_2_4,Ele,0.297876813117511,0.3216257376737103,102,10506
3_2_5,Adv,0.2864248098303101,0.2816006905907017,102,16218
3_2_5,Ele,0.2835235985687511,0.2821647128216471,99,13563
3_3_1,Adv,0.2743815752061416,0.28766943018818264,102,15198
3_3_1,Ele,0.2654496483615143,0.26789016929862003,99,14058
3_3_2,Adv,0.28619381202568595,0.2843813387423935,102,14790
3_3_2,Ele,0.2789281364190012,0.2962962962962963,99,11880
3_3_3,Adv,0.2774423285338288,0.2621610845295056,99,15048
3_3_3,Ele,0.2658493870402802,0.2348158775705404,102,12546
3_3_4,Adv,0.2945262113444683,0.2777658585425159,99,13983
3_3_4,Ele,0.2593634605240021,0.22503063725490197,102,13056
3_3_5,Adv,0.2607888631090487,0.26994825708061004,102,14688
3_3_5,Ele,0.2768543342269884,0.26906863914737933,99,12573
3_4_1,Adv,0.27447969976117365,0.2653061224489796,98,11858
3_4_1,Ele,0.22696897374701672,0.2071975131516021,102,8364
3_4_2,Adv,0.3023989033584647,0.2846932321315623,102,15810
3_4_2,Ele,0.2984861976847729,0.2953905700211119,98,11368
3_4_3,Adv,0.2772682607271536,0.25213675213675213,102,11934
3_4_3,Ele,0.2267568220236658,0.19553571428571428,98,7840
3_4_4,Adv,0.3160806005531411,0.30949754901960785,102,16320
3_4_4,Ele,0.32300794782963116,0.33664518438954527,98,11172
3_4_5,Adv,0.2738380973161684,0.298123550495467,102,9486
3_4_5,Ele,0.24760892667375134,0.23108511697361872,98,8036
3_5_1,Adv,0.26200401420410685,0.26180169037311896,99,14553
3_5_1,Ele,0.2776067718353213,0.274777183600713,102,11220
3_5_2,Adv,0.29937350835322196,0.2623183050012318,99,16236
3_5_2,Ele,0.31451612903225806,0.26451734539969834,102,15912
3_5_3,Adv,0.27844792923200645,0.30648295354177707,102,11322
3_5_3,Ele,0.26435754189944133,0.29675394723938414,99,10197
3_5_4,Adv,0.2703552342030808,0.28743813978713306,99,14751
3_5_4,Ele,0.25465983224603916,0.297276688453159,102,9180
