text_id,align_idx,level,mean_FirstPassFF,median_FirstPassFF,mean_nonzero_FirstPassFF,n_subjects,n_rows
1_10_6,20,Adv,218.00103199174407,197.0,218.00103199174407,110,969
1_10_6,20,Ele,231.59602649006624,202.0,231.59602649006624,109,906
1_10_6,21,Adv,221.1974358974359,201.0,221.1974358974359,107,780
1_10_6,22,Adv,207.59339525283798,195.0,207.59339525283798,113,969
1_10_6,22,Ele,210.77394636015325,193.5,210.77394636015325,110,1044
1_10_6,23,Adv,210.89897959183673,195.0,210.89897959183673,112,980
1_10_7,24,Adv,212.5506396588486,195.5,212.5506396588486,112,1876
1_10_7,24,Ele,218.09923664122138,197.5,218.09923664122138,113,786
1_10_7,25,Adv,215.67777199375325,195.0,215.67777199375325,113,1921
1_10_7,25,Ele,211.52257336343115,198.0,211.52257336343115,113,1772
1_10_7,26,Adv,213.5968841285297,197.0,213.5968841285297,110,1027
1_10_7,26,Ele,222.16728971962615,203.0,222.16728971962615,111,1070
1_10_7,27,Adv,209.6342393896042,194.0,209.6342393896042,114,2097
1_10_7,27,Ele,208.75897435897437,196.0,208.75897435897437,113,1950
1_1_1,28,Adv,217.94808565866322,201.0,217.94808565866322,114,1541
1_1_1,28,Ele,211.15312046444123,197.5,211.15312046444123,114,1378
1_1_1,29,Adv,217.05634861006763,197.0,217.05634861006763,112,1331
1_1_1,29,Ele,209.04375,194.5,209.04375,113,1120
1_1_1,30,Adv,212.30658307210032,196.0,212.30658307210032,112,1595
1_1_1,30,Ele,211.11669890393296,193.0,211.11669890393296,112,1551
1_1_1,31,Adv,216.39111824505082,201.0,216.39111824505082,114,1869
1_1_1,31,Ele,219.23281596452327,198.5,219.23281596452327,113,1804
1_1_2,32,Adv,216.98142717497555,200.0,216.98142717497555,114,1023
1_1_2,33,Adv,218.03577512776832,203.0,218.03577512776832,113,587
1_1_2,33,Ele,210.49560117302053,195.0,210.49560117302053,112,682
1_1_2,34,Adv,210.6013171225937,196.0,210.6013171225937,114,1974
1_1_2,34,Ele,215.4567280848688,200.0,215.4567280848688,112,1791
1_1_2,35,Adv,208.93378378378378,192.0,208.93378378378378,109,740
1_1_2,35,Ele,207.60809248554912,189.0,207.60809248554912,113,865
1_1_2,36,Adv,211.75599128540304,199.0,211.75599128540304,114,918
1_1_2,36,Ele,213.97987927565393,198.5,213.97987927565393,112,994
1_1_2,37,Adv,217.81798245614036,197.0,217.81798245614036,114,912
1_1_2,37,Ele,201.88768115942028,177.0,201.88768115942028,112,276
1_1_3,38,Adv,219.54671280276816,203.0,219.54671280276816,114,2312
1_1_3,38,Ele,208.77703306523682,191.0,208.77703306523682,114,2238
1_1_3,39,Adv,218.89243277048155,196.0,218.89243277048155,114,1599
1_1_3,39,Ele,219.75,209.0,219.75,105,620
1_1_3,40,Adv,212.11457174638488,194.0,212.11457174638488,114,899
1_1_3,40,Ele,206.27586206896552,195.0,206.27586206896552,114,667
1_1_4,41,Adv,218.66998950682057,205.0,218.66998950682057,114,1906
1_1_4,41,Ele,204.93875075803518,194.0,204.93875075803518,114,1649
1_1_4,42,Adv,208.29127725856696,196.0,208.29127725856696,113,1284
1_1_4,42,Ele,208.54785478547853,192.0,208.54785478547853,114,1212
1_1_4,43,Adv,225.40092165898616,209.0,225.40092165898616,113,1085
1_1_4,43,Ele,208.28676470588235,192.0,208.28676470588235,114,952
1_1_4,44,Adv,218.11201629327903,201.0,218.11201629327903,113,982
1_1_5,45,Adv,213.185,200.0,213.185,112,1000
1_1_5,45,Ele,206.68347338935575,194.0,206.68347338935575,113,1071
1_1_5,46,Adv,206.8676207513417,190.0,206.8676207513417,112,1118
1_1_5,46,Ele,202.83255813953488,187.0,202.83255813953488,111,860
1_1_5,47,Adv,203.25,192.0,203.25,98,508
1_1_5,48,Adv,217.8757225433526,196.5,217.8757225433526,114,1384
1_1_5,48,Ele,203.2803514376997,189.5,203.2803514376997,114,1252
1_1_6,49,Adv,212.6121814791796,199.0,212.6121814791796,113,1609
1_1_6,50,Adv,209.37632135306555,194.5,209.37632135306555,111,946
1_1_6,51,Adv,208.49254790631653,190.0,208.49254790631653,113,1409
1_1_6,51,Ele,207.94437869822485,194.5,207.94437869822485,113,1690
1_1_6,52,Adv,216.2735531628533,201.0,216.2735531628533,114,2972
1_1_6,52,Ele,215.20790316838733,196.0,215.20790316838733,114,2809
1_1_7,53,Adv,207.9390476190476,187.0,207.9390476190476,111,525
1_1_7,53,Ele,204.5875,193.0,204.5875,114,560
1_1_7,54,Adv,210.4115107913669,197.0,210.4115107913669,106,695
1_1_7,55,Adv,224.70911528150134,204.0,224.70911528150134,109,746
1_1_7,55,Ele,211.15696202531646,194.0,211.15696202531646,110,790
1_1_7,56,Adv,215.67760180995475,199.0,215.67760180995475,109,884
1_1_7,56,Ele,211.80165289256198,197.0,211.80165289256198,114,1089
1_1_7,57,Adv,212.3716814159292,195.0,212.3716814159292,114,1130
1_1_7,57,Ele,214.14191106906338,199.0,214.14191106906338,112,1057
1_1_7,58,Adv,214.8968609865471,197.0,214.8968609865471,113,1338
1_1_7,58,Ele,202.19078415521423,187.0,202.19078415521423,114,1237
1_1_7,59,Adv,226.12220916568742,210.0,226.12220916568742,110,851
1_1_7,60,Adv,209.83299798792757,194.0,209.83299798792757,114,994
1_2_1,61,Adv,220.07493702770782,201.0,220.07493702770782,114,1588
1_2_1,61,Ele,216.26961394769614,203.0,216.26961394769614,113,1606
1_2_1,62,Adv,219.43295953193564,203.0,219.43295953193564,114,2051
1_2_1,62,Ele,212.58351729212657,196.0,212.58351729212657,111,1359
1_2_1,63,Adv,218.3206229860365,199.0,218.3206229860365,113,1862
1_2_1,63,Ele,215.82465753424657,200.0,215.82465753424657,111,1095
1_2_1,64,Adv,212.69986232216613,198.0,212.69986232216613,113,2179
1_2_1,64,Ele,208.68716182980816,196.0,208.68716182980816,113,2033
1_2_2,65,Adv,218.98172323759792,203.0,218.98172323759792,111,766
1_2_2,65,Ele,200.47676419965578,188.0,200.47676419965578,114,581
1_2_2,66,Adv,216.12951167728238,202.0,216.12951167728238,112,942
1_2_2,66,Ele,204.0172839506173,190.0,204.0172839506173,113,810
1_2_2,67,Adv,219.03108108108108,205.0,219.03108108108108,107,740
1_2_2,67,Ele,209.68357810413886,194.0,209.68357810413886,111,749
1_2_2,68,Adv,215.34395670475044,198.0,215.34395670475044,110,1663
1_2_2,68,Ele,213.9389721627409,198.5,213.9389721627409,114,1868
1_2_2,69,Adv,216.11802748585288,202.0,216.11802748585288,111,1237
1_2_2,69,Ele,211.42676579925651,199.0,211.42676579925651,114,1345
1_2_2,70,Adv,213.701644923426,196.0,213.701644923426,114,1763
1_2_2,70,Ele,214.3706896551724,200.0,214.3706896551724,114,1972
1_2_3,71,Adv,213.14385964912282,198.0,213.14385964912282,114,1710
1_2_3,72,Adv,217.00105411103303,200.5,217.00105411103303,114,2846
1_2_3,72,Ele,221.0922480620155,201.0,221.0922480620155,114,2580
1_2_3,73,Adv,213.53706505295008,196.0,213.53706505295008,113,1983
1_2_3,73,Ele,219.51109057301295,197.0,219.51109057301295,114,2164
1_2_3,74,Adv,199.78322440087146,186.0,199.78322440087146,113,918
1_2_4,75,Adv,212.28954282711507,197.0,212.28954282711507,113,1903
1_2_4,75,Ele,214.7436250861475,199.0,214.7436250861475,114,1451
1_2_4,76,Adv,214.58162590879047,202.0,214.58162590879047,112,1513
1_2_4,76,Ele,214.59213401310998,197.0,214.59213401310998,111,1373
1_2_4,77,Adv,212.7454890788224,197.0,212.7454890788224,112,1053
1_2_4,77,Ele,208.50569476082003,200.0,208.50569476082003,102,439
1_2_4,78,Adv,192.35141509433961,179.5,192.35141509433961,107,424
1_2_4,78,Ele,204.6094986807388,191.0,204.6094986807388,104,379
1_2_4,79,Adv,215.52214022140222,201.0,215.52214022140222,104,542
1_2_4,79,Ele,206.4584980237154,195.0,206.4584980237154,100,253
1_2_4,80,Adv,187.3527851458886,170.0,187.3527851458886,107,377
1_2_4,80,Ele,207.4205298013245,188.0,207.4205298013245,104,302
1_2_4,81,Adv,203.12677595628415,191.0,203.12677595628415,114,1830
1_2_4,81,Ele,198.3882618510158,184.0,198.3882618510158,114,886
1_2_5,82,Adv,206.12993920972644,189.0,206.12993920972644,114,1316
1_2_5,82,Ele,207.518487394958,194.0,207.518487394958,114,1190
1_2_5,83,Adv,218.97605363984675,203.0,218.97605363984675,110,1044
1_2_5,83,Ele,224.6384335154827,204.0,224.6384335154827,113,1098
1_2_5,84,Adv,217.63260706235914,203.0,217.63260706235914,112,1331
1_2_5,84,Ele,215.49890590809628,197.0,215.49890590809628,111,914
1_2_5,85,Adv,211.31267806267806,195.0,211.31267806267806,114,1404
1_2_5,85,Ele,207.31428571428572,195.0,207.31428571428572,114,1260
1_2_5,86,Adv,204.45940460081192,191.0,204.45940460081192,114,1478
1_2_6,87,Adv,219.1687313114054,203.0,219.1687313114054,114,2341
1_2_6,87,Ele,200.52706766917294,189.0,200.52706766917294,113,1330
1_2_6,88,Adv,214.88986784140968,195.0,214.88986784140968,109,681
1_2_6,88,Ele,216.15691868758915,204.0,216.15691868758915,108,701
1_2_6,89,Adv,223.1201588877855,204.0,223.1201588877855,114,1007
1_2_6,89,Ele,216.80956447480784,203.0,216.80956447480784,114,1171
1_3_1,90,Adv,218.3560606060606,198.0,218.3560606060606,114,1716
1_3_1,90,Ele,207.31207847946047,196.0,207.31207847946047,113,1631
1_3_1,91,Adv,232.51669941060905,216.0,232.51669941060905,113,1018
1_3_1,91,Ele,217.41732283464566,203.0,217.41732283464566,114,889
1_3_1,92,Adv,221.16786079836234,205.0,221.16786079836234,114,977
1_3_1,92,Ele,216.73022151898735,197.0,216.73022151898735,111,1264
1_3_1,93,Adv,207.72749691738593,195.0,207.72749691738593,113,811
1_3_1,93,Ele,205.47635933806146,191.0,205.47635933806146,114,846
1_3_2,94,Adv,213.7126334519573,200.0,213.7126334519573,114,1124
1_3_2,94,Ele,218.92924528301887,200.0,218.92924528301887,113,848
1_3_2,95,Adv,212.34757600657355,192.0,212.34757600657355,113,1217
1_3_2,95,Ele,219.63475699558174,202.0,219.63475699558174,113,1358
1_3_2,96,Adv,225.13965646004482,217.0,225.13965646004482,111,1339
1_3_2,96,Ele,225.88059701492537,208.0,225.88059701492537,111,603
1_3_2,97,Adv,217.6769825918762,201.0,217.6769825918762,114,1034
1_3_2,97,Ele,219.15240083507308,205.0,219.15240083507308,114,958
1_3_3,98,Adv,215.26413255360623,198.0,215.26413255360623,113,1026
1_3_3,98,Ele,208.3008377760853,191.0,208.3008377760853,114,1313
1_3_3,99,Adv,197.6978021978022,178.5,197.6978021978022,96,182
1_3_3,99,Ele,238.51111111111112,211.0,238.51111111111112,99,180
1_3_3,100,Adv,229.18025078369905,214.0,229.18025078369905,107,638
1_3_3,100,Ele,221.94993045897078,207.0,221.94993045897078,103,719
1_3_3,101,Adv,212.94169835234473,200.0,212.94169835234473,106,789
1_3_3,101,Ele,217.5399061032864,207.0,217.5399061032864,92,213
1_3_3,102,Adv,221.8,203.0,221.8,111,1005
1_3_3,102,Ele,209.91434262948206,196.0,209.91434262948206,101,502
1_3_3,103,Adv,204.97368421052633,190.0,204.97368421052633,102,190
1_3_3,103,Ele,194.7898832684825,177.0,194.7898832684825,100,257
1_3_3,104,Adv,213.2086761406133,200.0,213.2086761406133,112,1337
1_3_3,104,Ele,212.19057971014493,197.0,212.19057971014493,114,1380
1_3_3,105,Adv,209.7287234042553,188.0,209.7287234042553,114,564
1_3_3,105,Ele,206.37989778534924,188.0,206.37989778534924,114,587
1_3_4,106,Adv,213.65041260315078,192.0,213.65041260315078,113,1333
1_3_4,106,Ele,198.76808510638298,190.5,198.76808510638298,114,470
1_3_4,107,Adv,225.17092651757187,206.0,225.17092651757187,102,626
1_3_4,107,Ele,209.55586206896552,192.0,209.55586206896552,102,725
1_3_4,108,Adv,220.36587872559096,203.0,220.36587872559096,108,973
1_3_4,108,Ele,208.67021276595744,195.0,208.67021276595744,111,846
1_3_4,109,Adv,211.3330115830116,198.0,211.3330115830116,111,1036
1_3_4,110,Adv,218.58951018638925,205.0,218.58951018638925,112,2307
1_3_4,110,Ele,211.89403054141602,197.0,211.89403054141602,113,2161
1_3_5,111,Adv,207.74583002382843,193.0,207.74583002382843,112,1259
1_3_5,112,Adv,214.2872611464968,200.0,214.2872611464968,113,1570
1_3_5,112,Ele,210.13706563706563,196.0,210.13706563706563,113,1036
1_3_5,113,Adv,222.69257950530036,202.0,222.69257950530036,110,849
1_3_5,114,Adv,216.74159836065573,200.0,216.74159836065573,114,4880
1_3_5,114,Ele,216.3251121076233,199.0,216.3251121076233,114,2676
1_4_1,115,Adv,210.51364365971108,196.0,210.51364365971108,113,1246
1_4_1,115,Ele,208.62630312750602,195.0,208.62630312750602,114,1247
1_4_1,116,Adv,216.08354646206308,196.0,216.08354646206308,110,1173
1_4_1,116,Ele,213.60036663611365,196.0,213.60036663611365,109,1091
1_4_1,117,Adv,210.67141208156983,197.0,210.67141208156983,114,2599
1_4_1,117,Ele,213.72782369146006,198.0,213.72782369146006,112,1815
1_4_1,119,Adv,210.4132530120482,197.0,210.4132530120482,113,3320
1_4_1,119,Ele,215.22546897546897,199.0,215.22546897546897,113,2772
1_4_2,120,Adv,224.64997896508203,207.0,224.64997896508203,114,2377
1_4_2,120,Ele,213.17602808425275,198.0,213.17602808425275,114,1994
1_4_2,121,Adv,221.16785714285714,206.0,221.16785714285714,111,840
1_4_2,121,Ele,220.19680196801968,203.0,220.19680196801968,107,813
1_4_2,122,Adv,211.17681312863948,197.0,211.17681312863948,113,1889
1_4_2,122,Ele,213.0880541871921,196.0,213.0880541871921,114,1624
1_4_2,123,Adv,207.68834080717488,189.5,207.68834080717488,112,892
1_4_2,123,Ele,217.4327485380117,205.5,217.4327485380117,103,342
1_4_2,124,Adv,204.89597315436242,190.0,204.89597315436242,104,596
1_4_2,124,Ele,218.38486312399357,202.0,218.38486312399357,105,621
1_4_2,125,Adv,213.5562827225131,198.5,213.5562827225131,110,764
1_4_2,125,Ele,215.56580732700135,200.0,215.56580732700135,111,737
1_4_2,126,Adv,205.47394789579158,195.0,205.47394789579158,112,998
1_4_2,126,Ele,212.46013667425967,195.5,212.46013667425967,112,878
1_4_2,127,Adv,213.87083333333334,198.0,213.87083333333334,112,480
1_4_2,127,Ele,196.45511482254696,180.0,196.45511482254696,112,479
1_4_3,128,Adv,211.66832504145938,197.0,211.66832504145938,114,1206
1_4_3,128,Ele,205.875,191.0,205.875,114,1256
1_4_3,129,Adv,223.59818481848185,204.0,223.59818481848185,114,1212
1_4_3,129,Ele,214.07522935779818,197.0,214.07522935779818,113,1090
1_4_3,130,Adv,217.18533333333335,203.0,217.18533333333335,111,750
1_4_3,130,Ele,207.29734219269102,199.0,207.29734219269102,109,602
1_4_3,131,Adv,221.80585106382978,198.0,221.80585106382978,114,1128
1_4_3,131,Ele,213.8110497237569,196.0,213.8110497237569,113,905
1_4_3,132,Adv,221.43193277310925,207.0,221.43193277310925,114,1785
1_4_3,132,Ele,219.28181818181818,203.0,219.28181818181818,112,770
1_4_4,133,Adv,214.33092485549133,195.0,214.33092485549133,114,1384
1_4_4,133,Ele,207.05496308449548,194.0,207.05496308449548,112,1219
1_4_4,134,Adv,209.3372921615202,190.0,209.3372921615202,107,842
1_4_4,134,Ele,209.12192118226602,195.0,209.12192118226602,110,812
1_4_4,135,Adv,221.01668806161746,204.0,221.01668806161746,110,779
1_4_4,135,Ele,221.54447852760737,204.5,221.54447852760737,108,652
1_4_4,136,Adv,212.90633245382585,195.0,212.90633245382585,112,758
1_4_4,136,Ele,201.33592233009708,182.0,201.33592233009708,107,515
1_4_4,137,Adv,219.4581497797357,207.0,219.4581497797357,111,681
1_4_4,137,Ele,203.25158562367864,189.0,203.25158562367864,105,473
1_4_4,138,Adv,217.1818181818182,197.0,217.1818181818182,114,1826
1_4_4,138,Ele,218.3277456647399,200.5,218.3277456647399,113,1730
1_4_4,139,Adv,224.70958083832335,201.0,224.70958083832335,107,668
1_4_4,139,Ele,208.26256983240222,195.0,208.26256983240222,105,358
1_4_4,140,Adv,217.40287769784172,197.0,217.40287769784172,105,556
1_4_4,140,Ele,208.67896174863387,191.5,208.67896174863387,110,732
1_4_4,141,Adv,213.28452751817238,196.0,213.28452751817238,111,963
1_4_5,142,Adv,210.00176211453746,199.0,210.00176211453746,113,1135
1_4_5,142,Ele,215.3284537968893,197.0,215.3284537968893,114,1093
1_4_5,143,Adv,208.9546178343949,196.0,208.9546178343949,114,1256
1_4_5,143,Ele,216.20157068062827,194.0,216.20157068062827,112,1146
1_4_5,144,Adv,213.8108308605341,197.0,213.8108308605341,114,1348
1_4_5,144,Ele,214.9160125588697,201.0,214.9160125588697,113,1274
1_4_5,145,Adv,212.31088082901553,195.0,212.31088082901553,114,1158
1_4_5,145,Ele,216.74728033472803,196.0,216.74728033472803,114,1195
1_5_1,146,Adv,218.41364474492931,203.0,218.41364474492931,114,1627
1_5_1,146,Ele,210.62030286034772,194.0,210.62030286034772,114,1783
1_5_1,147,Adv,217.64638157894737,200.0,217.64638157894737,113,1216
1_5_1,147,Ele,213.25284339457568,199.0,213.25284339457568,113,1143
1_5_1,148,Adv,208.2105719237435,192.0,208.2105719237435,111,1154
1_5_1,148,Ele,204.6270661157025,192.0,204.6270661157025,112,968
1_5_2,149,Adv,218.72335423197492,199.0,218.72335423197492,114,1276
1_5_2,149,Ele,210.10699241786014,197.0,210.10699241786014,114,1187
1_5_2,150,Adv,215.60802069857698,197.0,215.60802069857698,107,773
1_5_2,150,Ele,220.91292875989447,206.0,220.91292875989447,111,758
1_5_2,151,Adv,212.05562579013906,193.0,212.05562579013906,109,791
1_5_2,151,Ele,204.29717514124295,186.0,204.29717514124295,112,885
1_5_2,152,Adv,218.85828488372093,201.0,218.85828488372093,110,1376
1_5_2,152,Ele,209.47781299524564,193.0,209.47781299524564,113,1262
1_5_2,153,Adv,216.9701269604182,200.0,216.9701269604182,111,2678
1_5_2,153,Ele,211.20161943319837,200.0,211.20161943319837,112,2470
1_5_2,154,Adv,210.0978102189781,195.0,210.0978102189781,114,1370
1_5_2,154,Ele,205.5676004872107,188.0,205.5676004872107,110,821
1_5_3,155,Adv,220.46098331078034,204.0,220.46098331078034,114,2217
1_5_3,155,Ele,214.94117647058823,199.0,214.94117647058823,114,1411
1_5_3,156,Adv,211.44941427050054,195.0,211.44941427050054,111,939
1_5_3,156,Ele,223.63102725366878,201.0,223.63102725366878,111,954
1_5_3,157,Adv,216.68542336548768,200.0,216.68542336548768,114,1866
1_5_3,157,Ele,216.57630736392744,197.0,216.57630736392744,114,1874
1_5_3,158,Adv,215.52209492635023,202.0,215.52209492635023,114,1833
1_5_3,158,Ele,214.94561598224195,196.0,214.94561598224195,113,901
1_5_4,159,Adv,205.12225705329155,193.0,205.12225705329155,111,319
1_5_4,159,Ele,209.48709677419356,196.5,209.48709677419356,113,310
1_5_4,160,Adv,223.12286689419795,202.5,223.12286689419795,110,1172
1_5_4,160,Ele,214.73194444444445,199.0,214.73194444444445,107,720
1_5_4,161,Adv,217.83053040103493,201.0,217.83053040103493,104,773
1_5_4,162,Adv,212.43097643097644,195.0,212.43097643097644,92,297
1_5_4,163,Adv,220.13301749271136,205.0,220.13301749271136,112,2744
1_5_4,163,Ele,215.5756880733945,202.0,215.5756880733945,112,1744
1_5_4,164,Adv,228.86011191047163,205.0,228.86011191047163,110,1251
1_5_4,164,Ele,213.19751992914084,196.0,213.19751992914084,110,1129
1_5_4,165,Adv,217.41252006420547,201.0,217.41252006420547,113,1869
1_5_4,165,Ele,214.67864806866953,197.0,214.67864806866953,114,1864
1_5_5,166,Adv,215.95822942643392,202.0,215.95822942643392,114,1604
1_5_5,166,Ele,218.1570909090909,199.0,218.1570909090909,114,1375
1_5_5,167,Adv,219.30171821305842,199.0,219.30171821305842,111,1455
1_5_5,167,Ele,219.48767833981842,201.0,219.48767833981842,114,1542
1_5_5,168,Adv,212.99414776883688,200.0,212.99414776883688,114,1367
1_5_5,168,Ele,215.875,198.0,215.875,114,1408
1_6_1,169,Adv,221.49441891004597,202.0,221.49441891004597,114,1523
1_6_1,169,Ele,207.83398692810457,191.0,207.83398692810457,114,1530
1_6_1,170,Adv,208.92055267702935,194.0,208.92055267702935,111,1737
1_6_1,170,Ele,212.83962936564504,196.0,212.83962936564504,114,1403
1_6_1,171,Adv,221.49581706636923,204.0,221.49581706636923,113,1793
1_6_1,171,Ele,219.76836861768368,202.0,219.76836861768368,112,803
1_6_2,172,Adv,219.76518438177874,203.0,219.76518438177874,114,1844
1_6_2,172,Ele,222.3,201.0,222.3,114,1450
1_6_2,173,Adv,218.076209086468,201.0,218.076209086468,111,2047
1_6_2,173,Ele,216.09387997623293,199.0,216.09387997623293,111,1683
1_6_2,174,Adv,223.45012787723786,212.0,223.45012787723786,98,391
1_6_2,174,Ele,214.31397459165154,196.0,214.31397459165154,107,551
1_6_2,175,Adv,211.467718794835,193.0,211.467718794835,114,1394
1_6_2,175,Ele,207.43648648648647,189.5,207.43648648648647,112,1480
1_6_2,176,Adv,195.21072088724583,181.0,195.21072088724583,114,541
1_6_2,176,Ele,214.98056537102474,200.0,214.98056537102474,112,566
1_6_3,177,Adv,220.71264367816093,200.0,220.71264367816093,114,1914
1_6_3,177,Ele,214.43951612903226,201.0,214.43951612903226,114,1736
1_6_3,178,Adv,209.87679324894515,193.0,209.87679324894515,111,1185
1_6_3,178,Ele,217.54761904761904,200.0,217.54761904761904,112,1050
1_6_3,179,Adv,222.25439330543932,202.0,222.25439330543932,112,1195
1_6_3,179,Ele,209.34778982485403,190.0,209.34778982485403,114,1199
1_6_3,180,Adv,227.75908479138627,201.0,227.75908479138627,114,1486
1_6_3,180,Ele,217.60140562248995,197.0,217.60140562248995,114,996
1_6_4,181,Adv,214.03903903903904,198.0,214.03903903903904,112,999
1_6_4,181,Ele,210.72187981510015,194.0,210.72187981510015,112,1298
1_6_4,182,Adv,208.23561151079136,197.0,208.23561151079136,113,1112
1_6_4,182,Ele,214.3667883211679,200.0,214.3667883211679,112,1096
1_6_4,183,Adv,216.5239520958084,196.0,216.5239520958084,114,1002
1_6_4,183,Ele,209.3869610935857,195.0,209.3869610935857,113,951
1_6_4,184,Adv,209.17311906501095,193.0,209.17311906501095,112,1369
1_6_4,184,Ele,213.73637176050045,202.0,213.73637176050045,114,1119
1_6_4,185,Adv,220.68208092485548,205.0,220.68208092485548,113,1384
1_6_4,185,Ele,213.23564064801178,197.0,213.23564064801178,114,1358
1_7_1,186,Adv,215.9786003470214,202.0,215.9786003470214,114,1729
1_7_1,186,Ele,213.56117021276594,196.0,213.56117021276594,114,1504
1_7_1,187,Adv,218.10472541507025,202.0,218.10472541507025,114,1566
1_7_1,187,Ele,220.88760504201682,203.0,220.88760504201682,109,952
1_7_1,188,Adv,214.78682755153343,200.0,214.78682755153343,114,1989
1_7_1,188,Ele,201.88562874251497,188.0,201.88562874251497,113,1670
1_7_1,189,Adv,199.4788732394366,185.0,199.4788732394366,112,1065
1_7_1,189,Ele,208.2037180480248,196.0,208.2037180480248,113,1291
1_7_1,190,Adv,218.39184177997527,202.0,218.39184177997527,110,809
1_7_1,190,Ele,220.8644251626898,199.0,220.8644251626898,113,922
1_7_1,191,Adv,216.10979228486647,197.0,216.10979228486647,103,337
1_7_1,191,Ele,201.14577259475217,186.0,201.14577259475217,105,343
1_7_1,192,Adv,202.74505494505493,190.0,202.74505494505493,108,455
1_7_1,192,Ele,212.22762645914398,200.0,212.22762645914398,111,514
1_7_1,193,Adv,204.15322580645162,192.5,204.15322580645162,110,248
1_7_1,193,Ele,192.65145228215766,174.0,192.65145228215766,114,241
1_7_2,194,Adv,215.10636079249218,200.0,215.10636079249218,114,1918
1_7_2,194,Ele,212.15539858728556,196.0,212.15539858728556,112,1982
1_7_2,195,Adv,209.54716981132074,201.0,209.54716981132074,111,1113
1_7_2,195,Ele,214.69752520623283,197.0,214.69752520623283,110,1091
1_7_2,196,Adv,221.1959731543624,204.0,221.1959731543624,110,1490
1_7_2,196,Ele,215.75632183908047,204.0,215.75632183908047,112,1305
1_7_2,197,Adv,206.79705654531372,195.0,206.79705654531372,112,1291
1_7_2,197,Ele,206.67955801104972,189.0,206.67955801104972,111,1267
1_7_2,198,Adv,207.34375,193.5,207.34375,114,1152
1_7_2,198,Ele,207.13560804899387,190.0,207.13560804899387,113,1143
1_7_3,199,Adv,210.89556135770235,192.0,210.89556135770235,114,1149
1_7_3,199,Ele,205.12176414189838,186.0,205.12176414189838,113,1043
1_7_3,200,Adv,220.0865051903114,206.0,220.0865051903114,106,578
1_7_3,200,Ele,208.24514563106797,196.5,208.24514563106797,105,412
