text_id,align_idx,level,RegRateFirstPass,RegRateTotal,n_subjects,n_rows
1_4_5,143,Adv,0.27229299363057324,0.2575438596491228,114,2850
1_4_5,143,Ele,0.3089005235602094,0.30511060259344014,114,2622
1_4_5,144,Adv,0.2626112759643917,0.27125506072874495,114,2964
1_4_5,144,Ele,0.25745682888540034,0.26973684210526316,114,2736
1_4_5,145,Adv,0.3920552677029361,0.34868421052631576,114,2280
1_4_5,145,Ele,0.3573221757322176,0.2903091060985798,114,2394
1_5_1,146,Adv,0.22618315918869084,0.23402255639097744,114,3192
1_5_1,146,Ele,0.20695457094784073,0.17755595886267392,114,3306
1_5_1,147,Adv,0.25411184210526316,0.2208237986270023,114,2622
1_5_1,147,Ele,0.29658792650918636,0.21730462519936203,114,2508
1_5_1,148,Adv,0.25216637781629114,0.18922305764411027,114,2394
1_5_1,148,Ele,0.24173553719008264,0.1827485380116959,114,2052
1_5_2,149,Adv,0.18887147335423196,0.20498614958448755,114,2166
1_5_2,149,Ele,0.17270429654591407,0.16910331384015595,114,2052
1_5_2,150,Adv,0.2238033635187581,0.18830409356725147,114,1710
1_5_2,150,Ele,0.19525065963060687,0.16885964912280702,114,1368
1_5_2,151,Adv,0.20733249051833122,0.16173245614035087,114,1824
1_5_2,151,Ele,0.1807909604519774,0.12693498452012383,114,1938
1_5_2,152,Adv,0.27325581395348836,0.25840643274853803,114,2736
1_5_2,152,Ele,0.27179080824088747,0.2738367658276125,114,2622
1_5_2,153,Adv,0.23674383868558627,0.20681511470985156,114,5928
1_5_2,153,Ele,0.2522267206477733,0.21799178798058977,114,5358
1_5_2,154,Adv,0.2613138686131387,0.18233082706766918,114,3192
1_5_2,154,Ele,0.2557856272838002,0.19917440660474717,114,1938
1_5_3,155,Adv,0.2210193955796121,0.3013276434329066,114,4218
1_5_3,155,Ele,0.21048901488306165,0.2566742944317315,114,2622
1_5_3,156,Adv,0.29179978700745474,0.34265350877192985,114,1824
1_5_3,156,Ele,0.25681341719077566,0.22497420020639836,114,1938
1_5_3,157,Adv,0.25884244372990356,0.26089417091114886,114,3534
1_5_3,157,Ele,0.26200640341515474,0.28015350877192985,114,3648
1_5_3,158,Adv,0.29732678668848883,0.24646293152235427,114,3534
1_5_3,158,Ele,0.316315205327414,0.2596491228070175,114,1710
1_5_4,159,Adv,0.26959247648902823,0.36622807017543857,114,456
1_5_4,159,Ele,0.3032258064516129,0.38596491228070173,114,456
1_5_4,160,Adv,0.2354948805460751,0.26685133887349954,114,2166
1_5_4,160,Ele,0.24166666666666667,0.21862348178137653,114,1482
1_5_4,161,Adv,0.240620957309185,0.22149122807017543,114,1824
1_5_4,162,Adv,0.3434343434343434,0.4093567251461988,114,684
1_5_4,163,Adv,0.2817055393586006,0.2819548872180451,114,5586
1_5_4,163,Ele,0.2786697247706422,0.2954887218045113,114,3990
1_5_4,164,Adv,0.2973621103117506,0.3493516399694889,114,2622
1_5_4,164,Ele,0.2745792736935341,0.2958532695374801,114,2508
1_5_4,165,Adv,0.24719101123595505,0.2167352537722908,114,4374
1_5_4,165,Ele,0.29935622317596566,0.2753411306042885,114,4104
1_5_5,166,Adv,0.17830423940149626,0.2774528914879792,114,3078
1_5_5,166,Ele,0.18836363636363637,0.27610693400167086,114,2394
1_5_5,167,Adv,0.3243986254295533,0.3690260133091349,114,3306
1_5_5,167,Ele,0.30544747081712065,0.350227420402859,114,3078
1_5_5,168,Adv,0.29114850036576445,0.26210526315789473,114,2850
1_5_5,168,Ele,0.25142045454545453,0.2540045766590389,114,2622
1_6_1,169,Adv,0.17793827971109652,0.18421052631578946,114,2736
1_6_1,169,Ele,0.16732026143790849,0.19005847953216373,114,2736
1_6_1,170,Adv,0.2659758203799655,0.24013157894736842,114,3648
1_6_1,170,Ele,0.22879543834640056,0.21824561403508771,114,2850
1_6_1,171,Adv,0.294478527607362,0.29005847953216374,114,3420
1_6_1,171,Ele,0.298879202988792,0.26096491228070173,114,1368
1_6_2,172,Adv,0.19251626898047722,0.25801572897761643,114,3306
1_6_2,172,Ele,0.17793103448275863,0.2757437070938215,114,2622
1_6_2,173,Adv,0.2501221299462628,0.31223328591749644,114,4218
1_6_2,173,Ele,0.25846702317290554,0.2833599149388623,114,3762
1_6_2,174,Adv,0.3273657289002558,0.39724310776942356,114,798
1_6_2,174,Ele,0.26678765880217786,0.22631578947368422,114,1140
1_6_2,175,Adv,0.23457675753228122,0.20741369552914543,114,3534
1_6_2,175,Ele,0.19256756756756757,0.18053197509903793,114,3534
1_6_2,176,Adv,0.36044362292051757,0.306140350877193,114,1140
1_6_2,176,Ele,0.36395759717314485,0.30087719298245613,114,1140
1_6_3,177,Adv,0.18025078369905956,0.20308346624136098,114,3762
1_6_3,177,Ele,0.17857142857142858,0.20701754385964913,114,3420
1_6_3,178,Adv,0.2810126582278481,0.25,114,2736
1_6_3,178,Ele,0.20666666666666667,0.21096491228070174,114,2280
1_6_3,179,Adv,0.27615062761506276,0.3109649122807018,114,2280
1_6_3,179,Ele,0.27689741451209343,0.33532695374800636,114,2508
1_6_3,180,Adv,0.3506056527590848,0.39855072463768115,114,2622
