text_id,align_idx,level,mean_HigherPassFixation,median_HigherPassFixation,mean_nonzero_HigherPassFixation,n_subjects,n_rows
1_1_1,30,Ele,89.23146357188911,0.0,335.91747572815535,112,1551
1_1_1,31,Adv,154.8394863563403,0.0,422.4744525547445,114,1869
1_1_1,31,Ele,109.25776053215077,0.0,345.79122807017546,113,1804
1_1_2,32,Adv,134.8514173998045,0.0,386.42296918767505,114,1023
1_1_2,33,Adv,206.57069846678024,0.0,457.57358490566037,113,587
1_1_2,33,Ele,160.0982404692082,0.0,440.27016129032256,112,682
1_1_2,34,Adv,127.54154002026343,0.0,339.7665317139001,114,1974
1_1_2,34,Ele,126.26465661641541,0.0,334.5266272189349,112,1791
1_1_2,35,Adv,97.53108108108108,0.0,379.8578947368421,109,740
1_1_2,35,Ele,72.47630057803468,0.0,323.1546391752577,113,865
1_1_2,36,Adv,65.21023965141612,0.0,289.19323671497585,114,918
1_1_2,36,Ele,51.16197183098591,0.0,287.316384180791,112,994
1_1_2,37,Adv,157.14254385964912,0.0,471.42763157894734,114,912
1_1_2,37,Ele,40.094202898550726,0.0,276.65,112,276
1_1_3,38,Adv,183.08347750865053,0.0,440.4672216441207,114,2312
1_1_3,38,Ele,147.54244861483468,0.0,410.18633540372673,114,2238
1_1_3,39,Adv,178.73608505315823,0.0,400.8401122019635,114,1599
1_1_3,39,Ele,150.41774193548386,0.0,373.036,105,620
1_1_3,40,Adv,68.78420467185762,0.0,279.80542986425337,114,899
1_1_3,40,Ele,69.18290854572713,0.0,250.78804347826087,114,667
1_1_4,41,Adv,184.97061909758656,0.0,424.2527075812274,114,1906
1_1_4,41,Ele,174.79684657368102,0.0,395.3909465020576,114,1649
1_1_4,42,Adv,176.75155763239874,0.0,418.7250922509225,113,1284
1_1_4,42,Ele,138.7128712871287,0.0,370.3083700440529,114,1212
1_1_4,43,Adv,203.32903225806453,0.0,460.5678496868476,113,1085
1_1_4,43,Ele,193.0966386554622,0.0,424.5450346420323,114,952
1_1_4,44,Adv,119.4877800407332,0.0,358.82874617737,113,982
1_1_5,45,Adv,115.875,0.0,390.1515151515151,112,1000
1_1_5,45,Ele,136.50887021475256,0.0,380.7317708333333,113,1071
1_1_5,46,Adv,105.21377459749553,0.0,354.3042168674699,112,1118
1_1_5,46,Ele,98.31860465116279,0.0,315.5,111,860
1_1_5,47,Adv,59.6496062992126,0.0,356.49411764705883,98,508
1_1_5,48,Adv,170.90823699421966,0.0,392.2669983416252,114,1384
1_1_5,48,Ele,181.91373801916933,0.0,402.3957597173145,114,1252
1_1_6,49,Adv,191.45742697327532,0.0,507.504118616145,113,1609
1_1_6,50,Adv,253.15010570824523,80.5,497.8794178794179,111,946
1_1_6,51,Adv,207.92689850958126,0.0,452.11265432098764,113,1409
1_1_6,51,Ele,130.58579881656806,0.0,357.68233387358185,113,1690
1_1_6,52,Adv,162.55686406460296,0.0,392.14204545454544,114,2972
1_1_6,52,Ele,120.17052331790673,0.0,347.9989690721649,114,2809
1_1_7,53,Adv,194.72761904761904,0.0,424.1991701244813,111,525
1_1_7,53,Ele,147.85892857142858,0.0,366.37610619469024,114,560
1_1_7,54,Adv,123.85755395683454,0.0,367.86752136752136,106,695
1_1_7,55,Adv,175.1367292225201,0.0,385.4041297935103,109,746
1_1_7,55,Ele,100.9759493670886,0.0,302.1628787878788,110,790
1_1_7,56,Adv,175.98303167420815,0.0,395.8498727735369,109,884
1_1_7,56,Ele,138.4931129476584,0.0,378.9422110552764,114,1089
1_1_7,57,Adv,176.93008849557523,0.0,375.8101503759398,114,1130
1_1_7,57,Ele,157.39356669820245,0.0,368.880266075388,112,1057
1_1_7,58,Adv,141.35724962630792,0.0,363.7230769230769,113,1338
1_1_7,58,Ele,71.56992724333064,0.0,264.2746268656716,114,1237
1_1_7,59,Adv,267.78025851938895,169.0,459.4375,110,851
1_1_7,60,Adv,104.02414486921529,0.0,332.475884244373,114,994
1_2_1,61,Adv,135.7890428211587,0.0,387.8291366906475,114,1588
1_2_1,61,Ele,103.21980074719801,0.0,338.3081632653061,113,1606
1_2_1,62,Adv,169.76060458313017,0.0,439.6199494949495,114,2051
1_2_1,62,Ele,166.65121412803532,0.0,422.535447761194,111,1359
1_2_1,63,Adv,124.64339419978518,0.0,360.38198757763973,113,1862
1_2_1,63,Ele,158.8849315068493,0.0,442.69465648854964,111,1095
1_2_1,64,Adv,79.3180357962368,0.0,344.29083665338646,113,2179
1_2_1,64,Ele,85.2188883423512,0.0,351.41987829614607,113,2033
1_2_2,65,Adv,186.855091383812,0.0,427.25671641791047,111,766
1_2_2,65,Ele,176.56282271944923,0.0,394.55,114,581
1_2_2,66,Adv,140.41932059447984,0.0,423.9583333333333,112,942
1_2_2,66,Ele,161.2530864197531,0.0,394.607250755287,113,810
1_2_2,67,Adv,112.3472972972973,0.0,306.77859778597787,107,740
1_2_2,67,Ele,127.69559412550066,0.0,334.4195804195804,111,749
1_2_2,68,Adv,120.09801563439567,0.0,369.17375231053603,110,1663
1_2_2,68,Ele,142.47002141327624,0.0,387.3857350800582,114,1868
1_2_2,69,Adv,144.642683912692,0.0,391.5164113785558,111,1237
1_2_2,69,Ele,106.3003717472119,0.0,330.19399538106234,114,1345
1_2_2,70,Adv,120.45717526942711,0.0,364.89003436426117,114,1763
1_2_2,70,Ele,137.9923935091278,0.0,403.14222222222224,114,1972
1_2_3,71,Adv,142.7122807017544,0.0,384.31181102362206,114,1710
1_2_3,72,Adv,158.5147575544624,0.0,395.03765323992997,114,2846
1_2_3,72,Ele,184.8267441860465,0.0,429.98467087466184,114,2580
1_2_3,73,Adv,202.89561270801815,0.0,447.54393770856507,113,1983
1_2_3,73,Ele,147.32439926062847,0.0,374.6298472385429,114,2164
1_2_3,74,Adv,63.74183006535948,0.0,282.6811594202899,113,918
1_2_4,75,Adv,188.17603783499737,0.0,441.0086206896552,113,1903
1_2_4,75,Ele,229.1791867677464,60.0,453.66848567530695,114,1451
1_2_4,76,Adv,131.21877065432915,0.0,359.0126582278481,112,1513
1_2_4,76,Ele,117.19664967225054,0.0,369.9103448275862,111,1373
1_2_4,77,Adv,110.28300094966761,0.0,316.425068119891,112,1053
1_2_4,77,Ele,67.22095671981776,0.0,256.60869565217394,102,439
1_2_4,78,Adv,136.5188679245283,0.0,336.5348837209302,107,424
1_2_4,78,Ele,143.72823218997362,0.0,380.9300699300699,104,379
1_2_4,79,Adv,106.56826568265683,0.0,343.8095238095238,104,542
1_2_4,79,Ele,76.93280632411067,0.0,299.44615384615383,100,253
1_2_4,80,Adv,90.90981432360742,0.0,329.5480769230769,107,377
1_2_4,80,Ele,79.61920529801324,0.0,304.36708860759495,104,302
1_2_4,81,Adv,94.90546448087431,0.0,363.3410041841004,114,1830
1_2_4,81,Ele,108.43227990970655,0.0,407.0805084745763,114,886
1_2_5,82,Adv,203.0030395136778,0.0,448.241610738255,114,1316
1_2_5,82,Ele,180.8781512605042,0.0,403.0805243445693,114,1190
1_2_5,83,Adv,198.93295019157088,0.0,407.2274509803922,110,1044
1_2_5,83,Ele,208.36703096539162,0.0,431.6735849056604,113,1098
1_2_5,84,Adv,149.40195341848235,0.0,406.65439672801637,112,1331
1_2_5,84,Ele,101.90809628008753,0.0,329.13074204947,111,914
1_2_5,85,Adv,89.15883190883191,0.0,332.0397877984085,114,1404
1_2_5,85,Ele,65.41507936507936,0.0,272.92384105960264,114,1260
1_2_5,86,Adv,69.96752368064952,0.0,311.48192771084337,114,1478
1_2_6,87,Adv,209.2315249893208,0.0,473.7050290135397,114,2341
1_2_6,87,Ele,138.98045112781955,0.0,366.75396825396825,113,1330
1_2_6,88,Adv,216.57856093979441,0.0,442.91291291291293,109,681
1_2_6,88,Ele,123.17403708987162,0.0,342.6388888888889,108,701
1_2_6,89,Adv,220.2711022840119,0.0,481.15618221258137,114,1007
1_2_6,89,Ele,96.81725021349274,0.0,340.4594594594595,114,1171
1_3_1,90,Adv,148.60256410256412,0.0,404.12361331220285,114,1716
1_3_1,90,Ele,100.30288166768854,0.0,325.2365805168986,113,1631
1_3_1,91,Adv,242.47740667976424,101.5,464.86252354048963,113,1018
1_3_1,91,Ele,170.1923509561305,0.0,386.9590792838875,114,889
1_3_1,92,Adv,145.60900716479017,0.0,427.2072072072072,114,977
1_3_1,92,Ele,86.28243670886076,0.0,337.6501547987616,111,1264
1_3_1,93,Adv,102.92355117139334,0.0,372.63839285714283,113,811
1_3_1,93,Ele,60.25059101654846,0.0,260.0612244897959,114,846
1_3_2,94,Adv,158.0418149466192,0.0,377.95531914893616,114,1124
1_3_2,94,Ele,132.3313679245283,0.0,370.35313531353137,113,848
1_3_2,95,Adv,198.4330320460148,0.0,407.23946037099495,113,1217
1_3_2,95,Ele,182.07069219440353,0.0,407.334431630972,113,1358
1_3_2,96,Adv,188.72815533980582,0.0,421.881469115192,111,1339
1_3_2,96,Ele,134.33996683250413,0.0,363.26008968609864,111,603
1_3_2,97,Adv,141.13539651837525,0.0,375.1516709511568,114,1034
1_3_2,97,Ele,175.7338204592902,0.0,395.19483568075117,114,958
1_3_3,98,Adv,157.66276803118907,0.0,432.5187165775401,113,1026
1_3_3,98,Ele,171.22848438690022,0.0,423.3954802259887,114,1313
1_3_3,99,Adv,187.8846153846154,0.0,422.1604938271605,96,182
1_3_3,99,Ele,159.15555555555557,0.0,362.63291139240505,99,180
1_3_3,100,Adv,150.22727272727272,0.0,381.85258964143424,107,638
1_3_3,100,Ele,76.52851182197496,0.0,300.6775956284153,103,719
1_3_3,101,Adv,106.96831432192648,0.0,366.9478260869565,106,789
1_3_3,101,Ele,94.26760563380282,0.0,299.6865671641791,92,213
1_3_3,102,Adv,186.56616915422885,0.0,477.09669211195927,111,1005
1_3_3,102,Ele,63.57171314741036,0.0,295.49074074074076,101,502
1_3_3,103,Adv,274.7684210526316,0.5,549.5368421052632,102,190
1_3_3,103,Ele,56.55642023346304,0.0,269.1666666666667,100,257
1_3_3,104,Adv,112.36350037397158,0.0,375.575,112,1337
1_3_3,104,Ele,81.45579710144928,0.0,344.8128834355828,114,1380
1_3_3,105,Adv,170.1578014184397,0.0,499.8385416666667,114,564
1_3_3,105,Ele,115.32197614991482,0.0,410.26666666666665,114,587
1_3_4,106,Adv,152.40885221305325,0.0,373.4577205882353,113,1333
1_3_4,106,Ele,114.07872340425531,0.0,341.50955414012736,114,470
1_3_4,107,Adv,167.36421725239617,0.0,425.8943089430894,102,626
1_3_4,107,Ele,123.50758620689655,0.0,403.34684684684686,102,725
1_3_4,108,Adv,152.06474820143885,0.0,377.44642857142856,108,973
1_3_4,108,Ele,191.17848699763593,0.0,431.2986666666667,111,846
1_3_4,109,Adv,120.36389961389962,0.0,387.2577639751553,111,1036
1_3_4,110,Adv,117.65973125270915,0.0,385.02269503546097,112,2307
1_3_4,110,Ele,117.86441462285978,0.0,388.2698170731707,113,2161
1_3_5,111,Adv,169.86100079428118,0.0,373.8723776223776,112,1259
1_3_5,112,Adv,175.87006369426751,0.0,454.1381578947368,113,1570
1_3_5,112,Ele,138.97972972972974,0.0,441.66564417177915,113,1036
1_3_5,113,Adv,173.1060070671378,0.0,412.82865168539325,110,849
1_3_5,114,Adv,155.01004098360656,0.0,383.4004054738976,114,4880
1_3_5,114,Ele,127.90620328849029,0.0,371.63626492942456,114,2676
1_4_1,115,Adv,145.23756019261637,0.0,390.8552915766739,113,1246
1_4_1,115,Ele,98.05132317562149,0.0,360.67846607669617,114,1247
1_4_1,116,Adv,135.95822676896844,0.0,364.10730593607303,110,1173
1_4_1,116,Ele,96.62603116406966,0.0,347.9174917491749,109,1091
1_4_1,117,Adv,160.6013851481339,0.0,393.03483992467045,114,2599
1_4_1,117,Ele,149.8198347107438,0.0,395.8122270742358,112,1815
1_4_1,119,Adv,147.93584337349398,0.0,408.608153078203,113,3320
1_4_1,119,Ele,169.21861471861473,0.0,406.8291413703382,113,2772
1_4_2,120,Adv,183.86032814472023,0.0,422.66537717601545,114,2377
1_4_2,120,Ele,111.30591775325978,0.0,386.6620209059233,114,1994
1_4_2,121,Adv,154.92619047619047,0.0,402.90402476780184,111,840
1_4_2,121,Ele,112.44895448954489,0.0,338.5962962962963,107,813
1_4_2,122,Adv,127.97353096876654,0.0,377.721875,113,1889
1_4_2,122,Ele,105.98706896551724,0.0,354.1625514403292,114,1624
1_4_2,123,Adv,101.10986547085201,0.0,355.0787401574803,112,892
1_4_2,123,Ele,160.10526315789474,0.0,380.25,103,342
1_4_2,124,Adv,124.06543624161074,0.0,395.41711229946526,104,596
1_4_2,124,Ele,95.58615136876007,0.0,339.19428571428574,105,621
1_4_2,125,Adv,144.24869109947645,0.0,425.5057915057915,110,764
1_4_2,125,Ele,119.9864314789688,0.0,467.8835978835979,111,737
1_4_2,126,Adv,94.02104208416834,0.0,354.0867924528302,112,998
1_4_2,126,Ele,103.71981776765377,0.0,370.1869918699187,112,878
1_4_2,127,Adv,156.55208333333334,0.0,458.2012195121951,112,480
1_4_2,127,Ele,85.22964509394572,0.0,314.03846153846155,112,479
1_4_3,128,Adv,207.94444444444446,0.0,441.51584507042253,114,1206
1_4_3,128,Ele,189.5175159235669,0.0,428.11870503597123,114,1256
1_4_3,129,Adv,280.67904290429044,128.5,523.3584615384615,114,1212
1_4_3,129,Ele,164.44128440366973,0.0,374.9811715481172,113,1090
1_4_3,130,Adv,225.32666666666665,0.0,463.0,111,750
1_4_3,130,Ele,147.84551495016612,0.0,361.8008130081301,109,602
1_4_3,131,Adv,192.06826241134752,0.0,436.80040322580646,114,1128
1_4_3,131,Ele,157.28950276243094,0.0,380.60695187165777,113,905
1_4_3,132,Adv,140.12100840336134,0.0,392.6467817896389,114,1785
1_4_3,132,Ele,134.21428571428572,0.0,360.08710801393727,112,770
1_4_4,133,Adv,167.58020231213874,0.0,392.4382402707276,114,1384
1_4_4,133,Ele,156.1025430680886,0.0,362.4552380952381,112,1219
1_4_4,134,Adv,166.46793349168647,0.0,385.07142857142856,107,842
1_4_4,134,Ele,183.4692118226601,0.0,400.4758064516129,110,812
1_4_4,135,Adv,243.90372272143773,0.0,502.64814814814815,110,779
1_4_4,135,Ele,239.78527607361963,134.5,440.3943661971831,108,652
1_4_4,136,Adv,159.71767810026384,0.0,423.3076923076923,112,758
1_4_4,136,Ele,139.95145631067962,0.0,332.14285714285717,107,515
1_4_4,137,Adv,129.83406754772395,0.0,377.85042735042737,111,681
1_4_4,137,Ele,129.13953488372093,0.0,404.52317880794703,105,473
1_4_4,138,Adv,206.46549835706463,0.0,452.5882352941176,114,1826
1_4_4,138,Ele,181.33294797687861,0.0,406.8819714656291,113,1730
1_4_4,139,Adv,180.86377245508982,0.0,429.9537366548043,107,668
1_4_4,139,Ele,143.64804469273744,0.0,359.6223776223776,105,358
1_4_4,140,Adv,200.46762589928056,0.0,427.0498084291188,105,556
1_4_4,140,Ele,141.99726775956285,0.0,415.768,110,732
1_4_4,141,Adv,100.52440290758048,0.0,322.68333333333334,111,963
1_4_5,142,Adv,171.25903083700442,0.0,390.3192771084337,113,1135
1_4_5,142,Ele,204.30832570905764,0.0,445.72654690618765,114,1093
1_4_5,143,Adv,153.0421974522293,0.0,373.24466019417474,114,1256
1_4_5,143,Ele,202.56020942408378,0.0,429.08317929759704,112,1146
1_4_5,144,Adv,194.63427299703264,0.0,425.2301458670989,114,1348
1_4_5,144,Ele,166.58241758241758,0.0,405.7858508604206,113,1274
1_4_5,145,Adv,185.12694300518135,0.0,423.6699604743083,114,1158
1_4_5,145,Ele,124.0326359832636,0.0,384.98441558441556,114,1195
1_5_1,146,Adv,143.5857406269207,0.0,391.9697986577181,114,1627
1_5_1,146,Ele,108.48513740886148,0.0,345.4089285714286,114,1783
1_5_1,147,Adv,164.81332236842104,0.0,458.6109839816934,113,1216
1_5_1,147,Ele,114.60542432195976,0.0,361.8618784530387,113,1143
1_5_1,148,Adv,75.89081455805892,0.0,339.4496124031008,111,1154
1_5_1,148,Ele,62.20867768595041,0.0,289.50961538461536,112,968
1_5_2,149,Adv,168.6269592476489,0.0,485.70654627539506,114,1276
1_5_2,149,Ele,104.57961246840775,0.0,318.2974358974359,114,1187
1_5_2,150,Adv,100.07891332470892,0.0,379.22058823529414,107,773
1_5_2,150,Ele,82.0,0.0,289.09767441860464,111,758
1_5_2,151,Adv,92.62199747155499,0.0,375.7128205128205,109,791
1_5_2,151,Ele,68.21920903954802,0.0,324.59139784946234,112,885
1_5_2,152,Adv,161.35101744186048,0.0,425.323754789272,110,1376
1_5_2,152,Ele,163.09270998415215,0.0,426.13457556935816,113,1262
1_5_2,153,Adv,117.61762509335325,0.0,397.20050441361917,111,2678
1_5_2,153,Ele,122.62024291497976,0.0,379.06382978723406,112,2470
1_5_2,154,Adv,87.87226277372262,0.0,380.9651898734177,114,1370
1_5_2,154,Ele,81.08526187576126,0.0,317.0047619047619,110,821
1_5_3,155,Adv,225.1362201172756,92.0,434.7796167247387,114,2217
1_5_3,155,Ele,226.64776754075123,0.0,492.7580893682589,114,1411
1_5_3,156,Adv,183.71352502662407,0.0,379.13626373626374,111,939
1_5_3,156,Ele,159.11425576519918,0.0,383.32070707070704,111,954
1_5_3,157,Adv,153.47106109324758,0.0,381.32756324900134,114,1866
1_5_3,157,Ele,170.45090715048025,0.0,412.16129032258067,114,1874
1_5_3,158,Adv,133.6633933442444,0.0,399.6818923327896,114,1833
1_5_3,158,Ele,106.1431742508324,0.0,346.5036231884058,113,901
1_5_4,159,Adv,309.8119122257053,139.0,558.361581920904,111,319
1_5_4,159,Ele,289.36129032258066,171.5,501.12849162011173,113,310
1_5_4,160,Adv,189.18941979522185,0.0,482.0217391304348,110,1172
1_5_4,160,Ele,121.89305555555555,0.0,333.6996197718631,107,720
1_5_4,161,Adv,122.23285899094438,0.0,409.030303030303,104,773
1_5_4,162,Adv,248.84848484848484,139.0,439.92857142857144,92,297
1_5_4,163,Adv,160.10422740524783,0.0,421.61804222648755,112,2744
1_5_4,163,Ele,182.2775229357798,0.0,414.46153846153845,112,1744
1_5_4,164,Adv,167.09752198241407,0.0,382.15539305301644,110,1251
1_5_4,164,Ele,138.31089459698848,0.0,350.1188340807175,110,1129
1_5_4,165,Adv,127.23970037453184,0.0,395.6921797004992,113,1869
1_5_4,165,Ele,130.15557939914163,0.0,340.26647966339414,114,1864
1_5_5,166,Adv,256.2998753117207,125.5,478.58556461001166,114,1604
1_5_5,166,Ele,233.89963636363638,118.0,448.55230125523013,114,1375
1_5_5,167,Adv,258.63024054982816,144.0,458.9109756097561,111,1455
1_5_5,167,Ele,226.4792477302205,34.0,450.03994845360825,114,1542
1_5_5,168,Adv,157.932699341624,0.0,379.427065026362,114,1367
1_5_5,168,Ele,108.11931818181819,0.0,330.9391304347826,114,1408
1_6_1,169,Adv,169.31910702560737,0.0,443.8433734939759,114,1523
1_6_1,169,Ele,153.90588235294118,0.0,447.67300380228136,114,1530
1_6_1,170,Adv,145.55325273459988,0.0,399.4091627172196,111,1737
1_6_1,170,Ele,125.9736279401283,0.0,369.7510460251046,114,1403
1_6_1,171,Adv,180.74288901282767,0.0,445.15384615384613,113,1793
1_6_1,171,Ele,107.33499377334994,0.0,383.06666666666666,112,803
1_6_2,172,Adv,209.50054229934923,0.0,432.6080627099664,114,1844
1_6_2,172,Ele,236.55793103448275,0.0,486.53758865248227,114,1450
1_6_2,173,Adv,223.81827063996093,0.0,467.50612244897957,111,2047
1_6_2,173,Ele,197.8199643493761,0.0,430.1434108527132,111,1683
1_6_2,174,Adv,203.47826086956522,0.0,420.95238095238096,98,391
1_6_2,174,Ele,105.38838475499092,0.0,299.32474226804123,107,551
1_6_2,175,Adv,116.62912482065997,0.0,339.41753653444675,114,1394
1_6_2,175,Ele,111.04864864864865,0.0,352.68669527897,112,1480
1_6_2,176,Adv,86.60813308687615,0.0,306.24183006535947,114,541
1_6_2,176,Ele,99.2756183745583,0.0,342.6219512195122,112,566
1_6_3,177,Adv,192.3296760710554,0.0,462.4610552763819,114,1914
1_6_3,177,Ele,175.40898617511522,0.0,416.56634746922026,114,1736
1_6_3,178,Adv,151.47932489451478,0.0,378.69831223628694,111,1185
1_6_3,178,Ele,150.02857142857144,0.0,348.51769911504425,112,1050
1_6_3,179,Adv,182.57573221757323,0.0,409.33958724202625,112,1195
1_6_3,179,Ele,194.4487072560467,0.0,399.9039451114923,114,1199
1_6_3,180,Adv,252.93472409152085,90.5,493.255905511811,114,1486
1_6_3,180,Ele,163.76506024096386,0.0,364.08482142857144,114,996
1_6_4,181,Adv,139.07707707707706,0.0,382.74931129476585,112,999
1_6_4,181,Ele,131.98613251155624,0.0,381.554565701559,112,1298
1_6_4,182,Adv,147.68974820143885,0.0,389.1729857819905,113,1112
1_6_4,182,Ele,133.90419708029196,0.0,393.455764075067,112,1096
1_6_4,183,Adv,151.84830339321357,0.0,404.6595744680851,114,1002
1_6_4,183,Ele,121.96214511041009,0.0,423.3065693430657,113,951
1_6_4,184,Adv,143.6252739225712,0.0,453.0483870967742,112,1369
1_6_4,184,Ele,133.19571045576407,0.0,417.4957983193277,114,1119
1_6_4,185,Adv,143.42630057803467,0.0,397.004,113,1384
1_6_4,185,Ele,109.8298969072165,0.0,351.76650943396226,114,1358
1_7_1,186,Adv,92.29381145170619,0.0,376.35849056603774,114,1729
1_7_1,186,Ele,116.77726063829788,0.0,392.91498881431767,114,1504
1_7_1,187,Adv,105.27841634738186,0.0,363.94260485651216,114,1566
1_7_1,187,Ele,105.17542016806723,0.0,320.91987179487177,109,952
1_7_1,188,Adv,65.27350427350427,0.0,294.3968253968254,114,1989
1_7_1,188,Ele,56.42335329341317,0.0,290.8240740740741,113,1670
1_7_1,189,Adv,71.89107981220657,0.0,312.50612244897957,112,1065
1_7_1,189,Ele,57.735863671572424,0.0,305.4795081967213,113,1291
1_7_1,190,Adv,112.33374536464771,0.0,348.191570881226,110,809
1_7_1,190,Ele,90.05531453362256,0.0,318.1264367816092,113,922
1_7_1,191,Adv,50.55786350148368,0.0,283.96666666666664,103,337
1_7_1,191,Ele,59.87463556851312,0.0,293.3857142857143,105,343
1_7_1,192,Adv,46.41978021978022,0.0,297.4788732394366,108,455
1_7_1,192,Ele,56.86186770428016,0.0,292.27,111,514
1_7_1,193,Adv,93.62096774193549,0.0,327.01408450704224,110,248
1_7_1,193,Ele,62.36929460580913,0.0,406.2432432432432,114,241
1_7_2,194,Adv,127.55370177267987,0.0,371.80547112462006,114,1918
1_7_2,194,Ele,120.59889001009081,0.0,369.4389489953632,112,1982
1_7_2,195,Adv,93.10871518418688,0.0,346.5886287625418,111,1113
1_7_2,195,Ele,134.50595783684693,0.0,370.57070707070704,110,1091
1_7_2,196,Adv,113.49328859060402,0.0,355.2626050420168,110,1490
1_7_2,196,Ele,131.83218390804598,0.0,360.67295597484275,112,1305
1_7_2,197,Adv,96.144848954299,0.0,321.5621761658031,112,1291
1_7_2,197,Ele,130.29202841357537,0.0,365.2212389380531,111,1267
1_7_2,198,Adv,75.70659722222223,0.0,279.53205128205127,114,1152
1_7_2,198,Ele,89.48293963254594,0.0,313.73926380368096,113,1143
1_7_3,199,Adv,164.9538729329852,0.0,432.72146118721463,114,1149
1_7_3,199,Ele,83.21572387344199,0.0,330.0152091254753,113,1043
1_7_3,200,Adv,106.53287197231833,0.0,329.2834224598931,106,578
1_7_3,200,Ele,98.16504854368932,0.0,311.10769230769233,105,412
