text_id,align_idx,level,mean_FF,median_FF,mean_nonzero_FF,n_subjects,n_rows
1_10_7,24,Ele,164.2061403508772,169.0,215.78674351585013,114,1368
1_10_7,25,Adv,148.24988146040778,157.0,210.75766767778902,114,4218
1_10_7,25,Ele,149.8344298245614,159.0,209.98693814829042,114,3648
1_10_7,26,Adv,143.01228070175438,154.0,214.8010540184453,114,2280
1_10_7,26,Ele,145.15,155.0,217.29612606697307,114,2280
1_10_7,27,Adv,123.01387188902488,129.0,206.86586620926244,114,4902
1_10_7,27,Ele,121.65767543859648,126.0,207.0768943635685,114,4560
1_1_1,28,Adv,144.6826441102757,157.0,214.5039479795634,114,3192
1_1_1,28,Ele,145.40277777777777,156.0,214.11302475780408,114,2736
1_1_1,29,Adv,140.27157894736843,150.5,212.3069569835369,114,2850
1_1_1,29,Ele,137.41938178780285,151.0,207.5596214511041,114,2394
1_1_1,30,Adv,158.41052631578947,166.0,209.59610027855155,114,2850
1_1_1,30,Ele,138.26378446115288,149.0,210.96462715105162,114,3192
1_1_1,31,Adv,147.8173374613003,158.0,216.53061224489795,114,3876
1_1_1,31,Ele,144.640350877193,154.0,219.28743028743028,114,3534
1_1_2,32,Adv,159.7795321637427,169.0,214.4607535321821,114,1710
1_1_2,33,Adv,137.96730462519938,147.0,213.0677339901478,114,1254
1_1_2,33,Ele,149.54306220095694,164.0,209.29352678571428,114,1254
1_1_2,34,Adv,141.3977377654663,153.0,207.56862080650626,114,4332
1_1_2,34,Ele,145.52230576441102,155.5,212.76438255771345,114,3990
1_1_2,35,Adv,133.35338345864662,146.0,207.43859649122808,114,1596
1_1_2,35,Ele,144.43040935672514,153.0,208.24283305227655,114,1710
1_1_2,36,Adv,127.80959752321981,139.0,208.32211942809084,114,1938
1_1_2,36,Ele,124.08356417359188,131.0,213.98487261146497,114,2166
1_1_2,37,Adv,118.80116959064327,113.0,214.97354497354496,114,2052
1_1_2,37,Ele,110.76315789473684,93.5,205.6514657980456,114,570
1_1_3,38,Adv,147.83761232349167,158.0,214.92783825816485,114,4674
1_1_3,38,Ele,136.15065789473684,149.0,206.19295914978412,114,4560
1_1_3,39,Adv,154.24248120300751,160.0,215.84480491012712,114,3192
1_1_3,39,Ele,145.95933014354068,164.0,213.57409568261377,114,1254
1_1_3,40,Adv,130.2719298245614,143.0,211.2694560669456,114,1938
1_1_3,40,Ele,135.95102339181287,144.0,204.82488986784142,114,1368
1_1_4,41,Adv,160.3808227465215,169.0,216.6812423375562,114,3306
1_1_4,41,Ele,149.02956465237168,162.0,204.7825892857143,114,3078
1_1_4,42,Adv,143.16959064327486,156.0,205.5152151101784,114,2736
1_1_4,42,Ele,137.7408293460925,151.0,204.8956109134045,114,2508
1_1_4,43,Adv,159.5489381348107,167.0,221.2439180537772,114,2166
1_1_4,43,Ele,140.83797729618163,151.0,206.9325246398787,114,1938
1_1_4,44,Adv,134.4478301015697,146.0,213.81350954478708,114,2166
1_1_5,45,Adv,146.5608552631579,159.0,212.1642857142857,114,1824
1_1_5,45,Ele,148.61348684210526,164.0,203.96613995485328,114,1824
1_1_5,46,Adv,122.46681922196797,134.0,205.9704939063502,114,2622
1_1_5,46,Ele,133.16491228070174,143.0,201.5150442477876,114,1710
1_1_5,47,Adv,116.22280701754386,126.0,202.59021406727828,114,1140
1_1_5,48,Adv,141.53744939271255,151.0,213.71217524197655,114,2964
1_1_5,48,Ele,134.51983218916857,148.0,199.04683972911963,114,2622
1_1_6,49,Adv,147.9838056680162,161.0,209.06768350810296,114,2964
1_1_6,50,Adv,139.01072124756334,150.0,205.8080808080808,114,2052
1_1_6,51,Adv,151.7825292397661,159.0,205.88844819038175,114,2736
1_1_6,51,Ele,155.3997975708502,166.0,208.60733695652175,114,2964
1_1_6,52,Adv,142.2413108242304,155.0,212.72821782178218,114,6042
1_1_6,52,Ele,140.24303405572755,150.0,214.85454545454544,114,5814
1_1_7,53,Adv,157.96820175438597,167.0,206.992816091954,114,912
1_1_7,53,Ele,155.68640350877192,169.5,201.6846590909091,114,912
1_1_7,54,Adv,135.53508771929825,144.5,210.5482180293501,114,1482
1_1_7,55,Adv,142.66337719298247,155.5,222.9802913453299,114,1824
1_1_7,55,Ele,129.80372807017545,141.0,206.59860383944152,114,1824
1_1_7,56,Adv,148.30811403508773,156.5,212.6682389937107,114,1824
1_1_7,56,Ele,153.18079922027292,165.5,208.85514950166112,114,2052
1_1_7,57,Adv,150.5232456140351,157.0,210.67710251688152,114,2280
1_1_7,57,Ele,146.94736842105263,161.0,209.008109794136,114,2280
1_1_7,58,Adv,137.44399460188933,150.0,212.7331592689295,114,2964
1_1_7,58,Ele,119.40716374269006,128.5,201.04492307692308,114,2736
1_1_7,59,Adv,164.24725877192984,169.0,218.04002911208153,114,1824
1_1_7,60,Adv,127.95106186518929,139.0,208.69126506024097,114,2166
1_2_1,61,Adv,167.08237986270024,171.0,218.82617382617383,114,2622
1_2_1,61,Ele,161.29633867276888,169.0,213.0574307304786,114,2622
1_2_1,62,Adv,161.3734335839599,168.0,218.70923913043478,114,3990
1_2_1,62,Ele,159.4378337147216,164.5,211.99087221095334,114,2622
1_2_1,63,Adv,156.58333333333334,162.0,218.43824091778203,114,3648
1_2_1,63,Ele,147.4921514312096,160.5,212.27109634551496,114,2166
1_2_1,64,Adv,131.44166666666666,142.0,212.09271054493985,114,4560
1_2_1,64,Ele,134.4781954887218,147.0,206.1344602381867,114,3990
1_2_2,65,Adv,160.46626180836708,170.0,219.3828413284133,114,1482
1_2_2,65,Ele,142.31666666666666,156.5,200.79331683168317,114,1140
1_2_2,66,Adv,143.8844169246646,151.0,216.16124031007752,114,1938
1_2_2,66,Ele,140.92731829573935,151.0,203.731884057971,114,1596
1_2_2,67,Adv,142.84837092731829,156.0,214.67608286252354,114,1596
1_2_2,67,Ele,142.72431077694236,154.0,204.47755834829442,114,1596
1_2_2,68,Adv,149.99736842105264,159.0,216.54326720135077,114,3420
1_2_2,68,Ele,146.05608718766612,156.0,212.64047987616098,114,3762
1_2_2,69,Adv,163.75877192982455,169.0,214.82738780207134,114,2280
1_2_2,69,Ele,148.26430205949657,155.0,209.229817007535,114,2622
1_2_2,70,Adv,149.47396717600452,156.5,214.2096512570965,114,3534
1_2_2,70,Ele,149.46518640350877,162.0,213.57187622405013,114,3648
1_2_3,71,Adv,152.545159194282,165.0,210.93171608265948,114,3078
1_2_3,72,Adv,151.28232618583496,162.0,213.3548682703322,114,6156
1_2_3,72,Ele,162.59589314194577,168.0,219.95172599784252,114,5016
1_2_3,73,Adv,149.62524366471735,159.0,212.03798342541435,114,4104
1_2_3,73,Ele,153.45424371740162,160.5,218.74619803987835,114,4218
1_2_3,74,Adv,96.95948203842941,0.0,200.44991364421415,114,2394
1_2_4,75,Adv,153.54442558007923,163.0,207.8230563002681,114,3534
1_2_4,75,Ele,160.22368421052633,167.0,213.11229946524065,114,2736
1_2_4,76,Adv,140.67073934837092,153.0,209.62698412698413,114,3192
1_2_4,76,Ele,137.156328320802,144.5,212.42261038330906,114,3192
1_2_4,77,Adv,140.76271929824563,153.0,211.70118733509236,114,2280
1_2_4,77,Ele,130.1335282651072,149.0,207.64696734059098,114,1026
1_2_4,78,Adv,135.33771929824562,144.0,198.43729903536976,114,912
1_2_4,78,Ele,132.6140350877193,139.0,210.62229102167183,114,1026
1_2_4,79,Adv,139.77017543859648,155.0,213.87651006711408,114,1140
1_2_4,79,Ele,121.7266081871345,137.5,206.6029776674938,114,684
1_2_4,80,Adv,127.468671679198,133.0,191.203007518797,114,798
1_2_4,80,Ele,128.56432748538012,145.0,203.5601851851852,114,684
1_2_4,81,Adv,115.94264507422402,121.0,201.045631825273,114,4446
1_2_4,81,Ele,111.14571150097466,108.0,197.63518197573657,114,2052
1_2_5,82,Adv,163.74269005847952,168.0,206.13496932515338,114,2052
1_2_5,82,Ele,160.43908382066277,169.0,207.7104100946372,114,2052
1_2_5,83,Adv,158.2969298245614,165.0,215.73042438732816,114,2280
1_2_5,83,Ele,158.61027568922304,163.0,217.60057306590258,114,2394
1_2_5,84,Adv,147.58333333333334,159.0,214.3248407643312,114,2736
1_2_5,84,Ele,138.275161588181,145.5,209.73669467787116,114,2166
1_2_5,85,Adv,136.93508771929825,146.0,209.4820182501342,114,2850
1_2_5,85,Ele,129.53894736842105,141.0,206.4798657718121,114,2850
1_2_5,86,Adv,123.23182957393483,134.0,204.5533021320853,114,3192
1_2_6,87,Adv,165.16398635477583,172.0,218.4444086368031,114,4104
1_2_6,87,Ele,153.1469298245614,161.0,201.83526011560693,114,2280
1_2_6,88,Adv,147.1140350877193,156.0,215.01282051282053,114,1482
1_2_6,88,Ele,152.64102564102564,160.5,216.05921680993313,114,1482
1_2_6,89,Adv,148.46345029239765,158.0,222.04591836734693,114,2052
1_2_6,89,Ele,121.17543859649123,125.0,210.83638583638583,114,2850
1_3_1,90,Adv,146.73401245048103,158.0,214.63493377483445,114,3534
1_3_1,90,Ele,135.7347247428917,151.0,204.4369020501139,114,3306
1_3_1,91,Adv,173.00274122807016,181.0,227.01942446043165,114,1824
1_3_1,91,Ele,165.1359649122807,170.0,213.75263584752636,114,1596
1_3_1,92,Adv,153.58771929824562,160.0,221.30334572490708,114,1938
1_3_1,92,Ele,131.12854251012146,143.5,212.26925177498634,114,2964
1_3_1,93,Adv,112.88544891640866,110.5,204.8426966292135,114,1938
1_3_1,93,Ele,113.16460268317853,107.0,204.2020484171322,114,1938
1_3_2,94,Adv,153.51341589267287,166.0,209.51338028169013,114,1938
1_3_2,94,Ele,155.64473684210526,170.5,216.95109170305676,114,1596
1_3_2,95,Adv,162.1706140350877,161.0,210.44336937962436,114,2280
1_3_2,95,Ele,150.66526315789474,160.0,217.30566801619435,114,2850
1_3_2,96,Adv,156.65749601275917,167.0,220.72865168539326,114,2508
1_3_2,96,Ele,164.61052631578949,172.0,218.96849474912486,114,1140
1_3_2,97,Adv,150.88338493292053,162.5,215.64306784660766,114,1938
1_3_2,97,Ele,152.47752192982455,164.5,212.95482388973966,114,1824
1_3_3,98,Adv,158.33178534571724,168.0,216.8530035335689,114,1938
1_3_3,98,Ele,157.45877192982456,163.0,207.5179190751445,114,2280
1_3_3,99,Adv,144.94444444444446,145.5,198.284,114,342
1_3_3,99,Ele,164.51754385964912,171.0,226.875,114,342
1_3_3,100,Adv,159.7097288676236,175.0,223.52232142857142,114,1254
1_3_3,100,Ele,139.07692307692307,152.0,218.1079365079365,114,1482
1_3_3,101,Adv,138.14963880288957,148.5,215.39340305711988,114,1938
1_3_3,101,Ele,138.93421052631578,142.5,215.48979591836735,114,456
1_3_3,102,Adv,163.40815273477813,168.0,218.25292901447278,114,1938
1_3_3,102,Ele,123.92456140350878,145.0,203.56484149855908,114,1140
1_3_3,103,Adv,135.5482456140351,140.0,200.03236245954693,114,456
1_3_3,103,Ele,119.32309941520468,119.0,198.0995145631068,114,684
1_3_3,104,Adv,134.2108636977058,147.0,210.81134075251722,114,2964
1_3_3,104,Ele,124.14944769330734,133.0,208.8153005464481,114,3078
1_3_3,105,Adv,134.48405103668262,143.0,208.45859085290482,114,1254
1_3_3,105,Ele,115.63377192982456,120.0,206.51044386422976,114,1368
1_3_4,106,Adv,147.15980167810832,157.0,209.70271739130436,114,2622
1_3_4,106,Ele,141.14285714285714,156.0,199.70212765957447,114,798
1_3_4,107,Adv,158.6810207336523,173.0,217.23362445414847,114,1254
1_3_4,107,Ele,138.23684210526315,146.0,209.9200761179829,114,1596
1_3_4,108,Adv,147.15594541910332,155.0,213.25141242937852,114,2052
1_3_4,108,Ele,139.57602339181287,152.0,208.7536443148688,114,2052
1_3_4,109,Adv,133.92520775623268,139.0,210.66230936819173,114,2166
1_3_4,110,Adv,136.07602339181287,147.0,216.88814913448735,114,4788
1_3_4,110,Ele,132.58223684210526,143.0,209.12314078173642,114,4560
1_3_5,111,Adv,154.25,163.0,205.66666666666666,114,2280
1_3_5,112,Adv,146.91290726817041,157.0,209.91316025067144,114,3192
1_3_5,112,Ele,147.2982456140351,160.0,208.59627329192546,114,1824
1_3_5,113,Adv,163.67794486215539,166.0,217.69166666666666,114,1596
1_3_5,114,Adv,137.54905119942714,148.0,212.0168322295806,114,11172
1_3_5,114,Ele,138.66931479642503,150.0,214.61065573770492,114,6042
1_4_1,115,Adv,144.0279106858054,157.0,209.04050925925927,114,2508
1_4_1,115,Ele,136.10108604845448,148.5,206.21898734177216,114,2394
1_4_1,116,Adv,141.13397129186603,151.0,212.33593281343732,114,2508
1_4_1,116,Ele,142.39598997493735,155.0,213.99623352165725,114,2394
1_4_1,117,Adv,147.18551698394924,156.0,207.58620689655172,114,5358
1_4_1,117,Ele,149.75624667729932,158.0,213.07980332829047,114,3762
1_4_1,119,Adv,137.56030701754386,149.0,207.62101779064957,114,7296
1_4_1,119,Ele,145.00198609731876,153.0,216.2147087857848,114,6042
1_4_2,120,Adv,162.50742240215925,170.0,219.94155251141552,114,4446
1_4_2,120,Ele,142.35087719298247,154.0,213.52631578947367,114,3990
1_4_2,121,Adv,160.82222222222222,169.0,219.8289368505196,114,1710
1_4_2,121,Ele,152.55146198830408,162.0,217.20482930890924,114,1710
1_4_2,122,Adv,140.0388091440723,150.0,209.14092894005557,114,3762
1_4_2,122,Ele,137.22410865874363,146.0,209.84422327996538,114,3534
1_4_2,123,Adv,127.35818713450293,136.5,206.5920948616601,114,2052
1_4_2,123,Ele,145.87468671679198,157.5,215.57037037037037,114,798
1_4_2,124,Adv,139.68580542264752,147.0,203.20881670533643,114,1254
1_4_2,124,Ele,149.72408293460924,161.0,212.87301587301587,114,1254
1_4_2,125,Adv,154.29554655870444,160.0,211.92400370713625,114,1482
1_4_2,125,Ele,146.51417004048582,160.0,214.77151335311572,114,1482
1_4_2,126,Adv,125.13481071098799,136.5,203.63786626596544,114,2166
1_4_2,126,Ele,132.39863547758284,143.0,212.91692789968653,114,2052
1_4_2,127,Adv,116.32982456140351,105.5,208.1883830455259,114,1140
1_4_2,127,Ele,114.75917065390749,114.0,197.94773039889958,114,1254
1_4_3,128,Adv,154.61172668513387,163.0,210.62201257861636,114,2166
1_4_3,128,Ele,154.12511542012928,163.0,204.30538555691555,114,2166
1_4_3,129,Adv,165.66507177033492,165.0,219.48652931854198,114,2508
1_4_3,129,Ele,145.37105263157895,156.0,208.71914357682618,114,2280
1_4_3,130,Adv,151.16491228070174,157.5,215.7696160267112,114,1710
1_4_3,130,Ele,138.27591706539076,155.0,203.99764705882353,114,1254
1_4_3,131,Adv,148.65705931495404,152.0,219.27603203943315,114,2394
1_4_3,131,Ele,138.78167641325535,149.0,209.85998526160648,114,2052
1_4_3,132,Adv,151.12915910465819,160.5,217.1373315949587,114,3306
1_4_3,132,Ele,134.54761904761904,146.0,214.52347652347652,114,1596
1_4_4,133,Adv,152.02375730994152,161.0,214.51108818978855,114,2736
1_4_4,133,Ele,148.65956558061822,156.0,206.55310504933257,114,2394
1_4_4,134,Adv,139.93395252837976,149.0,209.738592420727,114,1938
1_4_4,134,Ele,141.78844169246645,156.0,207.07309721175585,114,1938
1_4_4,135,Adv,171.76450742240215,174.0,219.06626506024097,114,1482
1_4_4,135,Ele,166.22368421052633,175.0,218.22840690978887,114,1368
1_4_4,136,Adv,154.71365914786966,160.5,217.74514991181658,114,1596
1_4_4,136,Ele,139.74641148325358,151.0,203.2969837587007,114,1254
1_4_4,137,Adv,149.9561403508772,162.0,220.10729613733906,114,1368
1_4_4,137,Ele,132.0448343079922,145.0,201.0059347181009,114,1026
1_4_4,138,Adv,151.20433436532508,157.0,217.1426454242312,114,3876
1_4_4,138,Ele,148.2020202020202,158.0,214.93292212798767,114,3762
1_4_4,139,Adv,152.17543859649123,156.0,220.39201451905626,114,1596
1_4_4,139,Ele,142.49498746867167,152.0,205.9981884057971,114,798
1_4_4,140,Adv,155.76634768740033,163.0,214.17872807017545,114,1254
1_4_4,140,Ele,132.10256410256412,141.0,207.609756097561,114,1482
1_4_4,141,Adv,126.67368421052632,130.0,212.52097130242825,114,2280
1_4_5,142,Adv,160.5655314757482,170.0,209.54612794612794,114,1938
1_4_5,142,Ele,155.75584795321637,164.0,213.074,114,2052
1_4_5,143,Adv,134.53754385964913,146.0,205.37332619175146,114,2850
1_4_5,143,Ele,147.85736079328757,154.0,212.66154690071312,114,2622
1_4_5,144,Adv,146.9365721997301,159.0,213.38559529642333,114,2964
1_4_5,144,Ele,148.86111111111111,159.0,212.12708333333333,114,2736
1_4_5,145,Adv,151.20350877192982,157.0,209.82592818015826,114,2280
1_4_5,145,Ele,146.64661654135338,153.0,213.54744525547446,114,2394
1_5_1,146,Adv,152.8233082706767,162.0,216.42058562555457,114,3192
1_5_1,146,Ele,138.7350272232305,153.0,206.78899909828675,114,3306
1_5_1,147,Adv,138.40160183066362,143.0,216.5208830548926,114,2622
1_5_1,147,Ele,135.05462519936205,147.0,209.34301606922125,114,2508
1_5_1,148,Adv,126.28613199665831,135.0,209.0795297372061,114,2394
1_5_1,148,Ele,121.42543859649123,123.5,205.24299835255354,114,2052
1_5_2,149,Adv,157.8421052631579,166.0,215.97346809854707,114,2166
1_5_2,149,Ele,149.05116959064327,161.0,208.3467302452316,114,2052
1_5_2,150,Adv,142.86959064327485,149.0,214.49253731343285,114,1710
1_5_2,150,Ele,150.09429824561403,164.0,216.59177215189874,114,1368
1_5_2,151,Adv,131.37774122807016,144.0,211.87709991158266,114,1824
1_5_2,151,Ele,123.74716202270382,136.0,202.3814345991561,114,1938
1_5_2,152,Adv,158.61147660818713,169.0,218.18049270990448,114,2736
1_5_2,152,Ele,147.813882532418,155.0,209.7229437229437,114,2622
1_5_2,153,Adv,141.72790148448044,151.0,216.92822101729925,114,5928
1_5_2,153,Ele,138.7306830907055,150.0,210.69132653061226,114,5358
1_5_2,154,Adv,120.31453634085213,121.0,209.8601092896175,114,3192
1_5_2,154,Ele,114.20072239422085,113.0,205.11677479147357,114,1938
1_5_3,155,Adv,161.37908961593172,168.0,215.3422967415375,114,4218
1_5_3,155,Ele,156.02974828375287,167.0,216.23150105708245,114,2622
1_5_3,156,Adv,169.61787280701753,174.0,210.75136239782017,114,1824
1_5_3,156,Ele,154.2234262125903,160.0,222.38467261904762,114,1938
1_5_3,157,Adv,162.63384267119412,167.0,215.10029940119762,114,3534
1_5_3,157,Ele,158.0704495614035,163.0,214.28502415458937,114,3648
1_5_3,158,Adv,145.17317487266553,154.0,212.0884663083919,114,3534
1_5_3,158,Ele,145.33918128654972,158.0,213.51374570446737,114,1710
1_5_4,159,Adv,180.6688596491228,184.0,209.63104325699746,114,456
1_5_4,159,Ele,172.26973684210526,177.5,207.81746031746033,114,456
1_5_4,160,Adv,167.365189289012,174.0,220.77527405602925,114,2166
1_5_4,160,Ele,147.86707152496626,154.0,212.96307094266277,114,1482
1_5_4,161,Adv,148.06743421052633,150.0,221.73645320197045,114,1824
1_5_4,162,Adv,172.390350877193,172.0,219.58100558659217,114,684
1_5_4,163,Adv,155.53365556749014,163.0,218.07505020080322,114,5586
1_5_4,163,Ele,144.6203007518797,155.0,211.83370044052865,114,3990
1_5_4,164,Adv,170.50114416475972,173.5,223.63881940970487,114,2622
1_5_4,164,Ele,152.12759170653908,163.0,209.63516483516483,114,2508
1_5_4,165,Adv,131.00480109739368,142.0,213.25455898771864,114,4374
1_5_4,165,Ele,144.3450292397661,157.0,213.0906474820144,114,4104
1_5_5,166,Adv,155.49155295646523,166.0,211.02425044091711,114,3078
1_5_5,166,Ele,166.79114452798663,173.0,216.3044420368364,114,2394
1_5_5,167,Adv,156.53690260133092,162.0,214.29026915113872,114,3306
1_5_5,167,Ele,162.5679012345679,165.0,221.50686144311643,114,3078
1_5_5,168,Adv,139.05754385964912,145.0,211.59316604378003,114,2850
1_5_5,168,Ele,147.83714721586574,158.0,214.63399778516057,114,2622
1_6_1,169,Adv,151.62390350877192,161.0,218.3384210526316,114,2736
1_6_1,169,Ele,142.32309941520467,157.5,204.40734908136483,114,2736
1_6_1,170,Adv,143.40241228070175,153.0,209.58814102564102,114,3648
1_6_1,170,Ele,139.48947368421054,149.0,210.56408898305085,114,2850
1_6_1,171,Adv,149.07748538011697,158.0,219.6660922016372,114,3420
1_6_1,171,Ele,155.28801169590642,154.0,223.37960042060988,114,1368
1_6_2,172,Adv,164.6143375680581,173.0,216.47374701670645,114,3306
1_6_2,172,Ele,173.48245614035088,177.0,222.97598039215686,114,2622
1_6_2,173,Adv,155.66358463726885,163.0,212.0080723280594,114,4218
1_6_2,173,Ele,151.92955874534823,161.0,212.95044709388972,114,3762
1_6_2,174,Adv,167.32581453634086,176.0,222.54333333333332,114,798
1_6_2,174,Ele,149.74736842105264,155.0,209.46257668711655,114,1140
1_6_2,175,Adv,122.93123938879457,130.5,206.2863247863248,114,3534
1_6_2,175,Ele,125.37775891341256,137.0,204.2807745504841,114,3534
1_6_2,176,Adv,125.33947368421053,135.0,194.66893732970027,114,1140
1_6_2,176,Ele,129.7938596491228,146.0,210.77635327635326,114,1140
1_6_3,177,Adv,150.2612971823498,160.0,218.08757716049382,114,3762
1_6_3,177,Ele,147.0222222222222,157.0,211.53386621792174,114,3420
1_6_3,178,Adv,138.43823099415204,149.0,209.03256070640177,114,2736
1_6_3,178,Ele,147.85833333333332,156.0,212.02327044025157,114,2280
1_6_3,179,Adv,163.4074561403509,169.0,219.6751179245283,114,2280
1_6_3,179,Ele,153.5115629984051,156.5,209.81307901907357,114,2508
1_6_3,180,Adv,171.1113653699466,169.0,224.4392196098049,114,2622
1_6_3,180,Ele,156.4628482972136,161.0,214.7485835694051,114,1938
1_6_4,181,Adv,146.8327850877193,162.0,209.23671875,114,1824
1_6_4,181,Ele,131.25972540045765,144.0,208.07920193470375,114,2622
1_6_4,182,Adv,134.10860484544696,146.5,203.2,114,2394
1_6_4,182,Ele,137.59607351712614,151.0,211.69987146529564,114,2394
1_6_4,183,Adv,140.79132040627886,151.0,213.10552061495457,114,2166
1_6_4,183,Ele,130.82198142414862,139.5,207.47381342062192,114,1938
1_6_4,184,Adv,131.10688758934373,139.0,209.96201873048906,114,3078
1_6_4,184,Ele,142.78855032317637,151.0,209.96605566870332,114,2166
1_6_4,185,Adv,144.80968726163235,157.0,216.84237578526557,114,2622
1_6_4,185,Ele,133.38779239766083,147.0,210.22407834101384,114,2736
1_7_1,186,Adv,133.41228070175438,147.0,212.2186046511628,114,3420
1_7_1,186,Ele,141.30026990553307,157.0,213.8988764044944,114,2964
1_7_1,187,Adv,140.50672514619882,150.0,214.90742397137745,114,3420
1_7_1,187,Ele,142.8879142300195,150.0,215.11812179016874,114,2052
1_7_1,188,Adv,128.72546230440966,137.0,211.10575427682738,114,4218
1_7_1,188,Ele,126.48985745614036,139.0,201.06100217864923,114,3648
1_7_1,189,Adv,123.10526315789474,130.0,199.28699551569505,114,2166
1_7_1,189,Ele,131.4493620414673,145.0,206.43393863494052,114,2508
1_7_1,190,Adv,144.46783625730995,154.0,217.273526824978,114,1710
1_7_1,190,Ele,148.69572368421052,155.0,214.2345971563981,114,1824
1_7_1,191,Adv,126.82080200501254,144.5,213.9598308668076,114,798
1_7_1,191,Ele,120.47243107769424,120.0,203.6800847457627,114,798
1_7_1,192,Adv,107.43070175438596,87.0,199.78955954323,114,1140
1_7_1,192,Ele,118.80350877192983,130.0,211.61875,114,1140
1_7_1,193,Adv,141.98026315789474,149.5,204.23659305993692,114,456
1_7_1,193,Ele,144.47076023391813,145.5,193.00390625,114,342
1_7_2,194,Adv,137.8062656641604,151.0,210.50803981623278,114,3990
1_7_2,194,Ele,133.28365160689333,144.0,210.17994858611826,113,4294
1_7_2,195,Adv,129.71052631578948,137.0,205.25105612552807,114,2622
1_7_2,195,Ele,140.15884955752213,149.0,211.73729946524065,113,2260
1_7_2,196,Adv,155.6552956465237,166.0,219.97566574839303,114,3078
1_7_2,196,Ele,145.99433628318585,158.0,216.27372836916624,113,2825
1_7_2,197,Adv,126.69062078272604,130.0,203.5289972899729,114,2964
1_7_2,197,Ele,139.57769911504425,148.0,208.73848597141344,113,2825
1_7_2,198,Adv,123.32951945080092,134.0,204.40581542351453,114,2622
1_7_2,198,Ele,127.48109412711183,138.0,205.3907971484122,113,2486
1_7_3,199,Adv,152.7519493177388,160.0,210.22602280348758,114,2052
