pred_col,text_col,level_type,pearson_corr_all,spearman_corr_all,pearson_p_all,spearman_p_all,pearson_corr_boot,spearman_corr_boot,pearson_p_boot,spearman_p_boot,std_pearson_corr_boot,std_spearman_corr_boot,CI_yerr_pearson_boot,CI_yerr_spearman_boot,pearson_p_all_symbol,spearman_p_all_symbol,pearson_p_boot_symbol,spearman_p_boot_symbol
SkipRateFirstPass,Pythia 1B Mean,Adv,0.0564193725803045,0.0264738598442714,0.7671333202125395,0.8895560646883569,0.048659270591115605,0.021773550927816604,0.5192011874375297,0.47202855080732065,0.1589659401565693,0.1844624986746021,0.31542291317117965,0.3660136167877934,ns,ns,ns,ns
SkipRateFirstPass,Pythia 2.8B Mean,Adv,0.0716050923917761,0.0545050055617352,0.7069054098553988,0.774829447329479,0.06455430433262216,0.04555413664453314,0.506860348779984,0.47192672334390373,0.15802284483008258,0.18295329017374995,0.31355160743747607,0.36301901969704153,ns,ns,ns,ns
SkipRateFirstPass,Pythia 410M Mean,Adv,0.0701743025588486,0.0487208008898776,0.7125129640180763,0.7982076547859289,0.061913670269689886,0.04433280222321742,0.4934017975821746,0.47247715084332526,0.1667229596052849,0.1838001550373654,0.3308145226545037,0.36469938331506446,ns,ns,ns,ns
SkipRateFirstPass,Pythia 6.9B Mean,Adv,0.0506922672953444,0.0545050055617352,0.7902191905443657,0.774829447329479,0.0429552464414987,0.045391415492077807,0.534166882749404,0.47834453170690094,0.15170744628157704,0.1832441724671781,0.30102048658199804,0.36359619327455545,ns,ns,ns,ns
SkipRateFirstPass,Pythia 70M Max,Adv,0.1498606686289026,0.1590656284760845,0.4292815464231906,0.401142376672522,0.18356164516548257,0.1833759344625902,0.3865446668194542,0.3885142805483068,0.18941172252758026,0.17588549858517905,0.3758339506536838,0.3489949878172687,ns,ns,ns,ns
SkipRateFirstPass,Pythia 70M Mean,Adv,0.0574904090138091,0.121690767519466,0.7628369472658993,0.521786771413325,0.05041109340346916,0.11126868470312724,0.512566295554535,0.4254349215342597,0.16550134007849493,0.1784089301811657,0.328390564481153,0.35400202356599797,ns,ns,ns,ns
SkipRateFirstPass,Recurrent-Gemma 9B Mean,Adv,0.0778527883068924,0.0006674082313681,0.6825985326574785,0.9972072440143904,0.0745537947919096,0.002707904732279012,0.5094973035147167,0.4991242334583194,0.14203218653056834,0.18235064838834658,0.2818226721737969,0.36182324765075674,ns,ns,ns,ns
SkipRateFirstPass,SBERT,Adv,0.1749692900709313,0.2129269119861774,0.3550771131595155,0.2585993821382852,0.19156291808698758,0.22406076790923773,0.34667068417952507,0.30868647391308984,0.18526165092860652,0.19649412318687817,0.36759930823702536,0.38988697009923895,ns,ns,ns,ns
SkipRateFirstPass,avg_embedding_depth,Adv,0.0923983725203337,0.0593993325917686,0.6272342009839782,0.7551966336537173,0.06014136899122396,0.07132250890004543,0.3650813541755113,0.452982094061613,0.23247819935253292,0.2044523277565231,0.4612871840115107,0.40567777450990233,ns,ns,ns,ns
SkipRateFirstPass,avg_integration_cost,Adv,0.068926987321425,0.0309232480533926,0.7174134715340631,0.871136406214998,0.08205932173612665,0.04152112824164191,0.47873383283824117,0.4768545466805047,0.16713827489154204,0.18019706527426496,0.33163859828571574,0.3575500715293131,ns,ns,ns,ns
SkipRateFirstPass,claude-sonnet-4-0_clear_prompt,Adv,0.3198231579486195,0.3705339493160394,0.0849082082232974,0.0438362040891545,0.35352812827866803,0.39686910504008316,0.08404960793268237,0.05325459204898889,0.0888615995184154,0.09486087156982546,0.1766510133037708,0.18857717142730263,ns,*,ns,ns
SkipRateFirstPass,claude-sonnet-4-0_clear_specific_prompt,Adv,0.2771009738869922,0.289631335424705,0.1382178764155937,0.1205527608115716,0.33841124556799723,0.34777602534480645,0.0886773463428152,0.07949153354491147,0.07657002308815009,0.07750769010766563,0.15260383594400295,0.15447260361893914,ns,ns,ns,ns
SkipRateFirstPass,claude-sonnet-4-0_simple_prompt,Adv,0.4787961051229442,0.5364483071137468,0.0074355928202038,0.0022434786481656,0.47569565509221734,0.5239049357728464,0.02054014666810241,0.011556709841096125,0.09592327535940007,0.10300371152310617,0.19033258901235675,0.20438171047245748,**,**,*,*
SkipRateFirstPass,coleman_liau_index,Adv,0.21220781821657,0.1455435710333876,0.2602489817410187,0.4428427322932791,0.21470102048304718,0.14870134714440641,0.31739601075887053,0.42323164038249994,0.16684573577869757,0.18398657176386538,0.33105813721903044,0.3650692745438304,ns,ns,ns,ns
SkipRateFirstPass,cpidr_density,Adv,0.3272955622001232,0.3352614015572859,0.0774813330206405,0.0701256293983011,0.30885656426884817,0.31687023851065604,0.20351512221852616,0.19357129454296662,0.19144553154401167,0.19278520582607844,0.3798694689802182,0.3825276734001953,ns,ns,ns,ns
SkipRateFirstPass,dale_chall_score,Adv,0.0141555524718026,0.1172544227969859,0.9408176644339395,0.5371858201678021,0.004265483200465508,0.12514221698932554,0.6368996528546308,0.476546875249092,0.1233544975971128,0.14556066898090916,0.24476208517702827,0.28882394686486407,ns,ns,ns,ns
SkipRateFirstPass,depid_density,Adv,0.1836809812563655,0.2271412680756395,0.3312430437314386,0.227395389721455,0.16018085232345217,0.20301570555295195,0.3596706372150622,0.33954715809357544,0.22179501811306832,0.1894026336440202,0.44008943470012546,0.37581591633685363,ns,ns,ns,ns
SkipRateFirstPass,flesch_kincaid_grade_score,Adv,0.0763141591707494,0.2483297753544454,0.6885569163969592,0.1857682581535079,0.09596992935910788,0.24631180918437656,0.4608740053088339,0.3021089303988511,0.1835372994193929,0.18571931257241142,0.3641778207420841,0.36850740822871836,ns,ns,ns,ns
SkipRateFirstPass,flesch_reading_ease,Adv,0.1240105366869269,0.25364334343181,0.5138210072832528,0.1762252229357641,0.13090670184503367,0.2527265799403462,0.46484744551619295,0.2784097388764932,0.1565272526785361,0.17613341845759006,0.3105840281378342,0.3494869146307225,ns,ns,ns,ns
SkipRateFirstPass,gemini-2.0-flash_clear_prompt,Adv,0.0009369089185379,0.0672468892199295,0.9960795312899604,0.724031700149999,0.035091878484441216,0.032930504506219996,0.49812500068890125,0.47069109294522193,0.1946853798999023,0.21498472327086643,0.38629803100829396,0.42657633222945635,ns,ns,ns,ns
SkipRateFirstPass,gemini-2.0-flash_clear_specific_prompt,Adv,0.2681842278350896,0.2216824289077353,0.1518886241332752,0.2390637427005714,0.2620169175850611,0.2296204517655186,0.23721068549623284,0.2925164070036712,0.19211467175592084,0.16917503064841688,0.38119718833162447,0.3356799635845897,ns,ns,ns,ns
SkipRateFirstPass,gemini-2.0-flash_simple_prompt,Adv,0.1987546422807047,0.2491643498794272,0.292379092595151,0.1842459722902396,0.20507047574784112,0.24431493033659765,0.3466090919021612,0.29533201349777455,0.14137149036657035,0.16386363892974376,0.2805117076453953,0.32514101010029567,ns,ns,ns,ns
SkipRateFirstPass,gemini-2.5-pro_clear_prompt,Adv,0.2930234087913088,0.2238967554016292,0.1160716987310645,0.2342834005841059,0.29362966522878436,0.21442821832315995,0.19537024520062546,0.33085930932492885,0.132533001818052,0.16134771209130627,0.26297422884170985,0.32014886541871235,ns,ns,ns,ns
SkipRateFirstPass,gemini-2.5-pro_clear_specific_prompt,Adv,0.3184675551674593,0.2809230615084638,0.0863119528845004,0.1326410770574447,0.3170625517272334,0.2688403204241908,0.16037567739457376,0.2604252553744134,0.13669101109184548,0.17882424129172564,0.2712246213273012,0.35482609091172096,ns,ns,ns,ns
SkipRateFirstPass,gemini-2.5-pro_simple_prompt,Adv,0.4106646901074529,0.4725991878970068,0.0241827175574191,0.0083592014857372,0.4149364630766909,0.4500308678884066,0.05820575827265537,0.07540623131745108,0.11271005719602793,0.16065584763837007,0.2236412060938718,0.31877605624305005,*,**,ns,ns
SkipRateFirstPass,gpt-4o_clear_prompt,Adv,0.407871877128931,0.487096006177858,0.0252609007810551,0.0063351255276128,0.4407567984977602,0.4966953426197561,0.04713655228622646,0.02137268135825111,0.1166695726573749,0.11464320147851816,0.2314977437920372,0.227476983748901,*,**,*,*
SkipRateFirstPass,gpt-4o_clear_specific_prompt,Adv,0.2613906920553396,0.3728852122772354,0.1629383875804342,0.0424124139277023,0.26897389794289095,0.36724380284190444,0.2294731590521871,0.1040806115073178,0.1252318860486586,0.12950790300480386,0.24848723116715207,0.25697177649647407,ns,*,ns,ns
SkipRateFirstPass,gpt-4o_simple_prompt,Adv,0.2943610641098072,0.4180195400467671,0.1143390439888465,0.0215224931961951,0.3144213917410303,0.41583203245260897,0.20719332092729356,0.08034764734335235,0.1654756889746516,0.14840599284510134,0.32833966712608215,0.29446968670872636,ns,*,ns,ns
SkipRateFirstPass,gpt-5_clear_prompt,Adv,0.3218432377237569,0.4408955402764539,0.0828488491671911,0.0147409796259934,0.31195330577633124,0.4204739211742843,0.17926379181268504,0.10035811865532734,0.15642363909159715,0.1703291145385256,0.3103784363022233,0.3379699164028065,ns,*,ns,ns
SkipRateFirstPass,gpt-5_clear_specific_prompt,Adv,0.3295637989368434,0.3888203988471405,0.0753289148695378,0.0337094892482607,0.3355324647232766,0.37768779951011267,0.13359857019366644,0.130213657709328,0.12140657089246762,0.16067815829992624,0.24089697598937487,0.31882032543590916,ns,*,ns,ns
SkipRateFirstPass,gpt-5_simple_prompt,Adv,0.1925295816107687,0.3120390095732652,0.3080625524052741,0.093211207596439,0.17090741337459583,0.2784914192883882,0.4344510236585619,0.2473985301813581,0.14811657428695568,0.15647851979600536,0.29389541749957254,0.3104873315262208,ns,ns,ns,ns
SkipRateFirstPass,gunning_fog_index,Adv,0.153351806737467,0.2843475376367134,0.4184839789969252,0.1277859076566546,0.17413287686254136,0.28691594181598296,0.3864571077314451,0.24655651980298732,0.18772759376029996,0.18915703901758096,0.3724922738051228,0.3753286033158735,ns,ns,ns,ns
SkipRateFirstPass,lexile,Adv,0.013185646763881,0.1358121307370055,0.944866369345541,0.4742437088207657,0.019339882772246488,0.1423860908860416,0.4343524345641503,0.3589867404865714,0.2082591293127861,0.21753568907568507,0.41323129468886893,0.4316380018220965,ns,ns,ns,ns
SkipRateFirstPass,llama-3.3-70b-versatile_clear_prompt,Adv,0.3539534981225335,0.2829396104750593,0.0549907881477042,0.1297659775964062,0.3831741333584687,0.30577486795218056,0.10065672736958996,0.22797568492842216,0.14179118203209712,0.18026778076600908,0.28134446696254045,0.3576903864067661,ns,ns,ns,ns
SkipRateFirstPass,llama-3.3-70b-versatile_clear_specific_prompt,Adv,0.0540318053358106,0.036303483804521,0.7767350628514543,0.8489520045450086,0.02513951170463359,0.019158472668135175,0.44668534399171017,0.4757240813928756,0.24185487599695807,0.204804890487683,0.4798925447581946,0.40637733545753996,ns,ns,ns,ns
SkipRateFirstPass,llama-3.3-70b-versatile_simple_prompt,Adv,0.5178030620666917,0.5969269964413234,0.0033814691731739,0.0004974060179107,0.5163856013024714,0.5880015573396468,0.012976369801421668,0.006450510236314249,0.09337607091938485,0.10614938088989398,0.18527838278352038,0.21062340095387946,**,***,*,**
SkipRateFirstPass,max_embedding_depth,Adv,0.0272855403281521,0.0569971678127004,0.8861913644299008,0.7648146936259892,0.025735648180518222,0.0565416189494133,0.4599107851366597,0.45963175421239333,0.18401475596642006,0.192941025268893,0.3651251981163042,0.3828368529800026,ns,ns,ns,ns
SkipRateFirstPass,max_integration_cost,Adv,0.0030852307905651,0.0359175964316919,0.9870904229305966,0.8505395858261208,0.0289891493599091,0.054325869155346,0.5467724523086155,0.5110691392714928,0.16511543670749557,0.18024164480582808,0.3276248484707717,0.357638526991531,ns,ns,ns,ns
SkipRateFirstPass,mean_entropy_gpt2,Adv,0.1226455810028658,0.1221357063403782,0.5185008207182581,0.5202542743830019,0.1038570255344537,0.10078950200222715,0.46081177449854344,0.43948136055979536,0.16241957141323213,0.18005572537922668,0.3222756668549102,0.35726962251365374,ns,ns,ns,ns
SkipRateFirstPass,mean_entropy_pythia,Adv,0.1116942601813579,0.1924360400444938,0.5567853490320348,0.3083021583840029,0.09614268916529259,0.16641289868251977,0.45563287776419853,0.36839609539405155,0.1667021902137916,0.18023137168948247,0.33077331167583013,0.3576181428999332,ns,ns,ns,ns
SkipRateFirstPass,smog_index,Adv,0.2420278733012593,0.3040090971827963,0.197547300317581,0.1024070463880155,0.24905247100669553,0.2997264164224191,0.27562037926035027,0.23446165038501082,0.1526968173507656,0.19256444375818707,0.30298361342881425,0.38208963356283515,ns,ns,ns,ns
SkipRateFirstPass,text_evaluator,Adv,0.3559374762862092,0.4030284386397253,0.0535489334407416,0.0272237797839515,0.37456772618258877,0.40347729660531995,0.09236670465521259,0.0988535566916183,0.11787696436309374,0.1509822337995004,0.23389347088163548,0.2995815076816159,ns,*,ns,ns
SkipRateFirstPass,total_integration_cost,Adv,0.2129064012480469,0.2269440441231984,0.2586463386065912,0.2278101521251473,0.21921050686335192,0.23243211684984094,0.32251900148399915,0.29030494838691967,0.15726806183592787,0.1775770127574983,0.3120539542257638,0.35235131891170174,ns,ns,ns,ns
SkipRateFirstPass,wordFreq_frequency,Adv,0.1147315411318097,0.3098998887652948,0.5460382073793294,0.0955972874091356,0.11249076767258073,0.2845703129418581,0.5144462073523338,0.19934590096644186,0.1340467506168261,0.15606762569313232,0.26597783486856336,0.3096720284820252,ns,ns,ns,ns
SkipRateFirstPass,word_length,Adv,0.2312351591560116,0.1452725250278086,0.2189006740301374,0.4437018103788164,0.23085646092344553,0.1527863250507931,0.2891797268344163,0.4098932430214871,0.17598616906490988,0.17955751251036478,0.34919473988966715,0.3562810600937982,ns,ns,ns,ns
SkipRateFirstPass,ARI,Ele,0.22347596476893,0.2239786942974222,0.2351868497586012,0.2341077461987638,0.2279408616316298,0.21416664842911395,0.31112112462417146,0.3465781967546835,0.14347085975410098,0.17213513318715,0.284677311971612,0.34155344922014785,ns,ns,ns,ns
SkipRateFirstPass,CAREC,Ele,0.2216339398962159,0.2186874304783092,0.2391691441388947,0.2456322170304461,0.2247767871092576,0.20809260706023494,0.3004675482850724,0.3251218170211489,0.1719613344201129,0.19260188020631727,0.3412085947604416,0.38216391559781937,ns,ns,ns,ns
SkipRateFirstPass,CAREC_M,Ele,0.2776717815134312,0.3392658509454949,0.1373743440964593,0.0666386073285186,0.2756333548944408,0.31992049989097743,0.21999106124048673,0.204879715350154,0.1654044175370752,0.18385609683606263,0.32819824913148465,0.3648103839803374,ns,ns,ns,ns
SkipRateFirstPass,CARES,Ele,0.1366197144884285,0.1439377085650723,0.471594668791815,0.4479455986890349,0.14323818612868325,0.1500311753970742,0.3796142878117631,0.3860483429630444,0.17003185866405185,0.17892361915883406,0.3373800962577402,0.35502327816024226,ns,ns,ns,ns
SkipRateFirstPass,CML2RI,Ele,0.0301089524176055,0.0149054505005561,0.8745027932478325,0.937688329422283,0.0065577639789761236,0.03280183518515078,0.5013002042093162,0.5022081625758653,0.18705423827180026,0.18492433523533355,0.3711561904304503,0.3669300007204232,ns,ns,ns,ns
SkipRateFirstPass,GPT-2 117M Mean,Ele,0.043984365825131,0.0318131256952169,0.8174802573505315,0.8674600788223281,0.023478160678266885,0.029017518531820757,0.5156601149524386,0.5055023815254457,0.17969675986999967,0.1905034032843296,0.35655735706523856,0.37800008211686165,ns,ns,ns,ns
SkipRateFirstPass,GPT-2 1558M Mean,Ele,0.0048213779482824,0.0184649610678531,0.9798270365091736,0.9228476207693762,0.028734110615883192,0.029986172970771885,0.5443453220824973,0.5194290942950103,0.17229824623550066,0.19037017326402955,0.3418771008956975,0.37773572485213247,ns,ns,ns,ns
SkipRateFirstPass,GPT-2 345M Mean,Ele,0.0446573540774355,0.0122358175750834,0.8147352195748886,0.94883257409802,0.023764386769584415,0.006706169219286528,0.5326725430000803,0.514588257063155,0.1724476773667811,0.18545738845250234,0.3421736046794673,0.36798769394998576,ns,ns,ns,ns
SkipRateFirstPass,GPT-2 774M Mean,Ele,0.00407906016797,0.0095661846496106,0.982932454475246,0.9599862888364576,0.016610729602593334,0.023524745412062637,0.5455885505398291,0.5032730574644784,0.16847419900973584,0.19351730789924762,0.3342893615669652,0.3839803227440122,ns,ns,ns,ns
