pred_col,text_col,level_type,pearson_corr_all,spearman_corr_all,pearson_p_all,spearman_p_all,pearson_corr_CV,spearman_corr_CV,pearson_p_CV,spearman_p_CV,std_pearson_corr_CV,std_spearman_corr_CV,CI_yerr_pearson_CV,CI_yerr_spearman_CV,pearson_corr_boot,spearman_corr_boot,pearson_p_boot,spearman_p_boot,std_pearson_corr_boot,std_spearman_corr_boot,CI_yerr_pearson_boot,CI_yerr_spearman_boot,pearson_p_all_symbol,spearman_p_all_symbol,pearson_p_CV_symbol,spearman_p_CV_symbol,pearson_p_boot_symbol,spearman_p_boot_symbol,n_bootstraps
mean_TF,ARI,Adv,0.2347106784807126,0.2474571425252082,1.5771199689495917e-12,8.432037725565129e-14,,,,,,,,,0.2284609329591299,0.2410973665553897,2.0863817773183215e-07,1.065358021840714e-07,0.0310495240942263,0.0328757228229126,0.0616089920440411,0.0652325665183242,***,***,,,***,***,
mean_TF,CAREC,Adv,0.1497996121984243,0.14007839084156,7.719412453890056e-06,2.9207329237757568e-05,,,,,,,,,0.1586756028127743,0.1480357702936158,0.0012463735628563,0.0016932719587253,0.0413471495957249,0.0349783316450351,0.0820417151244028,0.0694045985855712,***,***,,,**,**,
mean_TF,CAREC_M,Adv,0.1430565158297825,0.1307239740155083,1.960568303701493e-05,9.701373073269484e-05,,,,,,,,,0.1523740835470424,0.1394649297019615,0.0022265636228716,0.0031218851374388,0.0418639092938627,0.0356980137310399,0.0830670784773043,0.0708326039803191,***,***,,,**,**,
mean_TF,CARES,Adv,0.262606348579551,0.2753494547284186,2.0796356374038315e-15,7.631387678014912e-17,,,,,,,,,0.2625978415418616,0.2708650464618615,2.6310379382660077e-10,9.072792027140022e-11,0.0312641013313685,0.0319821332942353,0.0620347598353867,0.063459491027832,***,***,,,***,***,
mean_TF,CML2RI,Adv,0.2923311629418137,0.2668297051523363,7.063414973813789e-19,7.091637859947795e-16,,,,,,,,,0.2926013822659143,0.2668890692277207,1.2154496616841205e-12,4.281154778135749e-11,0.0384509526461505,0.0338189960467441,0.0762950320421496,0.0671042252389547,***,***,,,***,***,
mean_TF,GPT-2 117M Mean,Adv,0.3928750930920101,0.2872435919873448,5.28524387252281e-34,2.971359186888464e-18,,,,,,,,,0.3877732708744292,0.2855512788461192,2.2801800091216154e-20,2.0119612680528188e-12,0.0396406645923616,0.030408263792067,0.0786556786532339,0.0603365924821672,***,***,,,***,***,
mean_TF,GPT-2 1558M Mean,Adv,0.326387188924138,0.2203956646481845,2.1771679076373577e-23,3.4679264755682945e-11,,,,,,,,,0.3197597455752557,0.2206579271942977,4.6649242953972e-13,3.726131918702152e-07,0.0391924588577556,0.0302085249306793,0.0777663412368653,0.0599402672475266,***,***,,,***,***,
mean_TF,GPT-2 345M Mean,Adv,0.3612619432860572,0.2433405246409043,1.2125213766154474e-28,2.211687944140474e-13,,,,,,,,,0.3560201121981102,0.2434667724653681,2.252661629178848e-15,8.573500945732696e-09,0.042443607636426,0.0303736949833042,0.0842173257553799,0.0602680004658265,***,***,,,***,***,
mean_TF,GPT-2 774M Mean,Adv,0.3440286776114328,0.2364521906012948,5.798113831148648e-26,1.067548244033966e-12,,,,,,,,,0.3382129802310616,0.2369525440745767,4.696211419619617e-15,3.3484790571141556e-08,0.0381324365066048,0.0308507776405926,0.0756630269187338,0.061214635961689,***,***,,,***,***,
mean_TF,GPT-J 6B Mean,Adv,0.3095938967319579,0.1940810550316122,4.326839593281233e-21,5.966869663820426e-09,,,,,,,,,0.3031750311814931,0.1956011612906333,2.5246605337183353e-10,8.022385979903067e-06,0.0429374249027244,0.0317439588260397,0.0851971663461168,0.0629869012106217,***,***,,,***,***,
mean_TF,GPT-Neo 1.3B Mean,Adv,0.3450350276131319,0.2273231355675981,4.086419707189148e-26,7.976459920194094e-12,,,,,,,,,0.3382908739741553,0.2279899502309843,8.717475544845847e-14,1.7476694872644139e-07,0.0420446954706512,0.0307710304652522,0.0834257974738865,0.0610564002645436,***,***,,,***,***,
mean_TF,GPT-Neo 125M Mean,Adv,0.3926772635480886,0.2951373078256301,5.734213833926811e-34,3.1580785566498213e-19,,,,,,,,,0.3879468302978515,0.294219564167724,6.434722182017631e-19,1.5341094912495133e-12,0.0404565647171162,0.0308949016947532,0.08027460151151,0.0613021876579237,***,***,,,***,***,
mean_TF,GPT-Neo 2.7B Mean,Adv,0.3360467899865534,0.216668836595015,8.889713292605983e-25,7.495019932290274e-11,,,,,,,,,0.3296757666254282,0.2179187957139318,3.959855922361649e-13,4.340241754593886e-07,0.0423059701058197,0.0308749503440371,0.083944223033987,0.0612625998496273,***,***,,,***,***,
mean_TF,Gemma 7B Mean,Adv,0.257568298450706,0.1497443899679999,7.319449092269028e-15,7.77986351236614e-06,,,,,,,,,0.251969426787845,0.15362652972764,1.1130722878896033e-06,0.0005769156090125,0.0453605536424497,0.0311298797895115,0.0900051794671677,0.0617684351767763,***,***,,,***,***,
mean_TF,Gemma-2 9B Mean,Adv,0.3015123117406679,0.1900083702199438,4.9056800604137287e-20,1.2460367257532574e-08,,,,,,,,,0.2957879702311806,0.1920737350489909,7.1031370878614155e-09,9.312886226150496e-06,0.045239917645563,0.0287364721688179,0.089765811477183,0.0570193952039261,***,***,,,***,***,
mean_TF,Llama-2 13B Mean,Adv,0.2549269832025092,0.148150513178645,1.4005252837410923e-14,9.732705955418917e-06,,,,,,,,,0.2483977035510301,0.1511691771421681,2.112046757322037e-06,0.0007250637677882,0.0447387314365131,0.0309395662483582,0.0887713493053238,0.0613908118223183,***,***,,,***,***,
mean_TF,Llama-2 7B Mean,Adv,0.2736582605182819,0.1675786821954208,1.1954225823162848e-16,5.417657652296555e-07,,,,,,,,,0.268087125669511,0.1706505606366581,2.1676304045643517e-07,0.0001120285424973,0.0458124604301225,0.031110368619466,0.09090186057577,0.0617297207824283,***,***,,,***,***,
mean_TF,Mamba 1.4B Mean,Adv,0.3127920148737051,0.2047649194588896,1.6207187513783592e-21,8.011162279003017e-10,,,,,,,,,0.3073154942833346,0.2061375848153537,7.710582612098805e-11,1.3496278296234935e-06,0.0411308152843669,0.0310830419671454,0.0816124609166132,0.0616754987756657,***,***,,,***,***,
mean_TF,Mamba 2.8B Mean,Adv,0.3003607152823118,0.1816852257062769,6.891108563041203e-20,5.340617928284537e-08,,,,,,,,,0.2942145523473448,0.1839608721607104,3.9370340870284006e-10,2.119405531311511e-05,0.0417675279001364,0.0310312291871291,0.0828758368820625,0.0615726909792526,***,***,,,***,***,
