pred_col,text_col,level_type,pearson_corr_all,spearman_corr_all,pearson_p_all,spearman_p_all,pearson_corr_boot,spearman_corr_boot,pearson_p_boot,spearman_p_boot,std_pearson_corr_boot,std_spearman_corr_boot,CI_yerr_pearson_boot,CI_yerr_spearman_boot,pearson_p_all_symbol,spearman_p_all_symbol,pearson_p_boot_symbol,spearman_p_boot_symbol
RegRateFirstPass,Llama-2 7B Mean,Adv,0.0726540111781435,0.0585094549499443,0.7028039958551817,0.7587555295721804,0.059163213969031465,0.06403013814354883,0.46911548156328636,0.4953887402010607,0.19048039915824774,0.18073618457764185,0.3779544369399354,0.3586198011899591,ns,ns,ns,ns
RegRateFirstPass,Mamba 1.4B Mean,Adv,0.039116510233716,0.0015572858731924,0.8373967862830521,0.9934836252691012,0.04405419704056076,0.011753814793626405,0.5205901950431031,0.5253659198882181,0.1670108595742421,0.18425663648974905,0.33138577865324736,0.3656051415509334,ns,ns,ns,ns
RegRateFirstPass,Mamba 2.8B Mean,Adv,0.0258814221298699,0.0264738598442714,0.8920131179426114,0.8895560646883569,0.03234371109510985,0.029007150706311192,0.5114566369320297,0.5151554653064633,0.1745641247824818,0.18200923413949724,0.3463730955186773,0.36114580771070326,ns,ns,ns,ns
RegRateFirstPass,Mamba 370M Mean,Adv,0.095766608788693,0.0709677419354838,0.6146784132012068,0.7094014786435507,0.09949836108185471,0.056766558767442125,0.5031318244431875,0.5063883543077717,0.15698941035048655,0.18384414507333405,0.31150104922478805,0.3647866690901309,ns,ns,ns,ns
RegRateFirstPass,Mamba 790M Mean,Adv,0.0581005407234091,0.0278086763070077,0.7603925303374883,0.8840238060189678,0.0614401373232445,0.017095185601060766,0.5115538918547814,0.520967442507009,0.1684923588795301,0.18737001041727497,0.33432539468844813,0.37178275087431545,ns,ns,ns,ns
RegRateFirstPass,Mistral-v0.1 7B Mean,Adv,0.0990632515260488,0.0349276974416017,0.6024919605081577,0.8546147402882804,0.07970338021993001,0.030784347650137184,0.44166337876417017,0.5024446507044756,0.1929527648156385,0.18267323025488277,0.38286014678765806,0.36246332005858717,ns,ns,ns,ns
RegRateFirstPass,Mistral-v0.3 7B Mean,Adv,0.0772672937814581,0.0549499443826473,0.6848636963306826,0.7730388113386168,0.059220667947291215,0.055245989772254964,0.463615750144509,0.47733920450306955,0.191657748867167,0.18580446410757515,0.3802905541902268,0.3686763673482372,ns,ns,ns,ns
RegRateFirstPass,OPT 1.3B Mean,Adv,0.0764484430390605,0.0651835372636262,0.6880361639679646,0.7321863531135642,0.07979416620742369,0.048125346139314955,0.5142588406859663,0.5251918818302683,0.1627325944491457,0.17357992089147598,0.3228967724689827,0.34442022147440277,ns,ns,ns,ns
RegRateFirstPass,OPT 2.7B Mean,Adv,0.0363450770382225,0.0389321468298109,0.8487809200585573,0.8381531181479898,0.04251912024100921,0.02445587226161412,0.5063205789153598,0.5197464690068617,0.17335312725751484,0.18444640321596648,0.34397021370140285,0.3659816799059263,ns,ns,ns,ns
RegRateFirstPass,OPT 350M Mean,Adv,0.1317403288940335,0.0909899888765294,0.4877169231020044,0.632514915493978,0.13079296582206326,0.06759989058900055,0.48048246772471814,0.508977252142428,0.14796123674212464,0.17991911811787317,0.293587194109913,0.35699856406997693,ns,ns,ns,ns
RegRateFirstPass,OPT 6.7B Mean,Adv,0.0720186275133639,0.0749721913236929,0.7052874637440644,0.6937686962473165,0.07799827868710336,0.06159855170157079,0.5122807363948803,0.5386743456615186,0.16730753288219719,0.17191312781792456,0.331974442859952,0.3411129424032048,ns,ns,ns,ns
RegRateFirstPass,Pythia 1.4B Mean,Adv,0.0445195796546027,0.0184649610678531,0.8152970109165657,0.9228476207693762,0.04949382232977216,0.010826503845692394,0.5155075801716674,0.5326695166017644,0.16583564323761651,0.18122647562878988,0.3290538944764249,0.35959264500482,ns,ns,ns,ns
RegRateFirstPass,Pythia 160M Mean,Adv,0.1696360031143738,0.1817575083426028,0.370159865978274,0.336419305218801,0.169842096585416,0.1570938099751038,0.41057538790052356,0.3882023272302618,0.1410253232497558,0.17273492465870643,0.279824836984157,0.34274356562538044,ns,ns,ns,ns
RegRateFirstPass,Pythia 1B Mean,Adv,0.0808859143874783,0.0456062291434927,0.6709075589408935,0.8108685300024908,0.08572750325963019,0.03422708757104194,0.510309664442255,0.5140186520943608,0.1613818671536852,0.18237509659749254,0.32021663647246446,0.3618717582017782,ns,ns,ns,ns
RegRateFirstPass,Pythia 2.8B Mean,Adv,0.0304926925951033,0.0104560622914349,0.872916098317213,0.9562674588297168,0.035795661636453195,0.0200060551439757,0.5047354082194778,0.5149283953034902,0.17370265601829746,0.18728594375580568,0.3446637545935875,0.37161594437957135,ns,ns,ns,ns
RegRateFirstPass,Pythia 410M Mean,Adv,0.1167258332352088,0.0700778642936596,0.5390348945609422,0.7128914578943152,0.11925186197020711,0.0601898028201259,0.48789707167557794,0.49679194725282744,0.1517414780758484,0.17872512189034276,0.30108801304508154,0.35462941651527363,ns,ns,ns,ns
RegRateFirstPass,Pythia 6.9B Mean,Adv,0.0023030435834325,0.0344827586206896,0.9903631644948818,0.8564476380779373,0.011239005515455914,0.041819856793986664,0.49658299940395295,0.5020006492700048,0.17988963787292384,0.18181513342180203,0.35694006886821383,0.3607606697763524,ns,ns,ns,ns
RegRateFirstPass,Pythia 70M Max,Adv,0.2816096497821687,0.2017797552836484,0.1316569864827835,0.2849440939398067,0.2910541923992591,0.20969757829750185,0.19465548842803052,0.34502481454006334,0.12510023639405976,0.15713015686043086,0.24822600969083683,0.31178032083568524,ns,ns,ns,ns
RegRateFirstPass,Pythia 70M Mean,Adv,0.1863035412358446,0.1973303670745272,0.3242643939215875,0.2959218602301394,0.18441688236936166,0.17263920050056553,0.37159153228605013,0.3596291857658194,0.13503876428805678,0.1787796690883408,0.2679462052111476,0.3547376499901987,ns,ns,ns,ns
RegRateFirstPass,Recurrent-Gemma 9B Mean,Adv,0.0696350339510106,0.0384872080088987,0.7146303030380752,0.8399790148573765,0.05423456204274208,0.04143602580436737,0.48058416363328677,0.5022487178227258,0.18898089132674936,0.1858996271847739,0.3749790880817563,0.3688651915391727,ns,ns,ns,ns
RegRateFirstPass,SBERT,Adv,0.3468407607327792,0.2781177011313707,0.060412866482002,0.1367179848141121,0.35135334557170644,0.2775610124401805,0.14351031429925956,0.23075865102101253,0.14679106302728465,0.16812202150356054,0.29126531558871765,0.3335905649892721,ns,ns,ns,ns
RegRateFirstPass,avg_embedding_depth,Adv,0.0323914336728847,0.00734149054505,0.8650723777397943,0.9692867983901742,0.055293776290153376,0.0019981758931716383,0.5438732575798398,0.5578522668867931,0.15957948128233027,0.1624628949091139,0.3166403118733623,0.3223616300698375,ns,ns,ns,ns
RegRateFirstPass,avg_integration_cost,Adv,0.151032089294729,0.1292547274749722,0.4256415734638175,0.4960364326833064,0.17479130904190318,0.14235579667543793,0.3781609425386288,0.41500196072491996,0.1888979475570319,0.1775360145267906,0.37481450964786084,0.3522699695273497,ns,ns,ns,ns
RegRateFirstPass,claude-sonnet-4-0_clear_prompt,Adv,0.4256510481127549,0.4322896075353793,0.0190215506297738,0.0170459791454479,0.4557932506695822,0.4581068146015757,0.026679973956169743,0.027435314539022572,0.09385771640845612,0.10030513507290655,0.1865829649678513,0.19940000907285618,*,*,*,*
RegRateFirstPass,claude-sonnet-4-0_clear_specific_prompt,Adv,0.3461875963727772,0.3110855084191276,0.0609310428106599,0.0942691470365127,0.40769232280299844,0.37113545159409556,0.04109634927559275,0.06108747146365066,0.08487975379124398,0.07870484937480332,0.16916510535218776,0.15685853859757695,ns,ns,*,ns
RegRateFirstPass,claude-sonnet-4-0_simple_prompt,Adv,0.2496248814513165,0.2792665821893608,0.183409698062146,0.1350374612535437,0.251620999651689,0.27090955104212233,0.3246744323621391,0.28205376201959026,0.20317893947701032,0.21931171451892456,0.40315109589984055,0.435162021612883,ns,ns,ns,ns
RegRateFirstPass,coleman_liau_index,Adv,0.265792553864296,0.2445755115683379,0.1557153912881427,0.1927247981994554,0.2594898560763726,0.22815173496664243,0.25379525461374197,0.2907333719661595,0.18435838471101434,0.18943092773472905,0.36580703209635385,0.37587205795126566,ns,ns,ns,ns
RegRateFirstPass,cpidr_density,Adv,0.3630321535826391,0.3490545050055617,0.048635400568799,0.0586822644008749,0.3691713114632173,0.35682599786540464,0.13073573715759762,0.141717084628227,0.167977141325193,0.17515692507038433,0.3333030912834176,0.3475493398987928,*,ns,ns,ns
RegRateFirstPass,dale_chall_score,Adv,0.2792758748871652,0.387139839974868,0.135023930172971,0.0345528923043656,0.29027631640392,0.3728057482740505,0.22163223295520892,0.12981141336281485,0.14875120573664952,0.15471786162214274,0.29515466398001555,0.3069938037318303,ns,*,ns,ns
RegRateFirstPass,depid_density,Adv,0.2116517173295833,0.1639599555061179,0.2615293849897759,0.3866180227395871,0.22032920481533289,0.17123061394240366,0.2730286765478539,0.34810385657997683,0.2026540019883632,0.2035690210752341,0.40210950603638457,0.4039251024195078,ns,ns,ns,ns
RegRateFirstPass,flesch_kincaid_grade_score,Adv,0.0768281072404644,0.0447661747499941,0.6865645844102823,0.8142915541731242,0.08908611406151755,0.05805847665436291,0.47789246454936846,0.4768164614252414,0.19157375800373197,0.20221872341531155,0.3801238980952272,0.40124581891310696,ns,ns,ns,ns
RegRateFirstPass,flesch_reading_ease,Adv,0.0872262207454332,0.0872177110747978,0.6467137097314298,0.6467459530104837,0.07794041877461222,0.08091744310024286,0.44517360193962696,0.43948295985541613,0.1938787188306541,0.19502424162664425,0.3846974404405695,0.3869704061907128,ns,ns,ns,ns
RegRateFirstPass,gemini-2.0-flash_clear_prompt,Adv,0.1741777004282315,0.1467204855707553,0.3572922684972658,0.4391229568403455,0.19945579140084405,0.17325482030712058,0.33082330139310623,0.3562705529143975,0.1713016972246579,0.17802723257302444,0.3398997314553741,0.3532446527015738,ns,ns,ns,ns
RegRateFirstPass,gemini-2.0-flash_clear_specific_prompt,Adv,0.2570729445694841,0.2054437604194883,0.1702523121766444,0.2761022063408028,0.2432386809536589,0.19740078101384487,0.28273820592780113,0.34237259082311927,0.179393489552303,0.18569038394565582,0.35595560295997536,0.36845000755712604,ns,ns,ns,ns
RegRateFirstPass,gemini-2.0-flash_simple_prompt,Adv,0.0214713430895842,0.0678267781243342,0.91033262723441,0.7217451742114984,0.0007860605878422805,0.04834263210070905,0.5055187866505467,0.5021610411205469,0.18481992698890365,0.19054347708289854,0.36672283210797973,0.3780795972272935,ns,ns,ns,ns
RegRateFirstPass,gemini-2.5-pro_clear_prompt,Adv,0.2106382731485552,0.0042582966492802,0.263873372958109,0.982182611112104,0.21561044529783085,0.018932860322249733,0.2527591202267071,0.47334227992835665,0.23207874044556193,0.2140509289092586,0.46049457087686774,0.42472348162793083,ns,ns,ns,ns
RegRateFirstPass,gemini-2.5-pro_clear_specific_prompt,Adv,0.0017358525504721,0.130948199986017,0.992736441608036,0.4903604886482491,0.012886246420390012,0.10765841638105554,0.438555305444402,0.42954027799276423,0.22981896650208825,0.19394422226930272,0.4560106891116496,0.3848274134739182,ns,ns,ns,ns
RegRateFirstPass,gemini-2.5-pro_simple_prompt,Adv,0.1400130043399895,0.1313438874903252,0.4605487710436485,0.4890390542942915,0.15166588282767818,0.1423770170910639,0.410282140890973,0.39932296555434554,0.16099234829770645,0.18511140387483171,0.3194437465554992,0.36730118548601115,ns,ns,ns,ns
RegRateFirstPass,gpt-4o_clear_prompt,Adv,0.0701959211340258,0.0283495030050605,0.7124281261889498,0.8817838105882443,0.08463958221816696,0.04433602740429761,0.44114363255386485,0.4189210301732549,0.22803246302432809,0.23783484635093774,0.4524658786271487,0.47191593378899366,ns,ns,ns,ns
RegRateFirstPass,gpt-4o_clear_specific_prompt,Adv,0.1428930825315078,0.1566117891564389,0.4512819268047738,0.408539292823027,0.12359555414140218,0.12108306056176175,0.41462042557551615,0.4043541772749497,0.1873417185083178,0.19885610115300753,0.3717266135889721,0.39457364681872287,ns,ns,ns,ns
RegRateFirstPass,gpt-4o_simple_prompt,Adv,0.1328257935132647,0.2044712721600186,0.4841062536158885,0.2784315501132697,0.14664705205084794,0.2050533551992593,0.38898065520261693,0.3037286141215756,0.1796761980838242,0.1847401781841598,0.3565165580205559,0.3665645931777444,ns,ns,ns,ns
RegRateFirstPass,gpt-5_clear_prompt,Adv,0.0695585655812726,0.0628248098103853,0.7149307106097832,0.7415434652118118,0.07173320673360291,0.047692909336425345,0.42065778214909566,0.4881100339216754,0.197268585110153,0.2028582324360239,0.3914236705756989,0.40251474355264716,ns,ns,ns,ns
RegRateFirstPass,gpt-5_clear_specific_prompt,Adv,0.0476248550477888,0.0579427406797522,0.8026571810444213,0.7610245208696731,0.04905074770060565,0.04195103887337845,0.45308572991462465,0.5182450828612357,0.2046387591504928,0.1730338893646747,0.40604769484211034,0.34333677646286553,ns,ns,ns,ns
RegRateFirstPass,gpt-5_simple_prompt,Adv,0.008479624194005,0.0341181605000381,0.9645281719181138,0.8579501235685906,0.001662840790510729,0.007959401245445507,0.5448941612671173,0.5345124907586204,0.16262707981218802,0.16919939925048572,0.32268740853769895,0.3357283161778993,ns,ns,ns,ns
RegRateFirstPass,gunning_fog_index,Adv,0.1068111745067491,0.0990099016027679,0.5742650359477721,0.6026883539823598,0.11371856851050835,0.10606461806001587,0.4507113038737598,0.45164770462413983,0.1887052976901912,0.19966753643316762,0.37443225051636964,0.39618371045666867,ns,ns,ns,ns
RegRateFirstPass,lexile,Adv,0.0765707578550002,0.0554380664811711,0.6875619491397477,0.7710756994329065,0.06097612738028856,0.032348343558258025,0.503341240925246,0.49990255107216724,0.17322844368088527,0.19956623831290135,0.34372281443507974,0.3959827130092804,ns,ns,ns,ns
RegRateFirstPass,llama-3.3-70b-versatile_clear_prompt,Adv,0.089871100135451,0.1367764941632988,0.6367228511060343,0.4710812948536689,0.07383996208725493,0.09890575225917585,0.47053038164691324,0.5144434149417897,0.1948197981442065,0.18105787743430365,0.38656474596723434,0.3592581096093267,ns,ns,ns,ns
RegRateFirstPass,llama-3.3-70b-versatile_clear_specific_prompt,Adv,0.1127706002834473,0.1095827381506839,0.5529656934769553,0.564313703113339,0.10665314724140858,0.09797634170009316,0.4407412539573778,0.43517990437219045,0.18445312348583745,0.20123390300497934,0.36599501437932297,0.39929172156073406,ns,ns,ns,ns
RegRateFirstPass,llama-3.3-70b-versatile_simple_prompt,Adv,0.1370633691200619,0.1251621121570517,0.4701426799075349,0.5098890037065771,0.1010682440742214,0.09136681333758273,0.36584818212084563,0.39762416404252177,0.2597694565574227,0.2529293837504692,0.5154389591854364,0.5018667707723258,ns,ns,ns,ns
RegRateFirstPass,max_embedding_depth,Adv,0.1902213893344512,0.2491916176771263,0.3140089828681616,0.1841963828167002,0.16858805380974662,0.23410065295981014,0.3684568882969007,0.2934722346826065,0.15788098048000265,0.16137374288839798,0.3132701177892327,0.320200516167563,ns,ns,ns,ns
RegRateFirstPass,max_integration_cost,Adv,0.0649369662201987,0.0290017859386332,0.733162771007899,0.879083376026327,0.05765804325703228,0.032566788308850576,0.5486698005411538,0.5132944281422428,0.14027520378955544,0.1680894260222067,0.2783364372355709,0.3335258884826272,ns,ns,ns,ns
RegRateFirstPass,mean_entropy_gpt2,Adv,0.203000090272267,0.1559510567296996,0.2819793387779033,0.4105440551156686,0.20434873223000274,0.13905098280887412,0.34514921381441543,0.44615047502344074,0.12428305466097818,0.16560662410736796,0.2466045438435931,0.32859947083596597,ns,ns,ns,ns
RegRateFirstPass,mean_entropy_pythia,Adv,0.2287787020106169,0.2213570634037819,0.2239715075774691,0.2397715890530769,0.23168021430952698,0.1988268186348576,0.2867321552677943,0.35120957878426445,0.1203994395411669,0.1720718336636663,0.23889860888972814,0.3414278492326291,ns,ns,ns,ns
RegRateFirstPass,smog_index,Adv,0.0586323209611666,0.0367483524067116,0.7582638610148755,0.8471224870519388,0.046182800200344154,0.03767288982373996,0.455213477873164,0.4550771851442552,0.21092923616629058,0.2069639054508646,0.41852936596993207,0.4106612895460458,ns,ns,ns,ns
RegRateFirstPass,text_evaluator,Adv,0.113933424933969,0.1264752227333502,0.5488528274571627,0.5054236823120319,0.08812679291920228,0.10050671913292668,0.4311968830398534,0.43944550440924024,0.20502838195500575,0.17218893779073885,0.4068207910155193,0.3416602092266581,ns,ns,ns,ns
RegRateFirstPass,total_integration_cost,Adv,0.0083916242728133,0.0558460343871792,0.9648960659820568,0.7694360108030299,0.002542905750132079,0.05626197182039926,0.5025585849403378,0.4718402134136223,0.18608923571460265,0.1856050022760618,0.36924141599820953,0.36828059180096945,ns,ns,ns,ns
RegRateFirstPass,wordFreq_frequency,Adv,0.43336137908523,0.4838709677419355,0.0167435821054328,0.0067450379183402,0.4507033648283327,0.4738070397983256,0.037043971567117626,0.037617807733932,0.11555576195073686,0.12982173429795332,0.22928770170715412,0.2575944858682551,*,**,*,*
RegRateFirstPass,word_length,Adv,0.3050862167921675,0.2805339265850945,0.10113541193313,0.1332012106570126,0.2999345218183207,0.26193274070831246,0.20323433627170776,0.23946414281700193,0.17303850646116536,0.1823716243073095,0.34334593778398903,0.3618648684247364,ns,ns,ns,ns
RegRateFirstPass,ARI,Ele,0.2089253640249269,0.285873403059533,0.2678661923782624,0.1256651452265343,0.1842436105350465,0.24555889568022513,0.3707659125363467,0.27917083145457966,0.1987260975284343,0.19042915306442315,0.39431569142308703,0.37785275357187004,ns,ns,ns,ns
RegRateFirstPass,CAREC,Ele,0.3278679656618101,0.3205784204671857,0.0769337439847129,0.0841337302021775,0.31527707048578246,0.3043291598844591,0.1871397974045114,0.20486514849616116,0.16493719764712308,0.177823384514596,0.3272711835057596,0.35284017392850797,ns,ns,ns,ns
RegRateFirstPass,CAREC_M,Ele,0.4205821935404107,0.3477196885428253,0.0206541708112515,0.059721039332614,0.3927684328912216,0.31801451616760257,0.1042980029678572,0.18667067099468174,0.16940769026075894,0.18958946677542296,0.33614161073133025,0.37618663380328643,*,ns,ns,ns
RegRateFirstPass,CARES,Ele,0.0894427719084715,0.1354838709677419,0.6383366606310075,0.4753226725916998,0.1001095073172416,0.13745415737334088,0.5081372671461897,0.42939279094610217,0.1532068289009366,0.1736604291037554,0.30399558699212875,0.34457996723394324,ns,ns,ns,ns
RegRateFirstPass,CML2RI,Ele,0.0926774165237312,0.0985539488320356,0.6261900578492294,0.6043679322843449,0.07864576845496446,0.08442310903471525,0.5631046978490064,0.5215947989971537,0.14501305891034835,0.1554996433644002,0.28773736968004043,0.30854502831719754,ns,ns,ns,ns
RegRateFirstPass,GPT-2 117M Mean,Ele,0.1595234865807691,0.1799777530589544,0.3997706655307879,0.3412523548230721,0.16121110806839994,0.1840493566583471,0.4204755815808535,0.3595191777980908,0.15694670016933301,0.19028890120691602,0.3114163029593412,0.3775744634587238,ns,ns,ns,ns
RegRateFirstPass,GPT-2 1558M Mean,Ele,0.0266420923570668,0.0006674082313681,0.888858525463184,0.9972072440143904,0.035231049765193194,0.014987138041679384,0.5110789211530451,0.4885941246130854,0.17412609716533856,0.1870475589662155,0.34550395369551273,0.3711429372390847,ns,ns,ns,ns
RegRateFirstPass,GPT-2 345M Mean,Ele,0.1266310601505285,0.153726362625139,0.5048950420734178,0.4173345853843803,0.13423262265613858,0.16112612670506254,0.45266650267122843,0.37377538225162743,0.1636496153441943,0.18745340035685298,0.3247163408738258,0.37194821460601146,ns,ns,ns,ns
RegRateFirstPass,GPT-2 774M Mean,Ele,0.0787271034080222,0.1034482758620689,0.6792210090692773,0.5864438659169561,0.08567200558998664,0.10830870266602872,0.4864729163195953,0.4268225919184555,0.17032769540978857,0.19191636281602173,0.3379671005435101,0.38080370037144096,ns,ns,ns,ns
RegRateFirstPass,GPT-J 6B Mean,Ele,0.0128479063006024,0.0131256952169076,0.9462765300938388,0.9451166719944468,0.005595076891114366,0.014282633948897429,0.4761850942158597,0.4763315892624413,0.18589395707334352,0.18330761423557043,0.36885394080795564,0.36372207550683316,ns,ns,ns,ns
RegRateFirstPass,GPT-Neo 1.3B Mean,Ele,0.0527159337651862,0.0184649610678531,0.7820408325510386,0.9228476207693762,0.06374881502302952,0.04020883306235494,0.5146477015128603,0.4580183022333831,0.1689456913260277,0.1960005998100877,0.3352249046134576,0.3889077126490455,ns,ns,ns,ns
RegRateFirstPass,GPT-Neo 125M Mean,Ele,0.1478729791469861,0.1635150166852058,0.4354968685335856,0.3879257345165761,0.14868713954700197,0.16127946975451465,0.4437106718755964,0.39424847438179017,0.1549366186288255,0.188384448446006,0.3074278650927515,0.3737956160071786,ns,ns,ns,ns
RegRateFirstPass,GPT-Neo 2.7B Mean,Ele,0.0349316944174194,0.0433815350389321,0.8545982783411258,0.8199409301496484,0.0474349824579373,0.06355554300889206,0.5011700622267292,0.4577106407032773,0.17200254247627803,0.19325293464165147,0.3412903604840231,0.3834557488447644,ns,ns,ns,ns
RegRateFirstPass,Gemma 7B Mean,Ele,0.1718104868770109,0.153726362625139,0.3639655074921816,0.4173345853843803,0.1456748008425887,0.13487277312576798,0.41502156621512776,0.4064874186210154,0.1911392819679594,0.186645557239008,0.3792618033800229,0.3703452785974238,ns,ns,ns,ns
RegRateFirstPass,Gemma-2 9B Mean,Ele,0.153067078103964,0.1283648498331479,0.4193588982039035,0.499032221127061,0.12698177192666743,0.10636822005378992,0.42609180798977364,0.452194466796849,0.19116827810638587,0.1844632095364489,0.37931933800941703,0.36601502729192004,ns,ns,ns,ns
RegRateFirstPass,Llama-2 13B Mean,Ele,0.1959268753251742,0.1461624026696329,0.2994393815706228,0.4408847238929517,0.16787354637093443,0.124373210396658,0.3937978525265913,0.4438097808466788,0.18825220542482377,0.1771449057801104,0.3735332171628301,0.3514939249223035,ns,ns,ns,ns
RegRateFirstPass,Llama-2 7B Mean,Ele,0.1492717032966199,0.1123470522803114,0.4311180866040489,0.5544673067635923,0.12677208775335327,0.09581444933271184,0.43510987996458605,0.45683531439619934,0.18983980939553768,0.18633936438476473,0.3766833678738032,0.36973772554560347,ns,ns,ns,ns
RegRateFirstPass,Mamba 1.4B Mean,Ele,0.0025579478193462,0.0246941045606229,0.9892966029007586,0.8969402818929876,0.0098506620502564,0.0006378268366655723,0.49736515793848995,0.4867871323608093,0.18010735756198495,0.1911413544581583,0.3573720719659261,0.37926591565020745,ns,ns,ns,ns
RegRateFirstPass,Mamba 2.8B Mean,Ele,0.0599767771253825,0.0678531701890989,0.7528898742615133,0.7216411649334669,0.03886534762384314,0.04349132117010913,0.48096741669647486,0.48358725574141137,0.18398747057938572,0.1838921672600902,0.36507105798882217,0.364881955527141,ns,ns,ns,ns
