pred_col,text_col,level_type,pearson_corr_all,spearman_corr_all,pearson_p_all,spearman_p_all,pearson_corr_CV,spearman_corr_CV,pearson_p_CV,spearman_p_CV,std_pearson_corr_CV,std_spearman_corr_CV,CI_yerr_pearson_CV,CI_yerr_spearman_CV,pearson_corr_boot,spearman_corr_boot,pearson_p_boot,spearman_p_boot,std_pearson_corr_boot,std_spearman_corr_boot,CI_yerr_pearson_boot,CI_yerr_spearman_boot,pearson_p_all_symbol,spearman_p_all_symbol,pearson_p_CV_symbol,spearman_p_CV_symbol,pearson_p_boot_symbol,spearman_p_boot_symbol,n_bootstraps
mean_TF,ARI,Adv,0.2714941891425326,0.3050172855574845,2.113277645263282e-16,1.7274352102689206e-20,,,,,,,,,0.2702618149488643,0.3038785051151937,1.7811301953993642e-10,1.7728609729399333e-14,0.0322901605683782,0.0297145554615213,0.0640706839667134,0.0589601246532955,***,***,,,***,***,
mean_TF,CAREC,Adv,0.1957487940185403,0.189869605225088,4.393309457700021e-09,1.2773341151358181e-08,,,,,,,,,0.1972217029169186,0.1878592078857237,1.5216820854863289e-05,1.5807728299897213e-05,0.0351703352392406,0.0317572126345605,0.0697855753719444,0.0630131996421607,***,***,,,***,***,
mean_TF,CAREC_M,Adv,0.1936386401191924,0.1854458017735052,6.4687549312580034e-09,2.7897706804703152e-08,,,,,,,,,0.1948037388541872,0.1831081514238025,1.7737749269438513e-05,3.842746454004247e-05,0.0350221619298476,0.032311612219008,0.0694915673796857,0.0641132486955308,***,***,,,***,***,
mean_TF,CARES,Adv,0.3191831324533404,0.3400828961846927,2.1964657453437007e-22,2.2578842661329533e-25,,,,,,,,,0.3205259654156567,0.3368126129664878,5.989525493157149e-15,7.736673188933901e-18,0.0323503627300205,0.0293150645402836,0.0641901381163614,0.0581674479954019,***,***,,,***,***,
mean_TF,CML2RI,Adv,0.3984281934014979,0.4004208126556821,5.239122288155307e-35,2.2614228541374464e-35,,,,,,,,,0.401018932878819,0.4003338528290471,2.1990406097993168e-24,4.2300939583857875e-27,0.0302783205332832,0.0286765404455423,0.0600787568653539,0.0569004776626695,***,***,,,***,***,
mean_TF,GPT-2 117M Mean,Adv,0.4271472808916559,0.3396192466246178,1.636902593628813e-40,2.645587251548301e-25,,,,,,,,,0.4204328977873065,0.3354290965578069,3.5577846956456607e-26,6.926257905613765e-18,0.0378599204053309,0.0312769785439789,0.0751222958510271,0.0620603110189363,***,***,,,***,***,
mean_TF,GPT-2 1558M Mean,Adv,0.3453620481881833,0.2599817413340603,3.64626441464985e-26,4.0193609732940186e-15,,,,,,,,,0.3373100226323814,0.2566959143904798,2.0761858330591595e-15,2.928372444429956e-10,0.0400462152336949,0.0314249154920616,0.0794603791104626,0.0623538500190764,***,***,,,***,***,
mean_TF,GPT-2 345M Mean,Adv,0.3776143480395926,0.2860517150525946,2.4249167513328166e-31,4.142834282744315e-18,,,,,,,,,0.3708274686803037,0.2835326124890518,6.351708323728249e-19,1.220172027928922e-12,0.0401013646518438,0.03186048451014,0.0795698075208195,0.0632181134482997,***,***,,,***,***,
mean_TF,GPT-2 774M Mean,Adv,0.3686844893737245,0.2751050793954924,7.547845278196979e-30,8.144288816774328e-17,,,,,,,,,0.3614675266972895,0.2725721658646299,3.723271042777962e-18,1.5372366671326324e-11,0.0396022613211876,0.0313604339521494,0.0785794782315772,0.0622259046545233,***,***,,,***,***,
mean_TF,GPT-J 6B Mean,Adv,0.3214766930341554,0.2330374674391321,1.059441328807034e-22,2.287821421775265e-12,,,,,,,,,0.3141835285484368,0.2311966210087138,2.116830495099224e-12,3.1096864478076017e-08,0.040248123524991,0.0318375434583762,0.0798610089647025,0.0631725934245045,***,***,,,***,***,
mean_TF,GPT-Neo 1.3B Mean,Adv,0.3658453453452719,0.2741393382358369,2.201971130735876e-29,1.0524796151893212e-16,,,,,,,,,0.3578215857970344,0.2716137873145518,1.352638824333634e-17,1.3678631249512424e-11,0.0390988749517658,0.0315719030274852,0.0775806504642119,0.0626455051785245,***,***,,,***,***,
mean_TF,GPT-Neo 125M Mean,Adv,0.4261938512254708,0.3584043583162872,2.5438211394467675e-40,3.4636618842421483e-28,,,,,,,,,0.4207181903072616,0.3544024008961038,2.0784086204759514e-25,3.3088906943987273e-18,0.0369971762704601,0.0312141506309677,0.0734104243138017,0.0619356468089116,***,***,,,***,***,
mean_TF,GPT-Neo 2.7B Mean,Adv,0.3466413971405439,0.2535400853802387,2.3315939321496083e-26,1.963257520626488e-14,,,,,,,,,0.339187653636723,0.2510839424428787,1.6071567807078477e-15,4.3776393646241655e-10,0.0401923070456112,0.0318153065803013,0.0797502569601436,0.0631284706340795,***,***,,,***,***,
