pred_col,text_col,level_type,pearson_corr_all,spearman_corr_all,pearson_p_all,spearman_p_all,n_bootstraps,pearson_corr_boot,spearman_corr_boot,pearson_p_boot,spearman_p_boot,std_pearson_corr_boot,std_spearman_corr_boot,CI_yerr_pearson_boot,CI_yerr_spearman_boot,pearson_p_all_symbol,spearman_p_all_symbol,pearson_p_boot_symbol,spearman_p_boot_symbol
mean_nonzero_TF,ARI,Adv,0.307312188523819,0.279150551207235,6.954075421340034e-05,0.000321570950947,200,0.3051534901648123,0.27605122670419807,0.0032254051782105706,0.008956945658413554,0.06445057534992353,0.06709654824704117,0.12709373384192044,0.1323114774122981,***,***,**,**
mean_nonzero_TF,CAREC,Adv,0.1429883063426104,0.1590182906177489,0.0694947034759037,0.0432612283174154,200,0.1447567070885816,0.15939514006890973,0.1854133875779187,0.12480914175730548,0.0805027205293494,0.07129374384028778,0.15874786657773066,0.14058816472989547,ns,*,ns,ns
mean_nonzero_TF,CAREC_M,Adv,0.2425131162458173,0.2580344233132464,0.0018750761718157,0.0009159956522872,200,0.23405125403706545,0.24585748664140675,0.03234301158127391,0.027302062180042254,0.0734548784684413,0.07696868359590618,0.14484982830288679,0.15177889931920824,**,***,*,*
mean_nonzero_TF,CARES,Adv,0.0543558021018044,0.0489372121807437,0.4920907705481311,0.5363008421166588,200,0.04607266599493611,0.03787733986821859,0.4426972049052418,0.4669410642884884,0.07659155329501346,0.07804724483710257,0.1510352147543281,0.1539057752171592,ns,ns,ns,ns
mean_nonzero_TF,CML2RI,Adv,0.5071251102867396,0.464017918005648,5.7218577925807816e-12,5.001730826224943e-10,200,0.506735949806092,0.4666315684415105,5.059589676593628e-07,6.572043183587802e-06,0.06949400135742739,0.071775265183447,0.13703915076285528,0.14153770389373405,***,***,***,***
mean_nonzero_TF,GPT-2 117M Mean,Adv,0.3801523535580784,0.3220400219600006,6.047268886617679e-07,2.9273825587930155e-05,200,0.37663412683231023,0.3143770303109488,0.0005841136356109752,0.003375338871868956,0.07118854120863852,0.07175557218374301,0.14038070971194244,0.14149887015409188,***,***,***,**
mean_nonzero_TF,GPT-2 1558M Mean,Adv,0.3109241702777562,0.2261075616637099,5.648108676623916e-05,0.0038138848073098,200,0.30705843129070287,0.22117793838021943,0.005451531600159689,0.03999399868479303,0.07868301024052198,0.07547208560144002,0.15515947696503946,0.14882767310991019,***,**,**,*
mean_nonzero_TF,GPT-2 345M Mean,Adv,0.3501149772450746,0.2746764216489476,4.944568273463466e-06,0.0004042809111202,200,0.3469592864429337,0.2696057234435782,0.001533117890887645,0.011965901391988243,0.07407728509533801,0.07297524913408351,0.14607718712397993,0.14390402009818598,***,***,**,*
mean_nonzero_TF,GPT-2 774M Mean,Adv,0.3343977648552489,0.2546386267378532,1.3669815633768296e-05,0.0010754834619138,200,0.33027193279666633,0.24942904913632177,0.00281698299437069,0.019367699591812282,0.07647475531352645,0.07415938573220783,0.15080489421037965,0.14623908601214244,***,**,**,*
mean_nonzero_TF,GPT-J 6B Mean,Adv,0.2949237077388503,0.2041165121986674,0.0001390837417799,0.0091780448310108,200,0.28961593940383173,0.19843975711495546,0.009784588712134678,0.0666196161175604,0.07781093745001824,0.07548861076900075,0.1534397873187438,0.14886026002222638,***,**,**,ns
